snapshot,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger
2013-08-23 00:00:00,19.71,0.0,-19.71,0.0,0.0,-0.0,0.0
2013-08-23 03:00:00,20.32,0.0,-20.32,0.0,0.0,-0.0,0.0
2013-08-23 06:00:00,20.18,0.0,-20.18,0.0,0.0,-0.01,0.0
2013-08-23 09:00:00,20.04,0.0,-20.06,0.0,0.02,-0.01,0.0
2013-08-23 12:00:00,20.07,0.0,-20.09,0.0,0.02,-0.01,0.0
2013-08-23 15:00:00,20.22,0.0,-20.23,0.0,0.01,-0.01,0.0
2013-08-23 18:00:00,20.02,0.0,-20.02,0.0,0.0,-0.0,0.0
2013-08-23 21:00:00,19.53,0.0,-19.53,0.0,0.0,-0.0,0.0
2013-08-24 00:00:00,20.05,0.0,-20.05,0.0,0.0,-0.0,0.0
2013-08-24 03:00:00,20.98,0.0,-20.98,0.0,0.0,-0.0,0.0
2013-08-24 06:00:00,20.8,0.0,-20.8,0.0,0.0,-0.01,0.0
2013-08-24 09:00:00,20.62,0.0,-20.62,0.0,0.01,-0.02,0.01
2013-08-24 12:00:00,20.64,0.0,-20.65,0.0,0.0,-0.02,0.01
2013-08-24 15:00:00,20.85,0.0,-20.84,0.0,0.0,-0.01,0.0
2013-08-24 18:00:00,20.6,0.0,-20.6,0.0,0.0,-0.01,0.0
2013-08-24 21:00:00,19.87,0.0,-19.87,0.0,0.0,-0.0,0.0
2013-08-25 00:00:00,20.72,0.0,-20.71,0.0,0.0,-0.0,0.0
2013-08-25 03:00:00,22.34,0.0,-22.34,0.0,0.0,-0.0,0.0
2013-08-25 06:00:00,22.02,0.0,-22.01,0.0,0.0,-0.01,0.0
2013-08-25 09:00:00,21.71,0.0,-21.72,0.0,0.01,-0.01,0.0
2013-08-25 12:00:00,21.73,0.0,-21.75,0.0,0.01,-0.01,0.0
2013-08-25 15:00:00,22.08,0.0,-22.08,0.0,0.0,-0.01,0.0
2013-08-25 18:00:00,21.73,0.0,-21.73,0.0,0.0,-0.0,0.0
2013-08-25 21:00:00,20.48,0.0,-20.48,0.0,0.0,-0.0,0.0
2013-08-26 00:00:00,20.37,0.0,-20.37,0.0,0.0,-0.0,0.0
2013-08-26 03:00:00,21.72,0.0,-21.72,0.0,0.0,-0.0,0.0
2013-08-26 06:00:00,21.46,0.0,-21.46,0.0,0.0,-0.01,0.0
2013-08-26 09:00:00,21.21,0.0,-21.22,0.0,0.01,-0.01,0.0
2013-08-26 12:00:00,21.23,0.0,-21.24,0.0,0.01,-0.01,0.0
2013-08-26 15:00:00,21.52,0.0,-21.51,0.0,0.0,-0.01,0.0
2013-08-26 18:00:00,21.24,0.0,-21.24,0.0,0.0,-0.0,0.0
2013-08-26 21:00:00,20.2,0.0,-20.2,0.0,0.0,-0.0,0.0
2013-08-27 00:00:00,20.34,0.0,-20.34,0.0,0.0,-0.0,0.0
2013-08-27 03:00:00,21.66,0.0,-21.66,0.0,0.0,-0.0,0.0
2013-08-27 06:00:00,21.42,0.0,-21.41,0.0,0.0,-0.0,0.0
2013-08-27 09:00:00,21.16,0.0,-21.17,0.0,0.01,-0.0,0.0
2013-08-27 12:00:00,21.19,0.0,-21.19,0.0,0.01,-0.0,0.0
2013-08-27 15:00:00,21.46,0.0,-21.46,0.0,0.0,-0.0,0.0
2013-08-27 18:00:00,21.2,0.0,-21.19,0.0,0.0,-0.0,0.0
2013-08-27 21:00:00,20.18,0.0,-20.18,0.0,0.0,-0.0,0.0
2013-08-28 00:00:00,20.32,0.0,-20.32,0.0,0.0,-0.0,0.0
2013-08-28 03:00:00,21.6,0.0,-21.6,0.0,0.0,0.0,0.0
2013-08-28 06:00:00,21.4,0.0,-21.4,0.0,0.0,-0.0,0.0
2013-08-28 09:00:00,21.14,0.0,-21.16,0.0,0.01,-0.01,0.0
2013-08-28 12:00:00,21.16,0.0,-21.17,0.0,0.01,-0.01,0.0
2013-08-28 15:00:00,21.43,0.0,-21.43,0.0,0.0,-0.0,0.0
2013-08-28 18:00:00,21.19,0.0,-21.19,0.0,0.0,-0.0,0.0
2013-08-28 21:00:00,20.19,0.0,-20.19,0.0,0.0,-0.0,0.0
2013-08-29 00:00:00,20.27,0.0,-20.27,0.0,0.0,-0.0,0.0
2013-08-29 03:00:00,21.42,0.0,-21.42,0.0,0.0,-0.0,0.0
2013-08-29 06:00:00,21.18,0.0,-21.18,0.0,0.0,-0.01,0.0
2013-08-29 09:00:00,20.96,0.0,-20.97,0.0,0.01,-0.01,0.0
2013-08-29 12:00:00,20.99,0.0,-21.0,0.0,0.01,-0.01,0.0
2013-08-29 15:00:00,21.24,0.0,-21.24,0.0,0.0,-0.01,0.0
2013-08-29 18:00:00,20.95,0.0,-20.95,0.0,0.0,-0.0,0.0
2013-08-29 21:00:00,20.06,0.0,-20.05,0.0,0.0,-0.0,0.0
2013-08-30 00:00:00,20.1,0.0,-20.1,0.0,0.0,-0.0,0.0
2013-08-30 03:00:00,21.05,0.0,-21.05,0.0,0.0,-0.0,0.0
2013-08-30 06:00:00,20.85,0.0,-20.84,0.0,0.0,-0.0,0.0
2013-08-30 09:00:00,20.65,0.0,-20.67,0.0,0.02,-0.0,0.0
2013-08-30 12:00:00,20.69,0.0,-20.7,0.0,0.02,-0.01,0.0
2013-08-30 15:00:00,20.91,0.0,-20.91,0.0,0.0,-0.01,0.0
2013-08-30 18:00:00,20.63,0.0,-20.63,0.0,0.0,-0.0,0.0
2013-08-30 21:00:00,19.88,0.0,-19.87,0.0,0.0,-0.0,0.0
2013-08-31 00:00:00,20.67,0.0,-20.66,0.0,0.0,-0.0,0.0
2013-08-31 03:00:00,22.23,0.0,-22.23,0.0,0.0,-0.0,0.0
2013-08-31 06:00:00,22.16,0.0,-22.16,0.0,0.0,-0.01,0.0
2013-08-31 09:00:00,21.81,0.0,-21.82,0.01,0.02,-0.05,0.03
2013-08-31 12:00:00,21.78,0.0,-21.79,0.01,0.02,-0.05,0.03
2013-08-31 15:00:00,22.11,0.0,-22.11,0.0,0.0,-0.01,0.0
2013-08-31 18:00:00,21.92,0.0,-21.92,0.0,0.0,-0.0,0.0
2013-08-31 21:00:00,20.65,0.0,-20.65,0.0,0.0,-0.0,0.0
2013-09-01 00:00:00,23.45,0.0,-23.45,0.0,0.0,-0.0,0.0
2013-09-01 03:00:00,27.62,0.0,-27.62,0.0,0.0,-0.0,0.0
2013-09-01 06:00:00,27.47,0.0,-27.05,0.81,0.0,-4.19,2.95
2013-09-01 09:00:00,26.53,0.0,-26.23,0.98,0.01,-4.37,3.08
2013-09-01 12:00:00,26.58,0.0,-26.24,0.96,0.01,-4.47,3.15
2013-09-01 15:00:00,27.17,0.0,-27.08,0.19,0.0,-0.98,0.69
2013-09-01 18:00:00,26.5,0.0,-26.41,0.18,0.0,-0.91,0.64
2013-09-01 21:00:00,23.26,0.0,-23.17,0.18,0.0,-0.93,0.65
2013-09-02 00:00:00,21.96,0.0,-21.86,0.19,0.0,-0.96,0.67
2013-09-02 03:00:00,24.34,0.0,-24.25,0.18,0.0,-0.92,0.65
2013-09-02 06:00:00,24.02,0.0,-23.72,0.94,0.0,-4.2,2.96
2013-09-02 09:00:00,23.48,0.0,-23.29,0.95,0.01,-3.96,2.79
2013-09-02 12:00:00,23.6,0.0,-23.36,0.9,0.01,-3.92,2.76
2013-09-02 15:00:00,23.93,0.0,-23.87,0.27,0.01,-1.13,0.79
2013-09-02 18:00:00,23.25,0.0,-23.21,0.14,0.0,-0.63,0.44
2013-09-02 21:00:00,21.37,0.0,-21.35,0.09,0.0,-0.37,0.26
2013-09-03 00:00:00,20.18,0.0,-20.17,0.07,0.0,-0.27,0.19
2013-09-03 03:00:00,21.14,0.0,-21.12,0.06,0.0,-0.25,0.17
2013-09-03 06:00:00,20.96,0.0,-20.89,0.14,0.0,-0.7,0.49
2013-09-03 09:00:00,20.75,0.0,-20.72,0.13,0.02,-0.61,0.43
2013-09-03 12:00:00,20.79,0.0,-20.76,0.11,0.02,-0.57,0.39
2013-09-03 15:00:00,20.97,0.0,-20.97,0.02,0.01,-0.1,0.07
2013-09-03 18:00:00,20.65,0.0,-20.65,0.0,0.0,-0.0,0.0
2013-09-03 21:00:00,19.9,0.0,-19.9,0.0,0.0,-0.0,0.0
2013-09-04 00:00:00,19.95,0.0,-19.95,0.0,0.0,-0.0,0.0
2013-09-04 03:00:00,20.73,0.0,-20.73,0.0,0.0,-0.0,0.0
2013-09-04 06:00:00,20.61,0.0,-20.54,0.14,0.0,-0.72,0.5
2013-09-04 09:00:00,20.4,0.0,-20.4,0.13,0.02,-0.55,0.38
2013-09-04 12:00:00,20.46,0.0,-20.43,0.12,0.02,-0.57,0.4
2013-09-04 15:00:00,20.6,0.0,-20.6,0.0,0.0,-0.0,0.0
2013-09-04 18:00:00,20.34,0.0,-20.33,0.0,0.0,-0.0,0.0
2013-09-04 21:00:00,19.73,0.0,-19.72,0.0,0.0,0.0,0.0
2013-09-05 00:00:00,20.05,0.0,-20.05,0.0,0.0,-0.0,0.0
2013-09-05 03:00:00,20.94,0.0,-20.94,0.0,0.0,0.0,0.0
2013-09-05 06:00:00,20.84,0.0,-20.83,0.01,0.0,-0.05,0.03
2013-09-05 09:00:00,20.63,0.0,-20.65,0.01,0.01,-0.03,0.02
2013-09-05 12:00:00,20.65,0.0,-20.66,0.0,0.01,-0.01,0.0
2013-09-05 15:00:00,20.85,0.0,-20.85,0.0,0.0,-0.01,0.0
2013-09-05 18:00:00,20.64,0.0,-20.64,0.0,0.0,-0.0,0.0
2013-09-05 21:00:00,19.92,0.0,-19.92,0.0,0.0,-0.0,0.0
2013-09-06 00:00:00,21.46,0.0,-21.46,0.0,0.0,-0.0,0.0
2013-09-06 03:00:00,23.64,0.0,-23.64,0.0,0.0,-0.0,0.0
2013-09-06 06:00:00,23.68,0.0,-23.67,0.0,0.0,-0.0,0.0
2013-09-06 09:00:00,23.16,0.0,-23.18,0.0,0.02,-0.0,0.0
2013-09-06 12:00:00,23.1,0.0,-23.11,0.0,0.02,-0.01,0.0
2013-09-06 15:00:00,23.56,0.0,-23.56,0.0,0.0,-0.01,0.0
2013-09-06 18:00:00,23.36,0.0,-23.36,0.0,0.0,-0.0,0.0
2013-09-06 21:00:00,21.54,0.0,-21.54,0.0,0.0,-0.0,0.0
2013-09-07 00:00:00,22.29,0.0,-22.29,0.0,0.0,-0.0,0.0
2013-09-07 03:00:00,25.34,0.0,-25.34,0.0,0.0,-0.0,0.0
2013-09-07 06:00:00,25.41,0.0,-25.41,0.0,0.0,-0.01,0.0
2013-09-07 09:00:00,24.69,0.0,-24.71,0.0,0.01,-0.01,0.0
2013-09-07 12:00:00,24.59,0.0,-24.6,0.0,0.01,-0.01,0.0
2013-09-07 15:00:00,25.21,0.0,-25.21,0.0,0.0,-0.0,0.0
2013-09-07 18:00:00,25.02,0.0,-25.02,0.0,0.0,-0.0,0.0
2013-09-07 21:00:00,22.5,0.0,-22.5,0.0,0.0,-0.0,0.0
2013-09-08 00:00:00,23.43,0.0,-23.43,0.0,0.0,-0.0,0.0
2013-09-08 03:00:00,27.65,0.0,-27.65,0.0,0.0,-0.0,0.0
2013-09-08 06:00:00,27.72,0.0,-27.69,0.04,0.0,-0.21,0.14
2013-09-08 09:00:00,26.74,0.0,-26.74,0.03,0.0,-0.15,0.1
2013-09-08 12:00:00,26.6,0.0,-26.59,0.03,0.01,-0.16,0.11
2013-09-08 15:00:00,27.43,0.0,-27.43,0.0,0.0,-0.01,0.0
2013-09-08 18:00:00,27.19,0.0,-27.19,0.0,0.0,-0.0,0.0
2013-09-08 21:00:00,23.76,0.0,-23.76,0.0,0.0,-0.0,0.0
2013-09-09 00:00:00,26.29,0.0,-26.28,0.0,0.0,-0.0,0.0
2013-09-09 03:00:00,33.03,0.0,-33.03,0.0,0.0,-0.0,0.0
2013-09-09 06:00:00,32.51,0.0,-32.5,0.01,0.0,-0.05,0.03
2013-09-09 09:00:00,31.11,0.0,-31.12,0.01,0.01,-0.04,0.02
2013-09-09 12:00:00,31.01,0.0,-31.03,0.01,0.02,-0.04,0.03
2013-09-09 15:00:00,32.39,0.0,-32.39,0.0,0.01,-0.01,0.0
2013-09-09 18:00:00,31.58,0.0,-31.58,0.0,0.0,-0.0,0.0
2013-09-09 21:00:00,26.21,0.0,-26.21,0.0,0.0,-0.0,0.0
2013-09-10 00:00:00,28.31,0.0,-28.3,0.0,0.0,-0.0,0.0
2013-09-10 03:00:00,36.82,0.0,-36.81,0.0,0.0,-0.0,0.0
2013-09-10 06:00:00,35.75,0.0,-35.74,0.0,0.0,-0.01,0.0
2013-09-10 09:00:00,34.08,0.0,-34.08,0.0,0.01,-0.01,0.01
2013-09-10 12:00:00,34.07,0.0,-34.08,0.0,0.01,-0.02,0.0
2013-09-10 15:00:00,35.8,0.0,-35.8,0.0,0.0,-0.01,0.0
2013-09-10 18:00:00,34.47,0.0,-34.47,0.0,0.0,-0.0,0.0
2013-09-10 21:00:00,27.79,0.0,-27.79,0.0,0.0,-0.0,0.0
2013-09-11 00:00:00,29.04,0.0,-29.04,0.0,0.0,-0.0,0.0
2013-09-11 03:00:00,38.23,0.0,-38.23,0.0,0.0,-0.0,0.0
2013-09-11 06:00:00,36.89,0.0,-36.89,0.0,0.0,-0.01,0.0
2013-09-11 09:00:00,35.12,0.0,-35.13,0.01,0.01,-0.04,0.02
2013-09-11 12:00:00,35.16,0.0,-35.17,0.01,0.01,-0.03,0.01
2013-09-11 15:00:00,37.04,0.0,-37.04,0.0,0.0,-0.0,0.0
2013-09-11 18:00:00,35.48,0.0,-35.48,0.0,0.0,-0.0,0.0
2013-09-11 21:00:00,28.31,0.0,-28.31,0.0,0.0,-0.0,0.0
2013-09-12 00:00:00,26.62,0.0,-26.62,0.0,0.0,-0.0,0.0
2013-09-12 03:00:00,33.58,0.0,-33.58,0.0,0.0,-0.0,0.0
2013-09-12 06:00:00,32.28,0.0,-32.27,0.0,0.0,-0.0,0.0
2013-09-12 09:00:00,30.99,0.0,-31.0,0.0,0.01,-0.01,0.0
2013-09-12 12:00:00,31.1,0.0,-31.11,0.0,0.01,-0.01,0.0
2013-09-12 15:00:00,32.53,0.0,-32.53,0.0,0.0,-0.0,0.0
2013-09-12 18:00:00,31.13,0.0,-31.13,0.0,0.0,-0.0,0.0
2013-09-12 21:00:00,25.77,0.0,-25.77,0.0,0.0,-0.0,0.0
2013-09-13 00:00:00,25.77,0.0,-25.76,0.0,0.0,-0.0,0.0
2013-09-13 03:00:00,31.92,0.0,-31.92,0.0,0.0,0.0,0.0
2013-09-13 06:00:00,31.01,0.0,-31.01,0.0,0.0,-0.01,0.0
2013-09-13 09:00:00,29.81,0.0,-29.83,0.0,0.02,-0.01,0.0
2013-09-13 12:00:00,29.85,0.0,-29.86,0.0,0.02,-0.01,0.0
2013-09-13 15:00:00,31.12,0.0,-31.12,0.0,0.0,-0.0,0.0
2013-09-13 18:00:00,30.04,0.0,-30.04,0.0,0.0,-0.0,0.0
2013-09-13 21:00:00,25.2,0.0,-25.2,0.0,0.0,-0.0,0.0
2013-09-14 00:00:00,25.73,0.0,-25.73,0.0,0.0,-0.0,0.0
2013-09-14 03:00:00,31.85,0.0,-31.85,0.0,0.0,-0.0,0.0
2013-09-14 06:00:00,31.51,0.0,-31.5,0.0,0.0,-0.02,0.01
2013-09-14 09:00:00,30.19,0.0,-30.2,0.0,0.01,-0.02,0.01
2013-09-14 12:00:00,30.09,0.0,-30.1,0.0,0.01,-0.02,0.01
2013-09-14 15:00:00,31.33,0.0,-31.33,0.0,0.0,-0.01,0.0
2013-09-14 18:00:00,30.63,0.0,-30.63,0.0,0.0,-0.01,0.0
2013-09-14 21:00:00,25.7,0.0,-25.7,0.0,0.0,-0.01,0.0
2013-09-15 00:00:00,27.02,0.0,-27.02,0.0,0.0,-0.01,0.0
2013-09-15 03:00:00,34.36,0.0,-34.36,0.0,0.0,-0.0,0.0
2013-09-15 06:00:00,33.8,0.0,-33.79,0.03,0.0,-0.11,0.07
2013-09-15 09:00:00,32.28,0.0,-32.26,0.25,0.0,-0.92,0.64
2013-09-15 12:00:00,32.18,0.0,-32.17,0.29,0.0,-1.05,0.73
2013-09-15 15:00:00,33.67,0.0,-33.65,0.28,0.0,-1.0,0.7
2013-09-15 18:00:00,32.74,0.0,-32.73,0.28,0.0,-0.98,0.69
2013-09-15 21:00:00,26.92,0.0,-26.91,0.28,0.0,-0.99,0.69
2013-09-16 00:00:00,32.19,0.0,-32.19,0.28,0.0,-0.97,0.68
2013-09-16 03:00:00,44.13,0.0,-44.13,0.25,0.0,-0.85,0.6
2013-09-16 06:00:00,42.88,0.0,-42.89,0.31,0.0,-0.99,0.69
2013-09-16 09:00:00,40.46,0.0,-40.5,0.31,0.0,-0.93,0.65
2013-09-16 12:00:00,40.4,0.0,-40.43,0.31,0.0,-0.95,0.66
2013-09-16 15:00:00,42.83,0.0,-42.85,0.27,0.0,-0.86,0.6
2013-09-16 18:00:00,41.13,0.0,-41.14,0.09,0.0,-0.29,0.2
2013-09-16 21:00:00,31.69,0.0,-31.69,0.04,0.0,-0.16,0.1
2013-09-17 00:00:00,37.81,0.0,-37.8,0.05,0.0,-0.16,0.11
2013-09-17 03:00:00,54.92,0.0,-54.94,0.06,0.0,-0.15,0.1
2013-09-17 06:00:00,52.6,0.0,-52.6,0.0,0.0,-0.02,0.01
2013-09-17 09:00:00,49.29,0.0,-49.29,0.0,0.01,-0.03,0.02
2013-09-17 12:00:00,49.32,0.0,-49.32,0.05,0.01,-0.21,0.14
2013-09-17 15:00:00,52.8,0.0,-52.8,0.05,0.0,-0.2,0.14
2013-09-17 18:00:00,50.02,0.0,-50.02,0.05,0.0,-0.2,0.13
2013-09-17 21:00:00,36.63,0.0,-36.62,0.05,0.0,-0.2,0.14
2013-09-18 00:00:00,33.68,0.0,-33.67,0.05,0.0,-0.2,0.14
2013-09-18 03:00:00,46.9,0.0,-46.88,0.03,0.0,-0.16,0.11
2013-09-18 06:00:00,45.14,0.0,-45.12,0.04,0.0,-0.19,0.13
2013-09-18 09:00:00,42.56,0.0,-42.55,0.03,0.0,-0.15,0.1
2013-09-18 12:00:00,42.58,0.0,-42.58,0.01,0.0,-0.06,0.04
2013-09-18 15:00:00,45.27,0.0,-45.27,0.0,0.0,-0.01,0.0
2013-09-18 18:00:00,43.08,0.0,-43.07,0.0,0.0,-0.01,0.0
2013-09-18 21:00:00,32.71,0.0,-32.71,0.0,0.0,-0.0,0.0
2013-09-19 00:00:00,33.7,0.0,-33.7,0.0,0.0,-0.0,0.0
2013-09-19 03:00:00,46.95,0.0,-46.94,0.0,0.0,-0.0,0.0
2013-09-19 06:00:00,45.0,0.0,-44.99,0.01,0.0,-0.06,0.04
2013-09-19 09:00:00,42.45,0.0,-42.46,0.02,0.01,-0.09,0.06
2013-09-19 12:00:00,42.51,0.0,-42.53,0.02,0.02,-0.09,0.05
2013-09-19 15:00:00,45.22,0.0,-45.23,0.0,0.0,-0.01,0.0
2013-09-19 18:00:00,42.91,0.0,-42.9,0.0,0.0,-0.0,0.0
2013-09-19 21:00:00,32.57,0.0,-32.56,0.0,0.0,-0.0,0.0
2013-09-20 00:00:00,29.61,0.0,-29.61,0.0,0.0,-0.0,0.0
2013-09-20 03:00:00,39.05,0.0,-39.04,0.0,0.0,-0.0,0.0
2013-09-20 06:00:00,37.66,0.0,-37.66,0.0,0.0,-0.0,0.0
2013-09-20 09:00:00,35.83,0.0,-35.84,0.0,0.02,-0.01,0.0
2013-09-20 12:00:00,35.89,0.0,-35.91,0.0,0.02,-0.01,0.0
2013-09-20 15:00:00,37.83,0.0,-37.84,0.0,0.01,-0.0,0.0
2013-09-20 18:00:00,36.12,0.0,-36.12,0.0,0.0,-0.0,0.0
2013-09-20 21:00:00,28.69,0.0,-28.68,0.0,0.0,-0.0,0.0
2013-09-21 00:00:00,28.02,0.0,-28.02,0.0,0.0,-0.0,0.0
2013-09-21 03:00:00,36.06,0.0,-36.06,0.0,0.0,0.0,0.0
2013-09-21 06:00:00,34.56,0.0,-34.55,0.0,0.0,-0.0,0.0
2013-09-21 09:00:00,33.04,0.0,-33.06,0.0,0.02,-0.01,0.0
2013-09-21 12:00:00,33.16,0.0,-33.18,0.0,0.02,-0.01,0.0
2013-09-21 15:00:00,34.84,0.0,-34.84,0.0,0.01,-0.01,0.0
2013-09-21 18:00:00,33.15,0.0,-33.15,0.0,0.0,-0.0,0.0
2013-09-21 21:00:00,26.93,0.0,-26.93,0.0,0.0,-0.0,0.0
2013-09-22 00:00:00,25.28,0.0,-25.27,0.0,0.0,-0.0,0.0
2013-09-22 03:00:00,30.62,0.0,-30.62,0.0,0.0,-0.0,0.0
2013-09-22 06:00:00,29.46,0.0,-29.44,0.01,0.0,-0.11,0.07
2013-09-22 09:00:00,28.47,0.0,-28.46,0.01,0.02,-0.13,0.09
2013-09-22 12:00:00,28.62,0.0,-28.61,0.01,0.02,-0.13,0.09
2013-09-22 15:00:00,29.75,0.0,-29.74,0.01,0.01,-0.11,0.07
2013-09-22 18:00:00,28.39,0.0,-28.37,0.01,0.0,-0.11,0.07
2013-09-22 21:00:00,24.29,0.0,-24.27,0.01,0.0,-0.11,0.07
2013-09-23 00:00:00,23.89,0.0,-23.87,0.01,0.0,-0.08,0.05
2013-09-23 03:00:00,27.76,0.0,-27.75,0.01,0.0,-0.08,0.05
2013-09-23 06:00:00,27.09,0.0,-26.92,0.33,0.0,-1.69,1.19
2013-09-23 09:00:00,26.32,0.0,-26.2,0.32,0.02,-1.58,1.11
2013-09-23 12:00:00,26.47,0.0,-26.33,0.3,0.02,-1.59,1.12
2013-09-23 15:00:00,27.17,0.0,-27.16,0.08,0.01,-0.36,0.25
2013-09-23 18:00:00,26.07,0.0,-26.05,0.09,0.0,-0.35,0.24
2013-09-23 21:00:00,23.03,0.0,-23.02,0.06,0.0,-0.26,0.18
2013-09-24 00:00:00,26.07,0.0,-26.07,0.01,0.0,-0.05,0.03
2013-09-24 03:00:00,31.78,0.0,-31.8,0.03,0.0,-0.04,0.03
2013-09-24 06:00:00,30.62,0.0,-30.61,0.02,0.0,-0.08,0.05
2013-09-24 09:00:00,29.53,0.0,-29.55,0.02,0.02,-0.08,0.05
2013-09-24 12:00:00,29.7,0.0,-29.72,0.02,0.02,-0.08,0.05
2013-09-24 15:00:00,30.92,0.0,-30.93,0.0,0.01,-0.0,0.0
2013-09-24 18:00:00,29.39,0.0,-29.4,0.0,0.0,-0.0,0.0
2013-09-24 21:00:00,24.92,0.0,-24.92,0.0,0.0,0.0,0.0
2013-09-25 00:00:00,28.28,0.0,-28.28,0.0,0.0,0.0,0.0
2013-09-25 03:00:00,35.28,0.04,-35.79,0.45,0.0,0.0,0.0
2013-09-25 06:00:00,34.2,0.0,-34.22,0.04,0.0,-0.05,0.03
2013-09-25 09:00:00,32.81,0.0,-32.83,0.02,0.02,-0.04,0.03
2013-09-25 12:00:00,33.03,0.0,-33.05,0.0,0.02,-0.0,0.0
2013-09-25 15:00:00,34.61,0.0,-34.64,0.03,0.01,-0.0,0.0
2013-09-25 18:00:00,32.63,0.0,-32.63,0.01,0.0,-0.0,0.0
2013-09-25 21:00:00,26.78,0.0,-26.77,0.01,0.0,-0.02,0.02
2013-09-26 00:00:00,29.96,0.0,-29.96,0.01,0.0,-0.02,0.02
2013-09-26 03:00:00,38.51,0.0,-39.15,0.65,0.0,-0.02,0.01
2013-09-26 06:00:00,37.46,0.0,-37.51,0.06,0.0,-0.02,0.02
2013-09-26 09:00:00,35.76,0.0,-35.77,0.0,0.01,-0.0,0.0
2013-09-26 12:00:00,35.93,0.0,-35.95,0.0,0.02,-0.0,0.0
2013-09-26 15:00:00,37.85,0.0,-37.87,0.02,0.0,-0.0,0.0
2013-09-26 18:00:00,35.75,0.0,-35.76,0.0,0.0,-0.0,0.0
2013-09-26 21:00:00,28.56,0.0,-28.56,0.0,0.0,-0.0,0.0
2013-09-27 00:00:00,34.95,0.0,-34.95,0.0,0.0,-0.0,0.0
2013-09-27 03:00:00,48.5,0.0,-48.66,0.16,0.0,-0.0,0.0
2013-09-27 06:00:00,46.17,0.0,-46.18,0.02,0.0,-0.0,0.0
2013-09-27 09:00:00,43.61,0.0,-43.62,0.0,0.01,-0.0,0.0
2013-09-27 12:00:00,43.84,0.0,-43.85,0.0,0.02,-0.0,0.0
2013-09-27 15:00:00,46.69,0.0,-46.69,0.0,0.0,-0.0,0.0
2013-09-27 18:00:00,43.7,0.0,-43.7,0.0,0.0,-0.0,0.0
2013-09-27 21:00:00,32.95,0.0,-32.95,0.0,0.0,-0.0,0.0
2013-09-28 00:00:00,34.09,0.0,-34.09,0.0,0.0,-0.0,0.0
2013-09-28 03:00:00,47.11,0.0,-47.18,0.07,0.0,-0.0,0.0
2013-09-28 06:00:00,44.69,0.0,-44.69,0.01,0.0,-0.01,0.0
2013-09-28 09:00:00,42.24,0.0,-42.25,0.0,0.01,-0.01,0.0
2013-09-28 12:00:00,42.47,0.0,-42.48,0.0,0.01,-0.01,0.0
2013-09-28 15:00:00,45.2,0.0,-45.2,0.0,0.0,-0.01,0.0
2013-09-28 18:00:00,42.31,0.0,-42.3,0.0,0.0,-0.01,0.0
2013-09-28 21:00:00,32.14,0.0,-32.14,0.0,0.0,-0.01,0.0
2013-09-29 00:00:00,34.4,0.0,-34.4,0.0,0.0,-0.01,0.0
2013-09-29 03:00:00,47.51,0.0,-47.59,0.09,0.0,-0.0,0.0
2013-09-29 06:00:00,45.03,0.0,-45.03,0.02,0.0,-0.05,0.03
2013-09-29 09:00:00,42.56,0.0,-42.57,0.01,0.0,-0.04,0.03
2013-09-29 12:00:00,42.83,0.0,-42.83,0.01,0.0,-0.05,0.03
2013-09-29 15:00:00,45.56,0.0,-45.58,0.02,0.0,-0.01,0.0
2013-09-29 18:00:00,42.55,0.0,-42.55,0.0,0.0,-0.01,0.0
2013-09-29 21:00:00,32.37,0.0,-32.37,0.0,0.0,-0.01,0.0
2013-09-30 00:00:00,37.9,0.0,-37.89,0.0,0.0,-0.01,0.0
2013-09-30 03:00:00,53.26,0.0,-53.76,0.5,0.0,-0.01,0.0
2013-09-30 06:00:00,50.63,0.0,-50.65,0.02,0.0,-0.01,0.0
2013-09-30 09:00:00,47.71,0.0,-47.71,0.0,0.0,-0.01,0.0
2013-09-30 12:00:00,48.07,0.0,-48.07,0.0,0.0,-0.01,0.0
2013-09-30 15:00:00,51.35,0.0,-51.38,0.04,0.0,-0.01,0.0
2013-09-30 18:00:00,47.59,0.0,-47.59,0.0,0.0,-0.01,0.0
2013-09-30 21:00:00,35.26,0.0,-35.26,0.0,0.0,-0.01,0.0
2013-10-01 00:00:00,39.22,0.0,-39.22,0.0,0.0,-0.01,0.0
2013-10-01 03:00:00,55.45,0.0,-56.06,0.61,0.0,-0.01,0.0
2013-10-01 06:00:00,52.77,0.0,-52.79,0.02,0.0,-0.01,0.0
2013-10-01 09:00:00,49.65,0.0,-49.66,0.0,0.01,-0.01,0.0
2013-10-01 12:00:00,50.03,0.0,-50.04,0.0,0.01,-0.01,0.0
2013-10-01 15:00:00,53.48,0.0,-53.56,0.08,0.0,-0.01,0.0
2013-10-01 18:00:00,49.51,0.0,-49.5,0.0,0.0,-0.01,0.0
2013-10-01 21:00:00,36.39,0.0,-36.39,0.0,0.0,-0.01,0.0
2013-10-02 00:00:00,41.07,0.0,-41.06,0.0,0.0,-0.01,0.0
2013-10-02 03:00:00,57.54,0.0,-59.27,1.73,0.0,-0.0,0.0
2013-10-02 06:00:00,55.22,0.0,-55.44,0.22,0.0,-0.01,0.0
