snapshot,DAC,Fischer-Tropsch,SMR CC,Sabatier,co2 stored,gas for industry CC,process emissions CC,solid biomass for industry CC,urban central gas CHP CC,urban central solid biomass CHP CC
2013-03-31 21:00:00,0.0,-28.45,8.26,-7.01,-37.13,6.05,14.19,24.05,0.0,20.04
2013-04-01 00:00:00,0.0,-28.5,8.25,-7.99,-36.1,6.05,14.19,24.05,0.0,20.05
2013-04-01 03:00:00,0.0,-28.59,8.23,-7.98,-36.29,6.05,14.19,24.05,0.0,20.33
2013-04-01 06:00:00,0.0,-28.6,2.96,-8.06,-30.05,6.05,14.19,24.05,0.0,19.46
2013-04-01 09:00:00,0.0,-28.6,1.93,-9.31,-27.45,6.05,14.19,24.05,0.0,19.13
2013-04-01 12:00:00,0.0,-28.4,2.33,-9.14,-28.3,6.05,14.19,24.05,0.0,19.21
2013-04-01 15:00:00,0.0,-28.58,6.3,-7.14,-35.21,6.05,14.19,24.05,0.0,20.33
2013-04-01 18:00:00,0.0,-28.45,7.33,-3.65,-39.86,6.05,14.19,24.05,0.0,20.33
2013-04-01 21:00:00,0.0,-28.36,7.3,-3.14,-40.42,6.05,14.19,24.05,0.0,20.33
2013-04-02 00:00:00,0.0,-28.34,7.34,-2.68,-40.94,6.05,14.19,24.05,0.0,20.33
2013-04-02 03:00:00,0.0,-28.46,7.35,-2.2,-41.31,6.05,14.19,24.05,0.0,20.33
2013-04-02 06:00:00,0.0,-28.46,2.82,-1.96,-36.82,6.05,14.19,24.05,0.0,20.12
2013-04-02 09:00:00,0.0,-28.45,1.7,-5.4,-29.7,6.05,14.19,24.05,0.0,17.56
2013-04-02 12:00:00,0.0,-28.45,1.9,-4.75,-31.8,6.05,14.19,24.05,0.0,18.81
2013-04-02 15:00:00,0.0,-28.46,1.7,-1.24,-36.6,6.05,14.19,24.05,0.0,20.31
2013-04-02 18:00:00,0.0,-28.44,1.47,-0.49,-37.06,6.05,14.19,24.05,0.0,20.23
2013-04-02 21:00:00,0.0,-28.45,0.94,-0.42,-36.57,6.05,14.19,24.05,0.0,20.2
2013-04-03 00:00:00,0.0,-28.45,0.97,-0.4,-36.75,6.05,14.19,24.05,0.0,20.33
2013-04-03 03:00:00,0.0,-28.46,1.23,-0.46,-36.93,6.05,14.19,24.05,0.0,20.33
2013-04-03 06:00:00,0.0,-28.53,0.2,-1.03,-34.91,6.05,14.19,24.05,0.0,19.98
2013-04-03 09:00:00,0.0,-28.54,0.17,-3.5,-29.99,6.05,14.19,24.05,0.0,17.58
2013-04-03 12:00:00,0.0,-28.56,0.17,-3.71,-30.95,6.05,14.19,24.05,0.0,18.75
2013-04-03 15:00:00,0.0,-28.57,0.18,-1.95,-33.96,6.05,14.19,24.05,0.0,20.0
2013-04-03 18:00:00,0.0,-28.48,0.27,-1.09,-35.34,6.05,14.19,24.05,0.0,20.33
2013-04-03 21:00:00,0.0,-28.49,0.64,-0.61,-36.16,6.05,14.19,24.05,0.0,20.33
2013-04-04 00:00:00,0.0,-28.6,0.99,-0.3,-36.71,6.05,14.19,24.05,0.0,20.33
2013-04-04 03:00:00,0.0,-28.61,2.84,-0.42,-38.42,6.05,14.19,24.05,0.0,20.33
2013-04-04 06:00:00,0.0,-28.61,1.04,-2.02,-34.96,6.05,14.19,24.05,0.0,20.26
2013-04-04 09:00:00,0.0,-28.61,1.07,-3.52,-32.96,6.05,14.19,24.05,0.0,19.73
2013-04-04 12:00:00,0.0,-28.48,2.03,-4.26,-33.57,6.05,14.19,24.05,0.0,19.98
2013-04-04 15:00:00,0.0,-28.47,3.51,-2.87,-36.8,6.05,14.19,24.05,0.0,20.33
2013-04-04 18:00:00,0.0,-28.51,4.59,-1.36,-39.34,6.05,14.19,24.05,0.0,20.33
2013-04-04 21:00:00,0.0,-28.51,4.61,-0.91,-39.82,6.05,14.19,24.05,0.0,20.33
2013-04-05 00:00:00,0.0,-28.53,4.63,-0.94,-39.79,6.05,14.19,24.05,0.0,20.33
2013-04-05 03:00:00,0.0,-28.58,6.06,-1.3,-40.81,6.05,14.19,24.05,0.0,20.33
2013-04-05 06:00:00,0.0,-28.51,5.42,-2.01,-39.52,6.05,14.19,24.05,0.0,20.33
2013-04-05 09:00:00,0.0,-28.49,4.7,-2.78,-37.99,6.05,14.19,24.05,0.0,20.27
2013-04-05 12:00:00,0.0,-28.5,5.27,-2.79,-38.61,6.05,14.19,24.05,0.0,20.33
2013-04-05 15:00:00,0.0,-28.43,8.81,-1.02,-43.99,6.05,14.19,24.05,0.0,20.33
2013-04-05 18:00:00,0.0,-26.06,9.53,-0.6,-47.5,6.05,14.19,24.05,0.0,20.33
2013-04-05 21:00:00,0.0,-24.91,9.54,-0.24,-49.01,6.05,14.19,24.05,0.0,20.33
2013-04-06 00:00:00,0.0,-24.06,9.53,-0.02,-50.08,6.05,14.19,24.05,0.0,20.33
2013-04-06 03:00:00,0.0,-24.15,9.54,-0.02,-50.0,6.05,14.19,24.05,0.0,20.33
2013-04-06 06:00:00,0.0,-24.15,9.2,-0.78,-48.16,6.05,14.19,24.05,0.0,19.6
2013-04-06 09:00:00,0.0,-24.05,9.04,-1.28,-47.1,6.05,14.19,24.05,0.0,19.09
2013-04-06 12:00:00,0.0,-24.07,9.04,-1.26,-47.96,6.05,14.19,24.05,0.0,19.96
2013-04-06 15:00:00,0.0,-23.99,9.14,-0.8,-48.97,6.05,14.19,24.05,0.0,20.33
2013-04-06 18:00:00,0.0,-24.02,9.14,-0.36,-49.38,6.05,14.19,24.05,0.0,20.33
2013-04-06 21:00:00,0.0,-23.4,9.03,-0.44,-49.82,6.05,14.19,24.05,0.0,20.33
2013-04-07 00:00:00,0.0,-23.17,8.87,-0.56,-49.77,6.05,14.19,24.05,0.0,20.33
2013-04-07 03:00:00,0.0,-24.84,8.67,-0.65,-47.81,6.05,14.19,24.05,0.0,20.33
2013-04-07 06:00:00,0.0,-26.11,6.19,-1.93,-42.77,6.05,14.19,24.05,0.0,20.33
2013-04-07 09:00:00,0.0,-28.46,2.97,-5.05,-33.45,6.05,14.19,24.05,0.0,19.69
2013-04-07 12:00:00,0.0,-28.46,3.09,-8.35,-30.8,6.05,14.19,24.05,0.0,20.23
2013-04-07 15:00:00,0.0,-28.28,7.65,-7.72,-36.27,6.05,14.19,24.05,0.0,20.33
2013-04-07 18:00:00,0.0,-28.23,8.41,-6.14,-38.66,6.05,14.19,24.05,0.0,20.33
2013-04-07 21:00:00,0.0,-27.99,8.39,-5.75,-39.27,6.05,14.19,24.05,0.0,20.33
2013-04-08 00:00:00,0.0,-28.17,8.42,-4.85,-40.02,6.05,14.19,24.05,0.0,20.33
2013-04-08 03:00:00,0.0,-28.41,8.47,-4.84,-39.85,6.05,14.19,24.05,0.0,20.33
2013-04-08 06:00:00,0.0,-28.41,2.75,-5.41,-33.56,6.05,14.19,24.05,0.0,20.33
2013-04-08 09:00:00,0.0,-28.29,2.01,-9.0,-29.3,6.05,14.19,24.05,0.0,20.29
2013-04-08 12:00:00,0.0,-28.25,2.22,-9.0,-29.59,6.05,14.19,24.05,0.0,20.33
2013-04-08 15:00:00,0.0,-28.31,5.47,-7.47,-34.31,6.05,14.19,24.05,0.0,20.33
2013-04-08 18:00:00,0.0,-28.28,5.0,-7.55,-33.79,6.05,14.19,24.05,0.0,20.33
2013-04-08 21:00:00,0.0,-28.2,3.65,-8.55,-31.52,6.05,14.19,24.05,0.0,20.33
2013-04-09 00:00:00,0.0,-28.34,3.99,-10.56,-29.71,6.05,14.19,24.05,0.0,20.33
2013-04-09 03:00:00,0.0,-28.39,5.66,-8.4,-33.49,6.05,14.19,24.05,0.0,20.33
2013-04-09 06:00:00,0.0,-28.48,0.82,-7.57,-29.26,6.05,14.19,24.05,0.0,20.19
2013-04-09 09:00:00,0.0,-28.48,0.74,-7.17,-27.98,6.05,14.19,24.05,0.0,18.59
2013-04-09 12:00:00,0.0,-28.48,0.75,-5.16,-30.52,6.05,14.19,24.05,0.0,19.12
2013-04-09 15:00:00,0.0,-28.47,1.21,-4.49,-32.66,6.05,14.19,24.05,0.0,20.13
2013-04-09 18:00:00,0.0,-28.48,1.64,-3.71,-33.92,6.05,14.19,24.05,0.0,20.17
2013-04-09 21:00:00,0.0,-28.48,1.68,-3.67,-33.71,6.05,14.19,24.05,0.0,19.89
2013-04-10 00:00:00,0.0,-28.24,1.72,-3.11,-34.44,6.05,14.19,24.05,0.0,19.78
2013-04-10 03:00:00,0.0,-27.08,2.09,-1.47,-38.17,6.05,14.19,24.05,0.0,20.33
2013-04-10 06:00:00,0.0,-27.43,2.13,-1.79,-34.32,6.05,14.19,24.05,0.0,17.12
2013-04-10 09:00:00,0.0,-28.49,1.17,-4.62,-25.1,6.05,14.19,24.05,0.0,12.75
2013-04-10 12:00:00,0.0,-28.49,1.02,-4.9,-24.45,6.05,14.19,24.05,0.0,12.52
2013-04-10 15:00:00,0.0,-28.48,2.58,-4.48,-32.65,6.05,14.19,24.05,0.0,18.74
2013-04-10 18:00:00,0.0,-28.49,4.02,-4.5,-34.51,6.05,14.19,24.05,0.0,19.18
2013-04-10 21:00:00,0.0,-28.49,3.2,-4.47,-33.68,6.05,14.19,24.05,0.0,19.14
2013-04-11 00:00:00,0.0,-28.49,1.56,-4.43,-31.7,6.05,14.19,24.05,0.0,18.76
2013-04-11 03:00:00,0.0,-28.49,1.09,-2.78,-33.5,6.05,14.19,24.05,0.0,19.38
2013-04-11 06:00:00,0.0,-28.61,0.17,-5.05,-18.53,6.05,14.19,24.05,0.0,7.73
2013-04-11 09:00:00,0.0,-28.61,0.14,-4.73,-15.43,6.05,14.19,24.05,0.0,4.33
2013-04-11 12:00:00,0.0,-28.61,0.15,-3.92,-15.51,6.05,14.19,24.05,0.0,3.61
2013-04-11 15:00:00,0.0,-28.61,0.2,-3.67,-18.01,6.05,14.19,24.05,0.0,5.8
2013-04-11 18:00:00,0.0,-28.61,0.85,-4.36,-17.46,6.05,14.19,24.05,0.0,5.29
2013-04-11 21:00:00,0.0,-28.61,1.94,-4.41,-17.03,6.05,14.19,24.05,0.0,3.83
2013-04-12 00:00:00,0.0,-28.61,1.53,-4.55,-17.41,6.05,14.19,24.05,0.0,4.75
2013-04-12 03:00:00,0.0,-28.61,1.53,-4.58,-23.11,6.05,14.19,24.05,0.0,10.48
2013-04-12 06:00:00,0.0,-28.61,0.02,-7.06,-15.18,6.05,14.19,24.05,0.0,6.55
2013-04-12 09:00:00,0.0,-28.61,0.01,-7.34,-11.56,6.05,14.19,24.05,0.0,3.21
2013-04-12 12:00:00,0.0,-28.61,0.01,-7.28,-11.1,6.05,14.19,24.05,0.0,2.68
2013-04-12 15:00:00,0.0,-28.61,0.0,-5.24,-15.4,6.05,14.19,24.05,0.0,4.96
2013-04-12 18:00:00,0.0,-28.0,0.0,-1.64,-19.09,6.05,14.19,24.05,0.0,4.43
2013-04-12 21:00:00,0.0,-27.78,0.0,-1.96,-16.32,6.05,14.19,24.05,0.0,1.77
2013-04-13 00:00:00,0.0,-28.25,0.0,-2.36,-16.79,6.05,14.19,24.05,0.0,3.11
2013-04-13 03:00:00,0.0,-28.61,0.0,-2.48,-21.67,6.05,14.19,24.05,0.0,8.47
2013-04-13 06:00:00,0.0,-28.61,0.0,-10.04,-8.47,6.05,14.19,24.05,0.0,2.82
2013-04-13 09:00:00,0.0,-28.61,0.0,-19.11,1.37,6.05,14.19,24.05,0.0,2.05
2013-04-13 12:00:00,0.0,-28.61,0.0,-21.92,4.12,6.05,14.19,24.05,0.0,2.12
2013-04-13 15:00:00,0.0,-28.61,0.0,-21.45,2.62,6.05,14.19,24.05,0.0,3.15
2013-04-13 18:00:00,0.0,-28.61,0.0,-20.48,0.5,6.05,14.19,24.05,0.0,4.3
2013-04-13 21:00:00,0.0,-28.61,0.0,-20.64,2.93,6.05,14.19,24.05,0.0,2.03
2013-04-14 00:00:00,0.0,-28.61,0.0,-20.7,3.02,6.05,14.19,24.05,0.0,2.0
2013-04-14 03:00:00,0.0,-28.61,0.0,-20.77,0.82,6.05,14.19,24.05,0.0,4.27
2013-04-14 06:00:00,0.0,-28.61,0.0,-23.09,7.01,6.05,14.19,24.05,0.0,0.4
2013-04-14 09:00:00,0.0,-28.61,0.0,-23.12,7.18,6.05,14.19,24.05,0.0,0.26
2013-04-14 12:00:00,0.0,-28.61,0.0,-23.13,7.19,6.05,14.19,24.05,0.0,0.26
2013-04-14 15:00:00,0.0,-28.61,0.0,-23.14,6.49,6.05,14.19,24.05,0.0,0.98
2013-04-14 18:00:00,0.0,-28.61,0.0,-23.14,6.62,6.05,14.19,24.05,0.0,0.84
2013-04-14 21:00:00,0.0,-28.61,0.0,-23.13,7.13,6.05,14.19,24.05,0.0,0.32
2013-04-15 00:00:00,0.0,-28.61,0.0,-23.13,6.68,6.05,14.19,24.05,0.0,0.77
2013-04-15 03:00:00,0.0,-28.61,0.0,-23.19,5.61,6.05,14.19,24.05,0.0,1.9
2013-04-15 06:00:00,0.0,-28.61,0.0,-23.88,8.2,6.05,14.19,24.05,0.0,0.0
2013-04-15 09:00:00,0.0,-28.61,0.0,-23.87,8.19,6.05,14.19,24.05,0.0,0.0
2013-04-15 12:00:00,0.0,-28.61,0.0,-23.63,7.95,6.05,14.19,24.05,0.0,0.0
2013-04-15 15:00:00,0.0,-28.61,0.0,-19.92,3.2,6.05,14.19,24.05,0.0,1.05
2013-04-15 18:00:00,0.0,-28.61,0.0,-17.68,0.85,6.05,14.19,24.05,0.0,1.15
2013-04-15 21:00:00,0.0,-28.61,0.0,-18.31,2.22,6.05,14.19,24.05,0.0,0.41
2013-04-16 00:00:00,0.0,-28.61,0.0,-19.19,3.05,6.05,14.19,24.05,0.0,0.47
2013-04-16 03:00:00,0.0,-28.61,0.0,-19.45,2.41,6.05,14.19,24.05,0.0,1.36
2013-04-16 06:00:00,0.0,-28.61,0.0,-22.42,6.74,6.05,14.19,24.05,0.0,0.0
2013-04-16 09:00:00,0.0,-28.61,0.0,-22.59,6.91,6.05,14.19,24.05,0.0,0.0
2013-04-16 12:00:00,0.0,-28.61,0.0,-22.53,6.85,6.05,14.19,24.05,0.0,0.0
2013-04-16 15:00:00,0.0,-28.61,0.0,-22.12,6.31,6.05,14.19,24.05,0.0,0.13
2013-04-16 18:00:00,0.0,-28.61,0.0,-11.22,-4.87,6.05,14.19,24.05,0.0,0.41
2013-04-16 21:00:00,0.0,-28.61,0.0,-9.87,-6.02,6.05,14.19,24.05,0.0,0.21
2013-04-17 00:00:00,0.0,-28.61,0.0,-10.92,-4.96,6.05,14.19,24.05,0.0,0.2
2013-04-17 03:00:00,0.0,-28.61,0.0,-12.23,-4.07,6.05,14.19,24.05,0.0,0.62
2013-04-17 06:00:00,0.0,-28.61,0.0,-23.32,7.63,6.05,14.19,24.05,0.0,0.0
2013-04-17 09:00:00,0.0,-28.61,0.0,-23.74,8.06,6.05,14.19,24.05,0.0,0.0
2013-04-17 12:00:00,0.0,-28.61,0.0,-23.86,8.18,6.05,14.19,24.05,0.0,0.0
2013-04-17 15:00:00,0.0,-28.61,0.0,-23.94,8.24,6.05,14.19,24.05,0.0,0.03
2013-04-17 18:00:00,0.0,-28.61,0.0,-23.89,8.18,6.05,14.19,24.05,0.0,0.03
2013-04-17 21:00:00,0.0,-28.61,0.0,-23.98,8.26,6.05,14.19,24.05,0.0,0.03
2013-04-18 00:00:00,0.0,-28.61,0.0,-24.11,8.4,6.05,14.19,24.05,0.0,0.03
2013-04-18 03:00:00,0.0,-28.61,0.0,-24.16,8.39,6.05,14.19,24.05,0.0,0.09
2013-04-18 06:00:00,0.0,-28.61,0.0,-24.24,8.56,6.05,14.19,24.05,0.0,0.0
2013-04-18 09:00:00,0.0,-28.61,0.0,-24.21,8.53,6.05,14.19,24.05,0.0,0.0
2013-04-18 12:00:00,0.0,-28.61,0.0,-24.17,8.49,6.05,14.19,24.05,0.0,0.0
2013-04-18 15:00:00,0.0,-28.61,0.0,-24.12,8.44,6.05,14.19,24.05,0.0,0.0
2013-04-18 18:00:00,0.0,-28.61,0.0,-23.97,8.2,6.05,14.19,24.05,0.0,0.09
2013-04-18 21:00:00,0.0,-28.61,0.0,-21.37,5.62,6.05,14.19,24.05,0.0,0.07
2013-04-19 00:00:00,0.0,-28.61,0.0,-15.32,-1.55,6.05,14.19,24.05,0.0,1.19
2013-04-19 03:00:00,0.0,-28.61,0.0,-10.39,-9.27,6.05,14.19,24.05,0.0,3.97
2013-04-19 06:00:00,0.0,-28.61,0.0,-9.64,-9.67,6.05,14.19,24.05,0.0,3.63
2013-04-19 09:00:00,0.0,-28.61,0.0,-8.87,-8.52,6.05,14.19,24.05,0.0,1.72
2013-04-19 12:00:00,0.0,-28.61,0.0,-8.65,-9.97,6.05,14.19,24.05,0.0,2.94
2013-04-19 15:00:00,0.0,-28.61,0.0,-6.6,-13.18,6.05,14.19,24.05,0.0,4.1
2013-04-19 18:00:00,0.0,-28.61,0.0,-3.9,-15.21,6.05,14.19,24.05,0.0,3.44
2013-04-19 21:00:00,0.0,-28.61,0.0,-3.77,-13.39,6.05,14.19,24.05,0.0,1.48
2013-04-20 00:00:00,0.0,-28.61,0.0,-4.2,-17.33,6.05,14.19,24.05,0.0,5.85
2013-04-20 03:00:00,0.0,-28.61,0.0,-4.68,-23.03,6.05,14.19,24.05,0.0,12.04
2013-04-20 06:00:00,0.0,-28.61,0.0,-6.66,-19.14,6.05,14.19,24.05,0.0,10.13
2013-04-20 09:00:00,0.0,-28.61,0.0,-12.18,-11.61,6.05,14.19,24.05,0.0,8.11
2013-04-20 12:00:00,0.0,-28.61,0.0,-16.07,-7.34,6.05,14.19,24.05,0.0,7.72
2013-04-20 15:00:00,0.0,-28.61,0.0,-13.02,-13.36,6.05,14.19,24.05,0.0,10.7
2013-04-20 18:00:00,0.0,-28.61,0.0,-9.22,-15.93,6.05,14.19,24.05,0.0,9.46
2013-04-20 21:00:00,0.0,-28.61,0.0,-10.89,-8.52,6.05,14.19,24.05,0.0,3.73
2013-04-21 00:00:00,0.0,-28.61,0.0,-11.54,-7.1,6.05,14.19,24.05,0.0,2.96
2013-04-21 03:00:00,0.0,-28.61,0.0,-9.51,-15.22,6.05,14.19,24.05,0.0,9.05
2013-04-21 06:00:00,0.0,-28.61,0.0,-8.43,-13.56,6.05,14.19,24.05,0.0,6.31
2013-04-21 09:00:00,0.0,-28.61,0.0,-6.48,-12.07,6.05,14.19,24.05,0.0,2.87
2013-04-21 12:00:00,0.0,-28.61,0.0,-4.68,-13.49,6.05,14.19,24.05,0.0,2.49
2013-04-21 15:00:00,0.0,-28.61,0.0,-3.7,-16.57,6.05,14.19,24.05,0.0,4.59
2013-04-21 18:00:00,0.0,-28.61,0.0,-1.57,-18.12,6.05,14.19,24.05,0.0,4.01
2013-04-21 21:00:00,0.0,-28.61,0.0,-2.04,-15.15,6.05,14.19,24.05,0.0,1.51
2013-04-22 00:00:00,0.0,-28.61,0.0,-3.23,-14.46,6.05,14.19,24.05,0.0,2.01
2013-04-22 03:00:00,0.0,-28.61,0.0,-4.68,-17.07,6.05,14.19,24.05,0.0,6.07
2013-04-22 06:00:00,0.0,-28.61,0.0,-11.72,-7.96,6.05,14.19,24.05,0.0,4.0
2013-04-22 09:00:00,0.0,-28.61,0.0,-13.54,-3.79,6.05,14.19,24.05,0.0,1.65
2013-04-22 12:00:00,0.0,-28.61,0.0,-15.57,-1.74,6.05,14.19,24.05,0.0,1.62
2013-04-22 15:00:00,0.0,-28.61,0.0,-15.26,-3.35,6.05,14.19,24.05,0.0,2.94
2013-04-22 18:00:00,0.0,-28.61,0.0,-13.7,-4.89,6.05,14.19,24.05,0.0,2.91
2013-04-22 21:00:00,0.0,-28.61,0.0,-11.85,-5.12,6.05,14.19,24.05,0.0,1.29
2013-04-23 00:00:00,0.0,-28.61,0.0,-11.39,-5.5,6.05,14.19,24.05,0.0,1.2
2013-04-23 03:00:00,0.0,-28.61,0.0,-10.08,-8.85,6.05,14.19,24.05,0.0,3.25
2013-04-23 06:00:00,0.0,-28.61,0.0,-13.09,-3.71,6.05,14.19,24.05,0.0,1.12
2013-04-23 09:00:00,0.0,-28.61,0.0,-12.63,-3.05,6.05,14.19,24.05,0.0,0.0
2013-04-23 12:00:00,0.0,-28.61,0.0,-11.96,-3.74,6.05,14.19,24.05,0.0,0.02
2013-04-23 15:00:00,0.0,-28.61,0.0,-9.42,-7.26,6.05,14.19,24.05,0.0,1.0
2013-04-23 18:00:00,0.0,-28.61,0.11,-5.5,-11.65,6.05,14.19,24.05,0.0,1.36
2013-04-23 21:00:00,0.0,-28.61,0.13,-5.03,-11.62,6.05,14.19,24.05,0.0,0.84
2013-04-24 00:00:00,0.0,-28.61,0.13,-9.14,-7.55,6.05,14.19,24.05,0.0,0.88
2013-04-24 03:00:00,0.0,-28.61,0.13,-8.75,-8.63,6.05,14.19,24.05,0.0,1.58
2013-04-24 06:00:00,0.0,-28.61,0.0,-10.37,-5.8,6.05,14.19,24.05,0.0,0.5
2013-04-24 09:00:00,0.0,-28.61,0.0,-10.95,-4.73,6.05,14.19,24.05,0.0,0.0
2013-04-24 12:00:00,0.0,-28.61,0.0,-9.06,-6.62,6.05,14.19,24.05,0.0,0.0
2013-04-24 15:00:00,0.0,-28.52,0.0,-3.75,-12.03,6.05,14.19,24.05,0.0,0.0
2013-04-24 18:00:00,0.0,-25.43,0.0,-2.09,-16.97,6.05,14.19,24.05,0.0,0.19
2013-04-24 21:00:00,0.0,-25.2,0.0,-1.96,-17.49,6.05,14.19,24.05,0.0,0.36
2013-04-25 00:00:00,0.0,-25.35,0.0,-1.95,-17.38,6.05,14.19,24.05,0.0,0.38
2013-04-25 03:00:00,0.0,-25.5,0.0,-1.71,-17.91,6.05,14.19,24.05,0.0,0.82
2013-04-25 06:00:00,0.0,-28.61,0.0,-3.29,-12.41,6.05,14.19,24.05,0.0,0.02
2013-04-25 09:00:00,0.0,-28.61,0.0,-3.3,-12.38,6.05,14.19,24.05,0.0,0.0
2013-04-25 12:00:00,0.0,-28.61,0.0,-3.27,-12.41,6.05,14.19,24.05,0.0,0.0
2013-04-25 15:00:00,0.0,-28.61,0.0,-1.77,-13.92,6.05,14.19,24.05,0.0,0.0
2013-04-25 18:00:00,0.0,-28.61,0.0,-0.72,-15.64,6.05,14.19,24.05,0.0,0.68
2013-04-25 21:00:00,0.0,-28.61,0.0,-0.7,-15.43,6.05,14.19,24.05,0.0,0.44
2013-04-26 00:00:00,0.0,-28.61,0.0,-1.18,-15.1,6.05,14.19,24.05,0.0,0.6
2013-04-26 03:00:00,0.0,-28.61,0.01,-1.74,-15.27,6.05,14.19,24.05,0.0,1.32
2013-04-26 06:00:00,0.0,-28.61,0.17,-3.48,-13.0,6.05,14.19,24.05,0.0,0.62
2013-04-26 09:00:00,0.0,-28.61,0.12,-7.45,-8.65,6.05,14.19,24.05,0.0,0.3
2013-04-26 12:00:00,0.0,-28.61,0.44,-7.91,-8.59,6.05,14.19,24.05,0.0,0.37
2013-04-26 15:00:00,0.0,-28.61,0.29,-8.81,-8.35,6.05,14.19,24.05,0.0,1.19
2013-04-26 18:00:00,0.0,-28.61,0.47,-8.41,-8.92,6.05,14.19,24.05,0.0,1.18
2013-04-26 21:00:00,0.0,-28.61,0.48,-6.38,-10.75,6.05,14.19,24.05,0.0,0.97
2013-04-27 00:00:00,0.0,-28.61,0.46,-5.67,-15.67,6.05,14.19,24.05,0.0,5.2
2013-04-27 03:00:00,0.0,-28.61,0.33,-4.47,-21.06,6.05,14.19,24.05,0.0,9.51
2013-04-27 06:00:00,0.0,-28.61,0.0,-2.43,-22.02,6.05,14.19,24.05,0.0,8.77
2013-04-27 09:00:00,0.0,-28.61,0.0,-2.37,-20.99,6.05,14.19,24.05,0.0,7.68
2013-04-27 12:00:00,0.0,-28.61,0.0,-2.36,-20.97,6.05,14.19,24.05,0.0,7.64
2013-04-27 15:00:00,0.0,-28.61,0.0,-1.82,-22.71,6.05,14.19,24.05,0.0,8.86
2013-04-27 18:00:00,0.0,-28.61,0.0,-1.15,-22.69,6.05,14.19,24.05,0.0,8.16
2013-04-27 21:00:00,0.0,-28.61,0.0,-3.24,-17.66,6.05,14.19,24.05,0.0,5.22
2013-04-28 00:00:00,0.0,-28.61,0.0,-7.11,-15.56,6.05,14.19,24.05,0.0,6.99
2013-04-28 03:00:00,0.0,-28.61,0.0,-8.46,-18.44,6.05,14.19,24.05,0.0,11.23
2013-04-28 06:00:00,0.0,-28.61,0.0,-10.58,-13.64,6.05,14.19,24.05,0.0,8.54
2013-04-28 09:00:00,0.0,-28.61,0.0,-12.43,-9.3,6.05,14.19,24.05,0.0,6.06
2013-04-28 12:00:00,0.0,-28.61,0.0,-13.95,-7.99,6.05,14.19,24.05,0.0,6.26
2013-04-28 15:00:00,0.0,-28.61,0.0,-14.6,-9.49,6.05,14.19,24.05,0.0,8.41
2013-04-28 18:00:00,0.0,-28.61,0.0,-13.35,-10.13,6.05,14.19,24.05,0.0,7.8
2013-04-28 21:00:00,0.0,-28.61,0.0,-12.99,-5.32,6.05,14.19,24.05,0.0,2.64
2013-04-29 00:00:00,0.0,-28.61,0.0,-13.51,-4.0,6.05,14.19,24.05,0.0,1.84
2013-04-29 03:00:00,0.0,-28.61,0.0,-12.61,-10.61,6.05,14.19,24.05,0.0,7.54
2013-04-29 06:00:00,0.0,-28.61,0.0,-14.83,-6.33,6.05,14.19,24.05,0.0,5.48
2013-04-29 09:00:00,0.0,-28.61,0.0,-17.62,0.66,6.05,14.19,24.05,0.0,1.28
2013-04-29 12:00:00,0.0,-28.61,0.0,-17.35,1.14,6.05,14.19,24.05,0.0,0.53
2013-04-29 15:00:00,0.0,-28.61,0.0,-16.03,-3.69,6.05,14.19,24.05,0.0,4.05
2013-04-29 18:00:00,0.0,-28.61,0.0,-9.44,-9.47,6.05,14.19,24.05,0.0,3.23
2013-04-29 21:00:00,0.0,-28.61,0.0,-6.76,-9.99,6.05,14.19,24.05,0.0,1.07
2013-04-30 00:00:00,0.0,-28.61,0.0,-3.17,-14.05,6.05,14.19,24.05,0.0,1.54
2013-04-30 03:00:00,0.0,-28.61,0.0,-2.91,-19.19,6.05,14.19,24.05,0.0,6.42
2013-04-30 06:00:00,0.0,-28.61,0.0,-6.35,-13.55,6.05,14.19,24.05,0.0,4.22
2013-04-30 09:00:00,0.0,-28.61,0.0,-6.91,-11.12,6.05,14.19,24.05,0.0,2.35
2013-04-30 12:00:00,0.0,-28.61,0.0,-7.47,-10.04,6.05,14.19,24.05,0.0,1.82
2013-04-30 15:00:00,0.0,-28.61,0.0,-6.1,-12.73,6.05,14.19,24.05,0.0,3.15
2013-04-30 18:00:00,0.0,-28.61,0.0,-4.33,-14.05,6.05,14.19,24.05,0.0,2.7
2013-04-30 21:00:00,0.0,-28.61,0.0,-4.86,-11.6,6.05,14.19,24.05,0.0,0.77
2013-05-01 00:00:00,0.0,-28.61,0.0,-5.65,-10.71,6.05,14.19,24.05,0.0,0.67
2013-05-01 03:00:00,0.0,-28.61,0.0,-6.66,-11.09,6.05,14.19,24.05,0.0,2.07
2013-05-01 06:00:00,0.0,-28.61,0.0,-8.11,-8.61,6.05,14.19,24.05,0.0,1.05
2013-05-01 09:00:00,0.0,-28.61,0.0,-5.85,-10.08,6.05,14.19,24.05,0.0,0.25
2013-05-01 12:00:00,0.0,-28.61,0.0,-4.03,-11.86,6.05,14.19,24.05,0.0,0.21
2013-05-01 15:00:00,0.0,-28.61,0.0,-1.43,-14.94,6.05,14.19,24.05,0.0,0.69
2013-05-01 18:00:00,0.0,-28.61,0.0,-0.43,-16.14,6.05,14.19,24.05,0.0,0.88
2013-05-01 21:00:00,0.0,-28.61,0.0,-0.43,-15.71,6.05,14.19,24.05,0.0,0.46
