snapshot,Fischer-Tropsch,agriculture machinery oil,kerosene for aviation,naphtha for industry,oil
2013-05-22 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-22 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-22 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-23 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-23 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-23 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-23 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-23 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-23 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-23 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-23 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-24 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-24 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-24 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-24 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-24 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-24 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-24 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-24 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-25 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-25 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-25 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-25 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-25 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-25 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-25 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-25 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-26 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-26 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-26 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-26 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-26 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-26 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-26 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-26 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-27 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-27 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-27 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-27 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-27 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-27 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-27 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-27 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-28 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-28 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-28 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-28 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-28 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-28 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-28 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-28 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-29 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-29 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-29 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-29 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-29 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-29 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-29 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-29 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-30 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-30 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-30 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-30 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-30 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-30 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-30 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-30 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-31 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-31 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-31 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-31 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-31 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-31 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-31 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-05-31 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-01 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-01 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-01 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-01 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-01 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-01 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-01 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-01 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-02 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-02 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-02 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-02 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-02 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-02 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-02 18:00:00,105.96,-9.89,-69.89,-37.42,11.23
2013-06-02 21:00:00,105.43,-9.89,-69.89,-37.42,11.76
2013-06-03 00:00:00,104.29,-9.89,-69.89,-37.42,12.91
2013-06-03 03:00:00,104.12,-9.89,-69.89,-37.42,13.08
2013-06-03 06:00:00,102.69,-9.89,-69.89,-37.42,14.51
2013-06-03 09:00:00,101.37,-9.89,-69.89,-37.42,15.83
2013-06-03 12:00:00,101.65,-9.89,-69.89,-37.42,15.54
2013-06-03 15:00:00,102.41,-9.89,-69.89,-37.42,14.79
2013-06-03 18:00:00,103.01,-9.89,-69.89,-37.42,14.19
2013-06-03 21:00:00,103.61,-9.89,-69.89,-37.42,13.59
2013-06-04 00:00:00,103.58,-9.89,-69.89,-37.42,13.61
2013-06-04 03:00:00,103.78,-9.89,-69.89,-37.42,13.42
2013-06-04 06:00:00,104.75,-9.89,-69.89,-37.42,12.45
2013-06-04 09:00:00,105.03,-9.89,-69.89,-37.42,12.17
2013-06-04 12:00:00,105.12,-9.89,-69.89,-37.42,12.08
2013-06-04 15:00:00,105.01,-9.89,-69.89,-37.42,12.19
2013-06-04 18:00:00,104.66,-9.89,-69.89,-37.42,12.54
2013-06-04 21:00:00,104.84,-9.89,-69.89,-37.42,12.35
2013-06-05 00:00:00,105.94,-9.89,-69.89,-37.42,11.26
2013-06-05 03:00:00,105.94,-9.89,-69.89,-37.42,11.26
2013-06-05 06:00:00,103.31,-9.89,-69.89,-37.42,13.89
2013-06-05 09:00:00,104.42,-9.89,-69.89,-37.42,12.78
2013-06-05 12:00:00,105.49,-9.89,-69.89,-37.42,11.7
2013-06-05 15:00:00,104.94,-9.89,-69.89,-37.42,12.26
2013-06-05 18:00:00,101.08,-9.89,-69.89,-37.42,16.12
2013-06-05 21:00:00,101.04,-9.89,-69.89,-37.42,16.15
2013-06-06 00:00:00,100.69,-9.89,-69.89,-37.42,16.51
2013-06-06 03:00:00,100.55,-9.89,-69.89,-37.42,16.65
2013-06-06 06:00:00,100.44,-9.89,-69.89,-37.42,16.76
2013-06-06 09:00:00,105.71,-9.89,-69.89,-37.42,11.48
2013-06-06 12:00:00,105.78,-9.89,-69.89,-37.42,11.42
2013-06-06 15:00:00,105.8,-9.89,-69.89,-37.42,11.39
2013-06-06 18:00:00,105.82,-9.89,-69.89,-37.42,11.38
2013-06-06 21:00:00,105.83,-9.89,-69.89,-37.42,11.37
2013-06-07 00:00:00,105.86,-9.89,-69.89,-37.42,11.34
2013-06-07 03:00:00,105.87,-9.89,-69.89,-37.42,11.33
2013-06-07 06:00:00,105.7,-9.89,-69.89,-37.42,11.5
2013-06-07 09:00:00,105.14,-9.89,-69.89,-37.42,12.06
2013-06-07 12:00:00,105.01,-9.89,-69.89,-37.42,12.19
2013-06-07 15:00:00,105.19,-9.89,-69.89,-37.42,12.01
2013-06-07 18:00:00,105.23,-9.89,-69.89,-37.42,11.97
2013-06-07 21:00:00,105.05,-9.89,-69.89,-37.42,12.14
2013-06-08 00:00:00,105.09,-9.89,-69.89,-37.42,12.1
2013-06-08 03:00:00,105.31,-9.89,-69.89,-37.42,11.89
2013-06-08 06:00:00,104.89,-9.89,-69.89,-37.42,12.31
2013-06-08 09:00:00,103.41,-9.89,-69.89,-37.42,13.79
2013-06-08 12:00:00,103.09,-9.89,-69.89,-37.42,14.1
2013-06-08 15:00:00,103.41,-9.89,-69.89,-37.42,13.78
2013-06-08 18:00:00,103.81,-9.89,-69.89,-37.42,13.39
2013-06-08 21:00:00,104.02,-9.89,-69.89,-37.42,13.18
2013-06-09 00:00:00,102.18,-9.89,-69.89,-37.42,15.01
2013-06-09 03:00:00,101.67,-9.89,-69.89,-37.42,15.53
2013-06-09 06:00:00,103.33,-9.89,-69.89,-37.42,13.87
2013-06-09 09:00:00,103.81,-9.89,-69.89,-37.42,13.39
2013-06-09 12:00:00,104.69,-9.89,-69.89,-37.42,12.5
2013-06-09 15:00:00,104.95,-9.89,-69.89,-37.42,12.25
2013-06-09 18:00:00,90.57,-9.89,-69.89,-37.42,26.63
2013-06-09 21:00:00,92.18,-9.89,-69.89,-37.42,25.02
2013-06-10 00:00:00,96.2,-9.89,-69.89,-37.42,21.0
2013-06-10 03:00:00,97.09,-9.89,-69.89,-37.42,20.11
2013-06-10 06:00:00,101.95,-9.89,-69.89,-37.42,15.25
2013-06-10 09:00:00,104.01,-9.89,-69.89,-37.42,13.19
2013-06-10 12:00:00,104.16,-9.89,-69.89,-37.42,13.04
2013-06-10 15:00:00,101.89,-9.89,-69.89,-37.42,15.31
2013-06-10 18:00:00,100.29,-9.89,-69.89,-37.42,16.9
2013-06-10 21:00:00,102.34,-9.89,-69.89,-37.42,14.86
2013-06-11 00:00:00,104.29,-9.89,-69.89,-37.42,12.91
2013-06-11 03:00:00,104.76,-9.89,-69.89,-37.42,12.44
2013-06-11 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-11 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-11 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-11 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-11 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-11 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-12 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-12 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-12 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-12 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-12 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-12 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-12 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-12 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-13 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-13 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-13 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-13 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-13 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-13 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-13 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-13 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-14 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-14 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-14 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-14 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-14 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-14 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-14 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-14 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-15 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-15 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-15 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-15 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-15 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-15 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-15 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-15 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-16 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-16 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-16 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-16 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-16 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-16 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-16 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-16 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-17 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-17 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-17 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-17 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-17 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-17 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-17 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-17 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-18 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-18 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-18 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-18 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-18 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-18 15:00:00,105.33,-9.89,-69.89,-37.42,11.87
2013-06-18 18:00:00,90.85,-9.89,-69.89,-37.42,26.35
2013-06-18 21:00:00,90.62,-9.89,-69.89,-37.42,26.57
2013-06-19 00:00:00,90.76,-9.89,-69.89,-37.42,26.44
2013-06-19 03:00:00,91.27,-9.89,-69.89,-37.42,25.93
2013-06-19 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-19 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-19 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-19 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-19 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-19 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-20 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-20 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-20 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-20 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-20 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-20 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-20 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-20 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-21 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-21 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-21 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-21 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-21 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-21 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-21 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-21 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-22 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-22 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-22 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-22 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-22 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-22 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-22 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-22 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-23 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-23 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-23 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-23 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-23 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-23 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-23 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-23 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-24 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-24 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-24 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-24 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-24 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-24 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-24 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-24 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-25 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-25 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-25 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-25 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-25 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-25 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-25 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-25 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-26 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-26 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-26 06:00:00,105.91,-9.89,-69.89,-37.42,11.29
2013-06-26 09:00:00,105.85,-9.89,-69.89,-37.42,11.35
2013-06-26 12:00:00,105.85,-9.89,-69.89,-37.42,11.34
2013-06-26 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-26 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-26 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-27 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-27 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-27 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-27 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-27 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-27 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-27 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-27 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-28 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-28 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-28 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-28 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-28 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-28 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-28 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-28 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-29 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-29 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-29 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-29 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-29 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-29 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-29 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-29 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-30 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-30 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-30 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-30 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-30 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-30 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-30 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-06-30 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-01 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-01 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-01 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-01 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-01 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-01 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-01 18:00:00,97.03,-9.89,-69.89,-37.42,20.17
2013-07-01 21:00:00,96.58,-9.89,-69.89,-37.42,20.62
2013-07-02 00:00:00,103.22,-9.89,-69.89,-37.42,13.98
2013-07-02 03:00:00,103.97,-9.89,-69.89,-37.42,13.23
2013-07-02 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-02 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-02 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-02 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-02 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-02 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-03 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-03 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-03 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-03 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-03 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-03 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-03 18:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-03 21:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-04 00:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-04 03:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-04 06:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-04 09:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-04 12:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-04 15:00:00,105.98,-9.89,-69.89,-37.42,11.22
2013-07-04 18:00:00,105.97,-9.89,-69.89,-37.42,11.23
2013-07-04 21:00:00,105.71,-9.89,-69.89,-37.42,11.49
2013-07-05 00:00:00,104.03,-9.89,-69.89,-37.42,13.17
2013-07-05 03:00:00,100.49,-9.89,-69.89,-37.42,16.71
2013-07-05 06:00:00,97.59,-9.89,-69.89,-37.42,19.6
2013-07-05 09:00:00,97.01,-9.89,-69.89,-37.42,20.19
2013-07-05 12:00:00,96.73,-9.89,-69.89,-37.42,20.46
2013-07-05 15:00:00,96.25,-9.89,-69.89,-37.42,20.95
2013-07-05 18:00:00,92.13,-9.89,-69.89,-37.42,25.06
2013-07-05 21:00:00,94.35,-9.89,-69.89,-37.42,22.85
2013-07-06 00:00:00,94.9,-9.89,-69.89,-37.42,22.3
2013-07-06 03:00:00,95.64,-9.89,-69.89,-37.42,21.56
2013-07-06 06:00:00,96.66,-9.89,-69.89,-37.42,20.54
2013-07-06 09:00:00,98.54,-9.89,-69.89,-37.42,18.66
2013-07-06 12:00:00,98.9,-9.89,-69.89,-37.42,18.29
2013-07-06 15:00:00,97.23,-9.89,-69.89,-37.42,19.97
2013-07-06 18:00:00,95.42,-9.89,-69.89,-37.42,21.77
2013-07-06 21:00:00,95.13,-9.89,-69.89,-37.42,22.07
2013-07-07 00:00:00,94.81,-9.89,-69.89,-37.42,22.39
2013-07-07 03:00:00,94.46,-9.89,-69.89,-37.42,22.74
2013-07-07 06:00:00,94.89,-9.89,-69.89,-37.42,22.31
2013-07-07 09:00:00,95.14,-9.89,-69.89,-37.42,22.06
2013-07-07 12:00:00,95.19,-9.89,-69.89,-37.42,22.01
2013-07-07 15:00:00,95.14,-9.89,-69.89,-37.42,22.06
2013-07-07 18:00:00,93.7,-9.89,-69.89,-37.42,23.5
2013-07-07 21:00:00,92.82,-9.89,-69.89,-37.42,24.38
2013-07-08 00:00:00,92.68,-9.89,-69.89,-37.42,24.51
2013-07-08 03:00:00,92.82,-9.89,-69.89,-37.42,24.38
2013-07-08 06:00:00,93.08,-9.89,-69.89,-37.42,24.12
2013-07-08 09:00:00,93.95,-9.89,-69.89,-37.42,23.25
2013-07-08 12:00:00,94.03,-9.89,-69.89,-37.42,23.17
2013-07-08 15:00:00,93.04,-9.89,-69.89,-37.42,24.16
2013-07-08 18:00:00,91.54,-9.89,-69.89,-37.42,25.66
2013-07-08 21:00:00,91.46,-9.89,-69.89,-37.42,25.74
2013-07-09 00:00:00,91.52,-9.89,-69.89,-37.42,25.68
2013-07-09 03:00:00,91.73,-9.89,-69.89,-37.42,25.47
2013-07-09 06:00:00,93.78,-9.89,-69.89,-37.42,23.42
2013-07-09 09:00:00,95.3,-9.89,-69.89,-37.42,21.9
2013-07-09 12:00:00,95.34,-9.89,-69.89,-37.42,21.85
2013-07-09 15:00:00,95.56,-9.89,-69.89,-37.42,21.64
2013-07-09 18:00:00,95.22,-9.89,-69.89,-37.42,21.98
2013-07-09 21:00:00,95.1,-9.89,-69.89,-37.42,22.1
