snapshot,BEV charger,V2G,agriculture electricity,electricity,electricity distribution grid,home battery charger,home battery discharger,industry electricity,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar rooftop,urban central air heat pump,urban central resistive heater
2013-01-01 00:00:00,-147.38,0.01,-5.12,-152.86,671.26,-0.02,0.01,-194.35,-18.85,0.0,-33.25,-1.7,-15.73,-0.23,-16.14,-3.13,0.0,-61.32,-21.19
2013-01-01 03:00:00,-91.81,1.48,-5.12,-118.17,682.38,-0.02,0.02,-194.35,-29.81,-7.09,-45.4,-22.15,-18.32,-5.46,-19.36,-12.39,0.0,-61.47,-52.96
2013-01-01 06:00:00,-122.7,1.37,-5.12,-119.28,720.9,-0.02,0.02,-194.35,-30.89,-10.64,-47.27,-29.25,-18.27,-5.49,-19.37,-13.19,15.01,-61.47,-60.0
2013-01-01 09:00:00,-238.35,0.02,-5.12,-149.54,765.16,-0.02,0.01,-194.35,-29.35,-4.01,-45.58,-15.26,-17.37,-1.46,-18.26,-5.55,67.31,-61.47,-46.81
2013-01-01 12:00:00,-225.22,4.49,-5.12,-157.28,743.31,-0.02,0.01,-194.35,-28.83,-2.85,-44.43,-11.02,-16.86,-0.52,-17.36,-3.07,52.97,-61.47,-32.39
2013-01-01 15:00:00,-71.44,7.69,-5.12,-177.33,659.75,-0.01,0.02,-194.35,-30.15,-5.9,-46.61,-13.42,-16.85,-0.29,-17.58,-2.34,5.17,-61.47,-29.77
2013-01-01 18:00:00,-43.99,2.1,-5.12,-182.1,652.58,-0.01,0.02,-194.35,-30.37,-5.85,-47.61,-16.66,-16.19,-0.02,-17.14,-1.58,0.0,-61.47,-32.24
2013-01-01 21:00:00,-69.39,0.37,-5.12,-170.06,602.86,-0.01,0.01,-194.35,-21.51,0.0,-38.44,-0.56,-14.57,0.0,-15.17,-0.25,0.0,-61.37,-12.42
2013-01-02 00:00:00,-67.8,3.45,-5.12,-144.59,567.43,-0.02,0.01,-194.35,-18.68,0.0,-34.36,-0.08,-15.84,-0.0,-17.36,-1.49,0.0,-59.86,-11.32
2013-01-02 03:00:00,-34.88,2.74,-5.12,-134.41,629.56,-0.01,0.02,-194.35,-30.24,-4.58,-46.34,-22.18,-18.59,-4.69,-19.23,-15.24,0.0,-61.05,-41.39
2013-01-02 06:00:00,-42.64,8.12,-5.12,-185.25,682.75,-0.01,0.01,-194.35,-31.54,-6.14,-47.89,-29.47,-18.63,-4.3,-19.47,-15.21,12.42,-61.47,-41.82
2013-01-02 09:00:00,-178.73,17.13,-5.12,-215.23,741.22,-0.02,0.01,-194.35,-29.55,-1.9,-46.59,-14.6,-17.58,-0.94,-18.85,-6.0,73.94,-61.43,-41.4
2013-01-02 12:00:00,-161.87,8.86,-5.12,-214.62,724.8,-0.02,0.01,-194.35,-28.87,-1.44,-45.31,-10.26,-16.99,-0.3,-17.98,-2.98,59.15,-61.01,-31.69
2013-01-02 15:00:00,-42.21,9.32,-5.12,-228.75,688.32,-0.01,0.02,-194.35,-30.6,-3.92,-46.37,-16.31,-16.98,-0.18,-17.98,-2.78,6.75,-61.2,-37.63
2013-01-02 18:00:00,-45.8,2.96,-5.12,-218.26,701.82,-0.01,0.01,-194.35,-30.9,-3.51,-46.75,-19.18,-16.26,-0.03,-17.38,-1.88,0.0,-61.3,-44.07
2013-01-02 21:00:00,-120.15,0.03,-5.12,-193.09,673.11,-0.02,0.01,-194.35,-21.21,-0.0,-38.01,-0.81,-14.63,-0.0,-15.33,-0.36,0.0,-58.94,-11.12
2013-01-03 00:00:00,-150.45,0.0,-5.12,-165.15,659.16,-0.01,0.01,-194.35,-17.16,-0.0,-30.19,-0.26,-15.0,-0.03,-14.77,-1.88,0.0,-56.16,-8.64
2013-01-03 03:00:00,-101.28,0.0,-5.12,-154.83,690.32,-0.01,0.01,-194.35,-27.82,-2.96,-40.83,-16.95,-17.69,-3.17,-17.06,-10.66,0.0,-60.01,-37.58
2013-01-03 06:00:00,-112.68,0.0,-5.12,-204.87,749.69,-0.01,0.02,-194.35,-29.08,-4.02,-42.18,-21.98,-17.68,-2.93,-17.15,-10.55,14.43,-60.62,-40.92
2013-01-03 09:00:00,-215.85,3.03,-5.12,-228.83,778.14,-0.02,0.01,-194.35,-27.05,-1.38,-40.19,-13.5,-16.6,-0.8,-16.01,-5.25,78.82,-58.6,-36.45
2013-01-03 12:00:00,-219.58,0.48,-5.12,-225.37,777.74,-0.02,0.01,-194.35,-26.44,-1.1,-39.11,-9.57,-16.05,-0.35,-15.26,-2.74,64.52,-58.93,-28.77
2013-01-03 15:00:00,-69.77,4.5,-5.12,-237.53,709.08,-0.01,0.02,-194.35,-28.13,-2.98,-40.54,-13.31,-16.04,-0.33,-15.28,-2.45,7.44,-57.17,-38.01
2013-01-03 18:00:00,-43.33,1.92,-5.12,-225.43,683.08,-0.01,0.01,-194.35,-28.4,-2.66,-41.2,-15.92,-15.33,-0.19,-14.79,-1.66,0.0,-56.66,-39.95
2013-01-03 21:00:00,-83.26,1.89,-5.12,-196.57,622.89,-0.01,0.01,-194.35,-19.33,-0.13,-32.46,-0.78,-13.89,-0.13,-12.94,-0.52,0.0,-51.22,-14.06
2013-01-04 00:00:00,-120.24,0.19,-5.12,-165.94,620.17,-0.01,0.01,-194.35,-15.68,-0.13,-27.15,-0.21,-14.15,-0.15,-13.5,-1.23,0.0,-49.18,-13.33
2013-01-04 03:00:00,-79.99,0.19,-5.12,-157.32,653.59,-0.01,0.01,-194.35,-25.55,-1.55,-39.27,-12.51,-16.92,-1.87,-16.78,-7.17,0.0,-56.45,-38.93
2013-01-04 06:00:00,-109.75,0.37,-5.12,-207.6,727.26,-0.01,0.01,-194.35,-26.83,-1.66,-41.35,-13.76,-16.92,-1.43,-16.95,-6.49,13.76,-58.61,-40.55
2013-01-04 09:00:00,-240.88,1.98,-5.12,-231.05,783.57,-0.02,0.01,-194.35,-24.56,-0.64,-38.71,-5.17,-15.64,-0.39,-15.35,-1.97,71.38,-56.48,-26.61
2013-01-04 12:00:00,-246.43,0.05,-5.12,-224.94,779.77,-0.02,0.01,-194.35,-23.99,-0.44,-37.24,-3.09,-15.09,-0.15,-14.32,-0.69,60.87,-56.48,-18.36
2013-01-04 15:00:00,-87.29,0.09,-5.12,-235.33,696.2,-0.01,0.01,-194.35,-25.84,-1.04,-39.51,-7.08,-15.08,-0.14,-14.47,-0.78,7.44,-56.43,-21.27
2013-01-04 18:00:00,-54.44,5.45,-5.12,-222.42,655.22,-0.01,0.01,-194.35,-25.97,-1.07,-40.51,-8.81,-14.45,-0.04,-13.94,-0.51,0.0,-56.62,-22.41
2013-01-04 21:00:00,-68.48,1.95,-5.12,-195.99,592.18,-0.01,0.01,-194.35,-17.61,-0.0,-30.31,-0.29,-13.31,-0.0,-12.25,-0.21,0.0,-50.6,-5.6
2013-01-05 00:00:00,-82.28,0.08,-5.12,-160.89,579.98,-0.01,0.01,-194.35,-16.14,-0.0,-27.89,-0.33,-15.08,-0.17,-14.84,-2.15,0.0,-50.57,-10.23
2013-01-05 03:00:00,-60.14,2.68,-5.12,-140.84,618.72,-0.01,0.01,-194.35,-26.47,-2.02,-40.97,-13.46,-17.48,-1.6,-17.82,-7.25,0.0,-59.12,-34.76
2013-01-05 06:00:00,-69.78,5.4,-5.12,-168.99,645.02,-0.01,0.01,-194.35,-27.95,-1.71,-43.27,-14.39,-16.8,-0.77,-17.2,-4.86,11.75,-60.54,-36.43
2013-01-05 09:00:00,-205.38,2.83,-5.12,-200.27,725.35,-0.01,0.01,-194.35,-25.48,-0.77,-40.3,-6.49,-15.59,-0.23,-15.54,-1.63,65.65,-57.53,-25.15
2013-01-05 12:00:00,-217.02,0.87,-5.12,-197.49,736.19,-0.01,0.01,-194.35,-24.86,-0.62,-38.73,-5.12,-15.16,-0.11,-14.57,-1.04,57.38,-56.61,-23.64
2013-01-05 15:00:00,-59.84,10.87,-5.12,-211.56,645.54,-0.01,0.01,-194.35,-26.79,-1.29,-41.3,-9.08,-15.52,-0.21,-15.34,-1.42,7.39,-57.89,-24.09
2013-01-05 18:00:00,-42.04,17.14,-5.12,-204.45,625.61,-0.01,0.01,-194.35,-27.02,-1.23,-42.55,-10.71,-15.22,-0.12,-15.34,-1.31,0.0,-58.54,-24.75
2013-01-05 21:00:00,-57.48,0.02,-5.12,-186.57,578.99,-0.01,0.01,-194.35,-18.24,-0.02,-32.19,-0.32,-13.97,-0.02,-13.62,-0.51,0.0,-49.1,-7.49
2013-01-06 00:00:00,-71.17,4.22,-5.12,-153.41,563.39,-0.01,0.01,-194.35,-17.47,0.0,-30.24,-0.85,-15.78,-0.41,-15.76,-3.3,0.0,-48.24,-11.49
2013-01-06 03:00:00,-34.23,4.11,-5.12,-128.87,604.45,-0.01,0.01,-194.35,-28.21,-5.07,-43.02,-19.3,-18.03,-3.4,-18.6,-10.01,0.0,-60.98,-39.35
2013-01-06 06:00:00,-67.38,3.3,-5.12,-146.51,644.62,-0.01,0.01,-194.35,-29.69,-5.2,-45.45,-21.08,-17.52,-1.63,-18.14,-6.93,13.1,-61.43,-40.59
2013-01-06 09:00:00,-226.12,2.23,-5.12,-182.31,745.1,-0.02,0.0,-194.35,-27.72,-1.43,-42.39,-11.87,-16.39,-0.3,-16.44,-2.93,70.36,-59.53,-30.79
2013-01-06 12:00:00,-199.74,0.19,-5.12,-182.42,719.78,-0.02,0.0,-194.35,-27.04,-1.22,-40.69,-8.0,-15.92,-0.16,-15.44,-1.57,57.23,-60.26,-25.24
2013-01-06 15:00:00,-98.83,1.64,-5.12,-199.08,648.53,-0.0,0.01,-194.35,-28.61,-2.48,-42.97,-4.72,-16.31,-0.26,-16.08,-0.64,7.24,-42.65,-5.3
2013-01-06 18:00:00,-48.93,2.15,-5.12,-199.1,604.03,-0.0,0.0,-194.35,-29.08,-1.86,-44.16,-4.8,-15.99,-0.13,-16.06,-0.61,0.0,-43.63,-2.36
2013-01-06 21:00:00,-38.34,3.16,-5.12,-182.23,532.29,-0.0,0.0,-194.35,-19.84,0.0,-34.45,-0.11,-14.47,0.0,-14.18,-0.18,0.0,-30.35,-1.83
2013-01-07 00:00:00,-48.92,2.07,-5.12,-154.18,513.99,-0.0,0.0,-194.35,-19.04,0.0,-31.95,-0.21,-15.85,-0.24,-15.72,-1.02,0.0,-27.47,-1.98
2013-01-07 03:00:00,-15.93,1.75,-5.12,-151.55,547.01,-0.0,0.0,-194.35,-29.29,-7.71,-44.01,-11.38,-18.27,-4.72,-18.64,-6.45,0.0,-39.62,-1.73
2013-01-07 06:00:00,-24.16,0.89,-5.12,-215.0,611.32,-0.0,0.01,-194.35,-30.55,-7.85,-45.99,-11.72,-18.32,-3.93,-18.9,-5.62,13.2,-42.4,-1.51
2013-01-07 09:00:00,-224.04,8.82,-5.12,-236.07,751.82,-0.01,0.0,-194.35,-28.91,-3.63,-43.67,-5.72,-17.38,-1.16,-17.65,-1.96,68.29,-47.38,-1.87
2013-01-07 12:00:00,-210.6,6.21,-5.12,-234.47,744.83,-0.01,0.0,-194.35,-28.36,-3.27,-42.24,-4.66,-16.88,-0.58,-16.66,-0.98,58.09,-49.61,-1.33
2013-01-07 15:00:00,-33.48,4.47,-5.12,-246.13,628.65,-0.0,0.0,-194.35,-29.68,-6.56,-44.23,-8.65,-16.88,-0.56,-16.81,-1.05,6.31,-35.37,-0.57
2013-01-07 18:00:00,-34.43,1.08,-5.12,-233.05,627.5,-0.0,0.0,-194.35,-30.04,-5.29,-45.28,-8.56,-16.27,-0.1,-16.39,-0.51,0.0,-38.19,-0.99
2013-01-07 21:00:00,-75.84,0.59,-5.12,-201.49,594.86,-0.0,0.0,-194.35,-21.43,-0.0,-35.98,-0.1,-14.71,0.0,-14.38,-0.11,0.0,-31.42,-0.51
2013-01-08 00:00:00,-129.04,0.49,-5.12,-168.54,618.5,-0.0,0.0,-194.35,-20.36,-0.14,-32.75,-1.44,-16.32,-0.78,-16.43,-1.7,0.0,-30.83,-1.2
2013-01-08 03:00:00,-104.91,4.24,-5.12,-162.32,663.97,-0.0,0.0,-194.35,-30.2,-13.41,-44.49,-18.24,-18.47,-7.21,-18.54,-8.99,0.0,-41.47,-0.49
2013-01-08 06:00:00,-123.25,1.79,-5.12,-224.7,738.9,-0.0,0.0,-194.35,-31.32,-14.02,-45.99,-18.93,-18.55,-6.17,-18.76,-8.13,12.82,-43.62,-0.61
2013-01-08 09:00:00,-232.44,1.89,-5.12,-242.74,794.91,-0.01,0.0,-194.35,-29.92,-7.98,-44.47,-11.43,-17.77,-2.36,-17.94,-3.63,60.11,-46.06,-0.68
2013-01-08 12:00:00,-226.92,0.84,-5.12,-239.53,790.26,-0.01,0.0,-194.35,-29.42,-7.37,-43.52,-9.81,-17.3,-1.55,-17.27,-2.28,49.1,-45.21,-0.56
2013-01-08 15:00:00,-37.85,5.2,-5.12,-251.71,653.13,-0.0,0.0,-194.35,-30.57,-12.18,-44.8,-14.79,-17.29,-1.54,-17.32,-2.37,5.45,-33.6,-0.3
2013-01-08 18:00:00,-15.52,2.41,-5.12,-237.87,622.18,-0.0,0.0,-194.35,-30.9,-10.9,-45.41,-14.89,-16.71,-0.56,-16.91,-1.53,0.0,-32.29,-1.63
2013-01-08 21:00:00,-43.62,0.21,-5.12,-205.85,566.2,-0.0,0.0,-194.35,-22.81,-0.03,-37.48,-1.47,-15.18,-0.07,-15.12,-0.59,0.0,-23.33,-1.37
2013-01-09 00:00:00,-57.41,0.18,-5.12,-172.21,546.68,-0.0,0.0,-194.35,-20.21,-0.17,-35.01,-1.99,-16.34,-0.86,-17.27,-1.98,0.0,-23.02,-0.91
2013-01-09 03:00:00,-26.13,6.21,-5.12,-164.17,586.59,-0.0,0.0,-194.35,-30.52,-12.45,-46.77,-17.65,-18.7,-6.6,-19.31,-8.76,0.0,-40.97,-1.28
2013-01-09 06:00:00,-53.78,7.42,-5.12,-225.74,673.6,-0.0,0.01,-194.35,-31.68,-14.04,-47.88,-20.2,-18.71,-6.09,-19.46,-8.48,10.53,-45.83,-0.19
2013-01-09 09:00:00,-191.01,23.61,-5.12,-244.01,761.86,-0.01,0.0,-194.35,-30.15,-8.44,-46.92,-12.87,-17.87,-2.34,-18.94,-4.0,48.88,-49.25,-9.06
2013-01-09 12:00:00,-192.24,12.2,-5.12,-241.15,768.1,-0.01,0.0,-194.35,-29.63,-7.78,-46.21,-10.65,-17.4,-1.53,-18.37,-2.45,39.05,-44.07,-8.41
2013-01-09 15:00:00,-23.94,18.01,-5.12,-250.81,649.95,-0.0,0.01,-194.35,-30.93,-11.91,-47.36,-15.61,-17.39,-1.51,-18.42,-2.55,3.99,-42.53,-9.51
2013-01-09 18:00:00,-30.06,3.91,-5.12,-236.89,658.54,-0.0,0.01,-194.35,-31.23,-11.08,-47.91,-16.52,-16.77,-0.67,-18.06,-1.78,0.0,-42.31,-9.71
2013-01-09 21:00:00,-102.6,0.5,-5.12,-205.66,640.09,-0.0,0.0,-194.35,-22.82,-0.32,-40.52,-1.63,-15.18,-0.08,-16.17,-0.67,0.0,-31.5,-3.94
2013-01-10 00:00:00,-148.23,0.19,-5.12,-175.24,652.08,-0.0,0.0,-194.35,-19.76,0.0,-35.96,-0.78,-16.25,-0.39,-17.91,-1.62,0.0,-30.66,-5.99
2013-01-10 03:00:00,-106.9,3.47,-5.12,-167.38,684.21,-0.0,0.0,-194.35,-31.25,-8.31,-47.67,-15.11,-19.0,-4.22,-19.44,-8.33,0.0,-47.31,-13.28
2013-01-10 06:00:00,-111.88,2.24,-5.12,-227.87,753.42,-0.0,0.01,-194.35,-32.44,-9.91,-47.91,-20.22,-18.99,-4.06,-19.43,-8.51,8.98,-51.08,-12.88
2013-01-10 09:00:00,-192.34,2.06,-5.12,-244.6,803.82,-0.01,0.0,-194.35,-30.58,-5.59,-47.15,-12.7,-17.98,-1.59,-18.99,-4.28,48.72,-60.69,-18.61
2013-01-10 12:00:00,-199.36,0.18,-5.12,-241.46,807.04,-0.01,0.0,-194.35,-29.94,-4.86,-46.56,-10.2,-17.4,-0.86,-18.49,-2.56,41.67,-60.86,-16.86
2013-01-10 15:00:00,-76.3,1.82,-5.12,-251.78,737.02,-0.01,0.01,-194.35,-31.6,-8.28,-47.24,-14.34,-17.4,-0.82,-18.52,-2.49,5.6,-59.25,-16.95
2013-01-10 18:00:00,-64.04,2.23,-5.12,-238.33,716.04,-0.0,0.0,-194.35,-31.93,-7.73,-47.59,-15.53,-16.72,-0.24,-18.26,-1.74,0.0,-59.17,-17.5
2013-01-10 21:00:00,-115.39,0.0,-5.12,-207.83,678.98,-0.01,0.0,-194.35,-22.68,-0.14,-41.55,-1.69,-15.11,0.0,-16.56,-0.48,0.0,-49.98,-8.09
2013-01-11 00:00:00,-138.0,0.18,-5.12,-174.57,674.46,-0.01,0.0,-194.35,-20.92,0.0,-39.47,-0.77,-17.1,-0.22,-18.61,-1.51,0.0,-52.32,-11.68
2013-01-11 03:00:00,-108.47,0.75,-5.12,-164.72,706.57,-0.0,0.0,-194.35,-32.26,-6.03,-48.04,-11.58,-19.14,-6.55,-19.55,-10.94,0.0,-61.15,-19.41
2013-01-11 06:00:00,-77.85,0.0,-5.12,-225.17,731.83,-0.0,0.01,-194.35,-32.93,-7.7,-48.22,-18.17,-19.14,-5.58,-19.55,-10.66,10.53,-60.86,-17.07
2013-01-11 09:00:00,-213.84,4.38,-5.12,-240.94,791.32,-0.01,0.0,-194.35,-32.03,-2.46,-47.69,-7.25,-18.7,-1.01,-19.31,-2.87,65.8,-61.34,-14.57
2013-01-11 12:00:00,-210.97,1.03,-5.12,-232.79,785.83,-0.01,0.0,-194.35,-31.65,-1.87,-47.27,-4.72,-18.32,-0.5,-18.98,-1.43,55.66,-60.86,-13.67
2013-01-11 15:00:00,-60.16,15.49,-5.12,-242.88,687.63,-0.01,0.0,-194.35,-32.57,-4.5,-47.84,-9.65,-18.31,-0.47,-19.05,-1.46,6.79,-61.02,-12.52
2013-01-11 18:00:00,-49.85,24.38,-5.12,-229.79,664.78,-0.0,0.01,-194.35,-32.71,-4.48,-48.02,-13.15,-17.59,-0.25,-18.97,-1.04,0.0,-60.51,-13.32
2013-01-11 21:00:00,-111.33,0.6,-5.12,-205.61,672.98,-0.01,0.0,-194.35,-23.91,-0.09,-44.37,-1.24,-15.95,-0.02,-17.95,-0.54,0.0,-44.39,-8.71
2013-01-12 00:00:00,-128.68,1.19,-5.12,-168.41,660.25,-0.01,0.0,-194.35,-22.87,0.0,-42.3,-0.81,-18.54,-1.12,-19.42,-3.16,0.0,-46.87,-9.77
2013-01-12 03:00:00,-99.59,2.73,-5.12,-140.02,693.37,-0.0,0.0,-194.35,-33.03,-12.75,-48.33,-23.42,-19.3,-11.48,-19.59,-19.34,0.0,-60.67,-9.12
2013-01-12 06:00:00,-143.03,0.08,-5.12,-171.16,761.42,-0.0,0.01,-194.35,-33.41,-18.84,-48.37,-34.42,-19.23,-6.89,-19.59,-13.42,13.24,-59.15,-7.75
2013-01-12 09:00:00,-271.47,0.0,-5.12,-202.5,812.69,-0.01,0.0,-194.35,-32.99,-7.28,-48.15,-15.5,-18.91,-1.65,-19.47,-4.24,73.87,-59.9,-5.01
2013-01-12 12:00:00,-264.01,0.0,-5.12,-195.9,799.78,-0.01,0.0,-194.35,-32.77,-5.37,-47.96,-10.16,-18.67,-0.84,-19.28,-2.15,58.25,-58.35,-3.08
2013-01-12 15:00:00,-57.24,0.21,-5.12,-208.45,679.46,-0.0,0.0,-194.35,-33.23,-12.81,-48.31,-21.72,-18.86,-1.47,-19.42,-3.52,5.8,-56.6,-4.36
2013-01-12 18:00:00,-34.6,6.55,-5.12,-202.93,654.86,-0.0,0.0,-194.35,-33.3,-13.83,-48.32,-26.79,-18.73,-0.92,-19.44,-3.14,0.0,-54.5,-5.41
2013-01-12 21:00:00,-50.17,5.43,-5.12,-190.61,589.99,-0.0,0.0,-194.35,-26.3,-0.2,-45.31,-1.79,-17.48,-0.11,-18.96,-1.05,0.0,-41.24,-2.73
2013-01-13 00:00:00,-38.49,1.28,-5.12,-159.07,547.97,-0.0,0.0,-194.35,-23.79,-0.01,-43.47,-0.75,-18.76,-1.53,-19.48,-5.0,0.0,-38.04,-1.39
2013-01-13 03:00:00,-6.5,8.47,-5.12,-126.14,591.78,-0.0,0.01,-194.35,-33.19,-18.18,-48.35,-33.72,-19.3,-14.51,-19.59,-24.9,0.0,-52.83,-3.55
2013-01-13 06:00:00,-35.6,0.03,-5.12,-144.18,648.4,-0.0,0.0,-194.35,-33.37,-26.34,-48.37,-47.5,-19.23,-9.76,-19.59,-18.53,11.71,-54.31,-3.89
2013-01-13 09:00:00,-245.89,3.12,-5.12,-184.03,799.13,-0.01,0.0,-194.35,-33.0,-12.66,-48.16,-26.52,-18.99,-3.11,-19.49,-8.02,57.51,-55.95,-4.47
2013-01-13 12:00:00,-234.25,0.03,-5.12,-183.58,784.5,-0.01,0.0,-194.35,-32.85,-9.77,-48.06,-19.63,-18.83,-1.57,-19.44,-4.21,46.75,-56.46,-3.16
2013-01-13 15:00:00,-42.75,0.22,-5.12,-198.03,671.3,-0.0,0.01,-194.35,-33.23,-19.37,-48.22,-33.25,-18.97,-2.72,-19.47,-6.67,5.75,-49.8,-5.32
2013-01-13 18:00:00,-29.91,0.14,-5.12,-200.14,672.18,-0.0,0.0,-194.35,-33.29,-20.67,-48.27,-38.16,-18.86,-1.74,-19.45,-5.72,0.0,-50.04,-6.6
2013-01-13 21:00:00,-81.37,3.18,-5.12,-188.77,622.79,-0.0,0.0,-194.35,-27.35,-0.78,-45.84,-4.21,-17.75,-0.16,-19.14,-1.41,0.0,-36.53,-3.17
2013-01-14 00:00:00,-99.97,0.0,-5.12,-164.63,609.54,-0.0,0.0,-194.35,-23.45,-0.01,-42.91,-0.76,-18.38,-0.33,-19.2,-2.69,0.0,-34.83,-2.91
2013-01-14 03:00:00,-35.75,1.32,-5.12,-154.38,648.58,-0.0,0.0,-194.35,-32.68,-15.54,-47.89,-35.35,-19.17,-14.39,-19.51,-26.96,0.0,-42.84,-5.96
2013-01-14 06:00:00,-39.2,1.2,-5.12,-219.8,731.13,-0.0,0.01,-194.35,-32.87,-23.78,-48.0,-49.58,-19.16,-14.01,-19.5,-27.06,8.49,-42.41,-5.99
2013-01-14 09:00:00,-175.89,10.51,-5.12,-242.89,791.66,-0.01,0.0,-194.35,-32.51,-11.03,-47.67,-28.82,-19.0,-5.23,-19.38,-13.11,55.56,-53.79,-8.94
2013-01-14 12:00:00,-200.52,0.0,-5.12,-241.31,817.65,-0.01,0.0,-194.35,-32.4,-8.21,-47.57,-21.87,-18.88,-2.33,-19.31,-7.52,46.64,-58.78,-6.12
2013-01-14 15:00:00,-80.76,0.0,-5.12,-249.14,766.83,-0.0,0.01,-194.35,-32.75,-17.0,-47.89,-34.68,-18.88,-2.25,-19.31,-7.5,6.92,-54.25,-9.86
2013-01-14 18:00:00,-94.63,0.08,-5.12,-236.09,773.02,-0.0,0.0,-194.35,-32.74,-18.78,-47.95,-39.29,-18.6,-0.86,-19.17,-4.59,0.0,-49.66,-11.27
2013-01-14 21:00:00,-180.37,0.0,-5.12,-209.91,746.83,-0.0,0.0,-194.35,-26.94,-0.38,-44.44,-3.43,-17.14,-0.06,-18.44,-0.84,0.0,-40.43,-4.97
2013-01-15 00:00:00,-177.12,0.0,-5.12,-180.37,705.51,-0.01,0.0,-194.35,-23.39,0.0,-40.88,-0.77,-18.41,-0.52,-19.16,-2.87,0.0,-38.2,-4.34
2013-01-15 03:00:00,-80.84,0.0,-5.12,-166.45,703.75,-0.0,0.0,-194.35,-33.02,-13.91,-48.14,-31.79,-19.31,-14.09,-19.58,-25.7,0.0,-40.75,-10.7
2013-01-15 06:00:00,-70.3,4.91,-5.12,-225.18,747.44,-0.0,0.01,-194.35,-33.01,-23.4,-47.82,-47.49,-19.28,-14.01,-19.52,-26.13,9.68,-28.17,-8.26
2013-01-15 09:00:00,-189.06,0.0,-5.12,-245.69,789.6,-0.01,0.0,-194.35,-32.57,-11.45,-47.19,-26.87,-19.11,-5.49,-19.33,-12.28,49.73,-24.52,-6.31
2013-01-15 12:00:00,-172.64,0.73,-5.12,-241.79,747.02,-0.01,0.0,-194.35,-32.43,-8.71,-46.56,-20.03,-18.95,-2.78,-18.97,-6.81,43.16,-19.38,-2.38
2013-01-15 15:00:00,-26.66,5.0,-5.12,-250.72,657.74,-0.0,0.0,-194.35,-32.95,-16.78,-47.3,-32.63,-18.95,-2.71,-18.84,-6.96,6.61,-12.18,-3.21
2013-01-15 18:00:00,-7.49,2.22,-5.12,-239.1,640.33,-0.0,0.0,-194.35,-32.8,-19.16,-47.23,-38.76,-18.63,-1.31,-17.89,-4.91,0.0,-11.45,-4.35
2013-01-15 21:00:00,-82.79,0.68,-5.12,-212.71,603.21,-0.0,0.0,-194.35,-26.87,-1.0,-33.44,-5.72,-17.2,-0.07,-14.66,-1.2,0.0,-6.74,-2.01
2013-01-16 00:00:00,-124.32,0.7,-5.12,-180.57,609.13,-0.0,0.0,-194.35,-23.72,-0.0,-29.72,-1.43,-18.52,-0.83,-17.79,-6.49,0.0,-6.62,-0.32
2013-01-16 03:00:00,-38.37,2.02,-5.12,-165.39,647.18,-0.0,0.0,-194.35,-33.04,-16.14,-47.39,-44.52,-19.31,-15.47,-19.48,-32.53,0.0,-14.64,-3.45
2013-01-16 06:00:00,-29.82,1.52,-5.12,-223.9,716.76,-0.0,0.01,-194.35,-32.96,-26.62,-47.76,-62.65,-19.3,-15.4,-19.49,-33.41,9.84,-13.6,-3.75
2013-01-16 09:00:00,-157.01,0.06,-5.12,-245.38,779.96,-0.01,0.0,-194.35,-32.54,-13.19,-46.96,-40.69,-19.11,-6.56,-19.2,-18.8,43.35,-21.17,-3.28
2013-01-16 12:00:00,-163.65,0.26,-5.12,-241.73,765.26,-0.01,0.0,-194.35,-32.44,-10.17,-46.54,-32.81,-18.97,-3.66,-18.86,-12.65,35.75,-18.03,-2.28
2013-01-16 15:00:00,-14.44,1.99,-5.12,-250.76,681.43,-0.0,0.02,-194.35,-32.92,-19.09,-47.38,-47.41,-18.97,-3.59,-18.83,-12.94,4.31,-19.34,-2.59
2013-01-16 18:00:00,-18.73,2.31,-5.12,-238.74,683.92,-0.0,0.0,-194.35,-32.74,-21.76,-47.65,-53.69,-18.7,-1.81,-18.34,-9.56,0.0,-21.77,-3.27
2013-01-16 21:00:00,-133.66,0.68,-5.12,-214.03,666.19,-0.0,0.0,-194.35,-27.12,-1.72,-36.67,-9.97,-17.37,-0.21,-15.97,-3.0,0.0,-7.43,-0.25
2013-01-17 00:00:00,-179.45,0.07,-5.12,-185.23,674.5,-0.0,0.0,-194.35,-24.29,-0.05,-31.46,-1.27,-18.62,-1.54,-18.12,-7.6,0.0,-7.48,-0.01
2013-01-17 03:00:00,-63.02,1.71,-5.12,-168.7,689.5,-0.0,0.0,-194.35,-33.15,-19.15,-47.91,-47.37,-19.3,-17.08,-19.46,-34.02,0.0,-21.45,-1.13
2013-01-17 06:00:00,-64.63,8.23,-5.12,-226.39,757.56,-0.0,0.01,-194.35,-33.27,-28.92,-47.96,-64.32,-19.3,-16.71,-19.45,-34.34,10.44,-19.88,-1.6
2013-01-17 09:00:00,-148.14,3.51,-5.12,-245.57,788.88,-0.02,0.0,-194.35,-32.87,-15.18,-47.67,-41.58,-19.14,-7.54,-19.3,-19.51,54.75,-48.85,-2.3
2013-01-17 12:00:00,-149.7,0.6,-5.12,-240.86,781.34,-0.01,0.0,-194.35,-32.79,-12.15,-47.57,-33.5,-19.02,-4.66,-19.21,-13.28,46.24,-54.26,-1.71
