snapshot,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger
2013-10-15 03:00:00,25.6,0.0,-25.67,0.07,0.0,-0.0,0.0
2013-10-15 06:00:00,23.53,0.0,-23.53,0.01,0.0,-0.0,0.0
2013-10-15 09:00:00,21.01,0.0,-21.01,0.0,0.0,-0.0,0.0
2013-10-15 12:00:00,20.32,0.0,-20.32,0.0,0.0,-0.0,0.0
2013-10-15 15:00:00,20.27,0.0,-20.27,0.0,0.0,-0.0,0.0
2013-10-15 18:00:00,18.04,0.0,-18.04,0.0,0.0,-0.0,0.0
2013-10-15 21:00:00,16.82,0.0,-16.81,0.0,0.0,-0.0,0.0
2013-10-16 00:00:00,21.21,0.0,-21.42,0.22,0.0,-0.0,0.0
2013-10-16 03:00:00,26.97,0.0,-27.61,0.63,0.0,-0.0,0.0
2013-10-16 06:00:00,24.9,0.0,-25.16,0.27,0.0,-0.01,0.0
2013-10-16 09:00:00,22.39,0.0,-22.43,0.07,0.0,-0.11,0.07
2013-10-16 12:00:00,21.68,0.0,-21.7,0.06,0.0,-0.11,0.07
2013-10-16 15:00:00,21.58,0.0,-21.64,0.09,0.0,-0.11,0.07
2013-10-16 18:00:00,19.12,0.0,-19.12,0.02,0.0,-0.06,0.04
2013-10-16 21:00:00,17.87,0.0,-17.87,0.02,0.0,-0.06,0.04
2013-10-17 00:00:00,17.35,0.0,-17.57,0.23,0.0,-0.01,0.0
2013-10-17 03:00:00,21.5,0.0,-22.02,0.52,0.0,-0.01,0.0
2013-10-17 06:00:00,19.93,0.0,-20.1,0.27,0.0,-0.35,0.24
2013-10-17 09:00:00,18.1,0.0,-18.13,0.11,0.0,-0.28,0.19
2013-10-17 12:00:00,17.62,0.0,-17.63,0.1,0.0,-0.29,0.2
2013-10-17 15:00:00,17.53,0.0,-17.57,0.05,0.0,-0.01,0.0
2013-10-17 18:00:00,15.64,0.0,-15.65,0.01,0.0,-0.01,0.0
2013-10-17 21:00:00,14.84,0.0,-14.85,0.02,0.0,-0.01,0.0
2013-10-18 00:00:00,19.79,0.0,-19.98,0.2,0.0,-0.01,0.0
2013-10-18 03:00:00,24.48,0.0,-25.45,0.97,0.0,-0.01,0.0
2013-10-18 06:00:00,22.58,0.0,-23.11,0.53,0.0,-0.01,0.0
2013-10-18 09:00:00,20.63,0.0,-20.71,0.08,0.0,-0.02,0.0
2013-10-18 12:00:00,20.04,0.0,-20.09,0.06,0.0,-0.02,0.0
2013-10-18 15:00:00,19.97,0.0,-20.03,0.06,0.0,-0.01,0.0
2013-10-18 18:00:00,17.69,0.0,-17.7,0.01,0.0,-0.01,0.0
2013-10-18 21:00:00,17.07,0.0,-17.09,0.02,0.0,-0.01,0.0
2013-10-19 00:00:00,17.96,0.0,-18.7,0.74,0.0,-0.01,0.0
2013-10-19 03:00:00,19.55,0.0,-20.81,1.26,0.0,-0.01,0.0
2013-10-19 06:00:00,18.33,0.0,-18.86,0.54,0.0,-0.02,0.0
2013-10-19 09:00:00,17.03,0.0,-17.13,0.1,0.0,-0.02,0.01
2013-10-19 12:00:00,17.04,0.0,-17.14,0.1,0.0,-0.03,0.01
2013-10-19 15:00:00,17.4,0.0,-17.55,0.16,0.0,-0.03,0.01
2013-10-19 18:00:00,16.15,0.0,-16.21,0.07,0.0,-0.03,0.01
2013-10-19 21:00:00,15.22,0.0,-15.26,0.05,0.0,-0.03,0.01
2013-10-20 00:00:00,13.21,0.0,-14.04,0.84,0.0,-0.03,0.01
2013-10-20 03:00:00,14.19,0.0,-15.36,1.18,0.0,-0.03,0.01
2013-10-20 06:00:00,13.49,0.0,-14.16,0.7,0.0,-0.1,0.06
2013-10-20 09:00:00,12.91,0.0,-13.08,0.21,0.0,-0.11,0.07
2013-10-20 12:00:00,12.93,0.0,-13.08,0.19,0.0,-0.11,0.07
2013-10-20 15:00:00,13.01,0.0,-13.33,0.35,0.0,-0.1,0.06
2013-10-20 18:00:00,12.38,0.0,-12.5,0.12,0.0,-0.02,0.0
2013-10-20 21:00:00,11.68,0.0,-11.72,0.04,0.0,-0.02,0.0
2013-10-21 00:00:00,11.34,0.0,-11.97,0.64,0.0,-0.02,0.0
2013-10-21 03:00:00,12.63,0.0,-13.99,1.36,0.0,-0.02,0.0
2013-10-21 06:00:00,12.2,0.0,-12.99,0.85,0.0,-0.19,0.13
2013-10-21 09:00:00,11.82,0.0,-12.07,0.42,0.0,-0.6,0.41
2013-10-21 12:00:00,11.67,0.0,-11.85,0.34,0.0,-0.6,0.41
2013-10-21 15:00:00,11.58,0.0,-11.8,0.39,0.0,-0.58,0.4
2013-10-21 18:00:00,10.81,0.0,-10.81,0.17,0.0,-0.59,0.41
2013-10-21 21:00:00,10.49,0.0,-10.52,0.23,0.0,-0.64,0.44
2013-10-22 00:00:00,9.97,0.0,-10.35,0.57,0.0,-0.64,0.45
2013-10-22 03:00:00,10.98,0.0,-11.72,0.91,0.0,-0.57,0.4
2013-10-22 06:00:00,10.83,0.0,-10.97,0.81,0.0,-2.28,1.61
2013-10-22 09:00:00,10.47,0.0,-10.34,0.54,0.0,-2.28,1.61
2013-10-22 12:00:00,10.39,0.0,-10.2,0.47,0.0,-2.27,1.6
2013-10-22 15:00:00,10.3,0.0,-10.16,0.39,0.0,-1.82,1.28
2013-10-22 18:00:00,9.68,0.0,-9.43,0.25,0.0,-1.69,1.19
2013-10-22 21:00:00,9.52,0.0,-9.28,0.26,0.0,-1.67,1.17
2013-10-23 00:00:00,10.22,0.0,-10.01,0.22,0.0,-1.48,1.04
2013-10-23 03:00:00,11.65,0.0,-11.49,0.24,0.0,-1.34,0.94
2013-10-23 06:00:00,11.26,0.0,-10.99,0.44,0.0,-2.41,1.7
2013-10-23 09:00:00,10.58,0.0,-10.3,0.43,0.0,-2.43,1.71
2013-10-23 12:00:00,10.4,0.0,-10.1,0.4,0.0,-2.38,1.68
2013-10-23 15:00:00,10.17,0.0,-10.08,0.1,0.0,-0.66,0.46
2013-10-23 18:00:00,9.59,0.0,-9.5,0.09,0.0,-0.64,0.44
2013-10-23 21:00:00,9.23,0.0,-9.16,0.08,0.0,-0.53,0.36
2013-10-24 00:00:00,14.27,0.0,-14.21,0.07,0.0,-0.42,0.29
2013-10-24 03:00:00,17.57,0.0,-17.56,0.03,0.0,-0.13,0.08
2013-10-24 06:00:00,16.41,0.0,-16.4,0.04,0.0,-0.19,0.12
2013-10-24 09:00:00,14.92,0.0,-14.91,0.04,0.0,-0.19,0.12
2013-10-24 12:00:00,14.49,0.0,-14.49,0.04,0.0,-0.2,0.13
2013-10-24 15:00:00,14.47,0.0,-14.45,0.04,0.0,-0.19,0.13
2013-10-24 18:00:00,13.21,0.0,-13.19,0.04,0.0,-0.2,0.13
2013-10-24 21:00:00,12.44,0.0,-12.43,0.04,0.0,-0.19,0.13
2013-10-25 00:00:00,12.41,0.0,-12.41,0.03,0.0,-0.11,0.07
2013-10-25 03:00:00,14.68,0.0,-14.74,0.09,0.0,-0.1,0.06
2013-10-25 06:00:00,13.66,0.0,-13.67,0.04,0.0,-0.11,0.07
2013-10-25 09:00:00,12.64,0.0,-12.63,0.03,0.0,-0.15,0.1
2013-10-25 12:00:00,12.38,0.0,-12.37,0.01,0.0,-0.06,0.03
2013-10-25 15:00:00,12.35,0.0,-12.34,0.01,0.0,-0.06,0.03
2013-10-25 18:00:00,11.28,0.0,-11.28,0.0,0.0,-0.02,0.0
2013-10-25 21:00:00,11.08,0.0,-11.08,0.0,0.0,-0.02,0.0
2013-10-26 00:00:00,10.46,0.0,-10.49,0.03,0.0,-0.02,0.0
2013-10-26 03:00:00,11.18,0.0,-11.22,0.04,0.0,-0.02,0.01
2013-10-26 06:00:00,11.13,0.0,-10.58,1.11,0.0,-5.62,3.96
2013-10-26 09:00:00,10.53,0.0,-9.99,1.34,0.0,-6.38,4.5
2013-10-26 12:00:00,10.56,0.0,-9.99,1.33,0.0,-6.49,4.58
2013-10-26 15:00:00,10.53,0.0,-10.12,0.73,0.0,-3.86,2.72
2013-10-26 18:00:00,10.07,0.0,-9.67,0.77,0.0,-3.95,2.78
2013-10-26 21:00:00,9.77,0.0,-9.37,0.75,0.0,-3.92,2.76
2013-10-27 00:00:00,11.28,0.0,-10.94,0.79,0.0,-3.84,2.71
2013-10-27 03:00:00,12.84,0.0,-12.55,0.82,0.0,-3.78,2.67
2013-10-27 06:00:00,12.47,0.0,-12.14,0.82,0.0,-3.91,2.76
2013-10-27 09:00:00,11.72,0.0,-11.27,1.33,0.0,-6.03,4.26
2013-10-27 12:00:00,11.37,0.0,-10.92,1.3,0.0,-5.95,4.2
2013-10-27 15:00:00,11.44,0.0,-11.15,0.99,0.0,-4.36,3.07
2013-10-27 18:00:00,11.28,0.0,-10.99,0.99,0.0,-4.34,3.06
2013-10-27 21:00:00,10.41,0.0,-10.12,0.85,0.0,-3.89,2.74
2013-10-28 00:00:00,11.66,0.0,-11.41,0.83,0.0,-3.66,2.58
2013-10-28 03:00:00,14.12,0.0,-13.93,0.86,0.0,-3.56,2.51
2013-10-28 06:00:00,14.49,0.0,-14.27,0.78,0.0,-3.4,2.4
2013-10-28 09:00:00,13.28,0.0,-12.95,1.02,0.0,-4.62,3.26
2013-10-28 12:00:00,12.71,0.0,-12.36,1.02,0.0,-4.67,3.3
2013-10-28 15:00:00,12.57,0.0,-12.33,0.82,0.0,-3.62,2.55
2013-10-28 18:00:00,12.11,0.0,-11.9,0.7,0.0,-3.09,2.18
2013-10-28 21:00:00,10.95,0.0,-10.75,0.67,0.0,-2.98,2.1
2013-10-29 00:00:00,19.24,0.0,-19.17,0.74,0.0,-2.77,1.95
2013-10-29 03:00:00,25.66,0.0,-25.71,0.64,0.0,-2.0,1.4
2013-10-29 06:00:00,26.03,0.0,-26.12,0.64,0.0,-1.89,1.33
2013-10-29 09:00:00,22.86,0.0,-22.83,0.53,0.0,-1.9,1.34
2013-10-29 12:00:00,21.49,0.0,-21.45,0.44,0.0,-1.65,1.16
2013-10-29 15:00:00,21.41,0.0,-21.39,0.21,0.0,-0.8,0.56
2013-10-29 18:00:00,20.25,0.0,-20.23,0.15,0.0,-0.59,0.41
2013-10-29 21:00:00,17.4,0.0,-17.38,0.12,0.0,-0.47,0.33
2013-10-30 00:00:00,24.12,0.0,-24.12,0.09,0.0,-0.32,0.22
2013-10-30 03:00:00,32.96,0.0,-33.26,0.33,0.0,-0.09,0.06
2013-10-30 06:00:00,33.2,0.0,-33.46,0.29,0.0,-0.1,0.06
2013-10-30 09:00:00,28.94,0.0,-28.96,0.05,0.0,-0.1,0.06
2013-10-30 12:00:00,27.12,0.0,-27.13,0.01,0.0,-0.02,0.0
2013-10-30 15:00:00,27.06,0.0,-27.07,0.02,0.0,-0.01,0.0
2013-10-30 18:00:00,25.37,0.0,-25.38,0.01,0.0,-0.01,0.0
2013-10-30 21:00:00,21.53,0.0,-21.52,0.0,0.0,-0.01,0.0
2013-10-31 00:00:00,24.5,0.0,-24.51,0.01,0.0,-0.01,0.0
2013-10-31 03:00:00,32.43,0.0,-33.89,1.46,0.0,-0.01,0.0
2013-10-31 06:00:00,32.82,0.0,-33.83,1.02,0.0,-0.01,0.0
2013-10-31 09:00:00,29.25,0.0,-29.27,0.02,0.0,-0.01,0.0
2013-10-31 12:00:00,27.46,0.0,-27.47,0.01,0.0,-0.02,0.0
2013-10-31 15:00:00,27.42,0.0,-27.43,0.01,0.0,-0.02,0.0
2013-10-31 18:00:00,25.62,0.0,-25.62,0.01,0.0,-0.02,0.0
2013-10-31 21:00:00,21.77,0.0,-21.76,0.0,0.0,-0.02,0.0
2013-11-01 00:00:00,22.39,0.0,-22.39,0.01,0.0,-0.02,0.0
2013-11-01 03:00:00,30.51,0.0,-30.64,0.13,0.0,-0.01,0.0
2013-11-01 06:00:00,30.59,0.0,-30.69,0.11,0.0,-0.02,0.0
2013-11-01 09:00:00,26.64,0.0,-26.65,0.04,0.0,-0.1,0.06
2013-11-01 12:00:00,25.03,0.0,-25.03,0.03,0.0,-0.1,0.06
2013-11-01 15:00:00,24.99,0.0,-24.99,0.02,0.0,-0.07,0.04
2013-11-01 18:00:00,23.42,0.0,-23.42,0.02,0.0,-0.07,0.04
2013-11-01 21:00:00,20.29,0.0,-20.29,0.01,0.0,-0.07,0.04
2013-11-02 00:00:00,19.09,0.0,-19.1,0.02,0.0,-0.02,0.0
2013-11-02 03:00:00,23.87,0.0,-24.17,0.3,0.0,-0.02,0.0
2013-11-02 06:00:00,22.62,0.0,-22.83,0.22,0.0,-0.02,0.0
2013-11-02 09:00:00,20.39,0.0,-20.37,0.31,0.0,-1.11,0.78
2013-11-02 12:00:00,19.4,0.0,-19.41,0.36,0.0,-1.23,0.86
2013-11-02 15:00:00,20.07,0.0,-20.09,0.37,0.0,-1.19,0.83
2013-11-02 18:00:00,19.61,0.0,-19.62,0.37,0.0,-1.24,0.87
2013-11-02 21:00:00,17.29,0.0,-17.27,0.38,0.0,-1.34,0.94
2013-11-03 00:00:00,23.61,0.0,-23.65,0.42,0.0,-1.29,0.9
2013-11-03 03:00:00,30.2,0.0,-30.58,0.74,0.0,-1.21,0.85
2013-11-03 06:00:00,28.52,0.0,-28.75,0.58,0.0,-1.18,0.83
2013-11-03 09:00:00,25.44,0.0,-25.4,0.7,0.0,-2.5,1.76
2013-11-03 12:00:00,24.18,0.0,-24.09,0.58,0.0,-2.29,1.61
2013-11-03 15:00:00,25.07,0.0,-25.02,0.19,0.0,-0.82,0.57
2013-11-03 18:00:00,24.41,0.0,-24.39,0.22,0.0,-0.78,0.55
2013-11-03 21:00:00,20.95,0.0,-20.92,0.19,0.0,-0.79,0.55
2013-11-04 00:00:00,24.61,0.0,-24.6,0.15,0.0,-0.53,0.37
2013-11-04 03:00:00,33.12,0.0,-33.91,0.89,0.0,-0.36,0.25
2013-11-04 06:00:00,33.07,0.0,-34.41,1.36,0.0,-0.11,0.07
2013-11-04 09:00:00,29.44,0.0,-29.75,0.37,0.0,-0.21,0.14
2013-11-04 12:00:00,27.75,0.0,-27.8,0.11,0.0,-0.22,0.15
2013-11-04 15:00:00,27.66,0.0,-27.72,0.12,0.0,-0.22,0.15
2013-11-04 18:00:00,25.97,0.0,-26.05,0.14,0.0,-0.22,0.15
2013-11-04 21:00:00,22.04,0.0,-22.03,0.05,0.0,-0.22,0.14
2013-11-05 00:00:00,25.8,0.0,-25.8,0.06,0.0,-0.2,0.13
2013-11-05 03:00:00,34.77,0.0,-35.79,1.06,0.0,-0.13,0.09
2013-11-05 06:00:00,34.92,0.0,-36.11,1.22,0.0,-0.1,0.06
2013-11-05 09:00:00,30.99,0.0,-31.16,0.28,0.0,-0.35,0.24
2013-11-05 12:00:00,29.1,0.0,-29.14,0.15,0.0,-0.36,0.24
2013-11-05 15:00:00,29.03,0.0,-29.07,0.12,0.0,-0.26,0.17
2013-11-05 18:00:00,27.21,0.0,-27.24,0.07,0.0,-0.13,0.09
2013-11-05 21:00:00,23.01,0.0,-22.99,0.02,0.0,-0.1,0.06
2013-11-06 00:00:00,21.14,0.0,-21.17,0.06,0.0,-0.11,0.06
2013-11-06 03:00:00,27.91,0.0,-28.75,0.87,0.0,-0.1,0.06
2013-11-06 06:00:00,28.12,0.0,-28.87,0.78,0.0,-0.1,0.06
2013-11-06 09:00:00,24.98,0.0,-25.14,0.24,0.0,-0.29,0.2
2013-11-06 12:00:00,23.55,0.0,-23.63,0.16,0.0,-0.3,0.2
2013-11-06 15:00:00,23.49,0.0,-23.58,0.18,0.0,-0.29,0.2
2013-11-06 18:00:00,22.09,0.0,-22.14,0.13,0.0,-0.29,0.2
2013-11-06 21:00:00,18.97,0.0,-18.97,0.07,0.0,-0.23,0.16
2013-11-07 00:00:00,18.53,0.0,-18.57,0.11,0.0,-0.22,0.15
2013-11-07 03:00:00,23.93,0.0,-24.72,0.8,0.0,-0.02,0.01
2013-11-07 06:00:00,24.33,0.0,-25.02,0.69,0.0,-0.02,0.01
2013-11-07 09:00:00,21.74,0.0,-21.93,0.19,0.0,-0.02,0.01
2013-11-07 12:00:00,20.54,0.0,-20.65,0.1,0.0,-0.02,0.01
2013-11-07 15:00:00,20.48,0.0,-20.59,0.11,0.0,-0.01,0.0
2013-11-07 18:00:00,19.38,0.0,-19.43,0.05,0.0,-0.01,0.0
2013-11-07 21:00:00,16.81,0.0,-16.81,0.01,0.0,-0.01,0.0
2013-11-08 00:00:00,21.69,0.0,-21.73,0.04,0.0,-0.01,0.0
2013-11-08 03:00:00,29.04,0.0,-29.49,0.45,0.0,-0.01,0.0
2013-11-08 06:00:00,29.14,0.0,-29.95,0.81,0.0,-0.01,0.0
2013-11-08 09:00:00,25.87,0.0,-26.04,0.18,0.0,-0.02,0.0
2013-11-08 12:00:00,24.33,0.0,-24.4,0.07,0.0,-0.02,0.0
2013-11-08 15:00:00,24.24,0.0,-24.33,0.09,0.0,-0.01,0.0
2013-11-08 18:00:00,22.85,0.0,-22.91,0.07,0.0,-0.01,0.0
2013-11-08 21:00:00,19.8,0.0,-19.81,0.01,0.0,-0.01,0.0
2013-11-09 00:00:00,27.37,0.0,-27.44,0.08,0.0,-0.02,0.0
2013-11-09 03:00:00,34.51,0.0,-35.95,1.45,0.0,-0.01,0.0
2013-11-09 06:00:00,32.33,0.0,-33.83,1.5,0.0,-0.01,0.0
2013-11-09 09:00:00,29.47,0.0,-29.72,0.43,0.0,-0.64,0.44
2013-11-09 12:00:00,28.02,0.0,-28.06,0.22,0.0,-0.63,0.44
2013-11-09 15:00:00,29.05,0.0,-29.2,0.15,0.0,-0.02,0.01
2013-11-09 18:00:00,28.28,0.0,-28.48,0.2,0.0,-0.01,0.0
2013-11-09 21:00:00,24.5,0.0,-24.54,0.04,0.0,-0.01,0.0
2013-11-10 00:00:00,31.89,0.0,-32.0,0.12,0.0,-0.01,0.0
2013-11-10 03:00:00,39.4,0.0,-42.33,2.92,0.0,-0.01,0.0
2013-11-10 06:00:00,37.53,0.0,-39.58,2.06,0.0,-0.05,0.03
2013-11-10 09:00:00,34.21,0.0,-34.61,0.44,0.0,-0.13,0.08
2013-11-10 12:00:00,32.61,0.0,-32.67,0.09,0.0,-0.09,0.06
2013-11-10 15:00:00,33.84,0.0,-34.06,0.23,0.0,-0.01,0.0
2013-11-10 18:00:00,32.75,0.0,-33.13,0.39,0.0,-0.01,0.0
2013-11-10 21:00:00,27.93,0.0,-27.95,0.03,0.0,-0.01,0.0
2013-11-11 00:00:00,30.84,0.0,-31.06,0.23,0.0,-0.01,0.0
2013-11-11 03:00:00,37.2,0.0,-43.82,6.62,0.0,-0.01,0.0
2013-11-11 06:00:00,37.68,0.0,-43.71,6.03,0.0,-0.01,0.0
2013-11-11 09:00:00,36.52,0.0,-37.51,1.06,0.0,-0.25,0.17
2013-11-11 12:00:00,34.65,0.0,-35.07,0.48,0.0,-0.24,0.17
2013-11-11 15:00:00,34.53,0.0,-35.02,0.49,0.0,-0.01,0.0
2013-11-11 18:00:00,32.34,0.0,-32.55,0.22,0.0,-0.01,0.0
2013-11-11 21:00:00,27.28,0.0,-27.32,0.04,0.0,-0.01,0.0
2013-11-12 00:00:00,28.88,0.0,-29.22,0.34,0.0,-0.01,0.0
2013-11-12 03:00:00,36.48,0.0,-41.02,4.54,0.0,-0.01,0.0
2013-11-12 06:00:00,36.89,0.0,-41.05,4.16,0.0,-0.01,0.0
2013-11-12 09:00:00,34.14,0.0,-35.29,1.16,0.0,-0.06,0.04
2013-11-12 12:00:00,32.69,0.0,-32.99,0.31,0.0,-0.06,0.04
2013-11-12 15:00:00,32.45,0.01,-32.94,0.47,0.0,-0.01,0.0
2013-11-12 18:00:00,30.39,0.0,-30.69,0.3,0.0,-0.01,0.0
2013-11-12 21:00:00,25.78,0.0,-25.8,0.02,0.0,-0.01,0.0
2013-11-13 00:00:00,30.57,0.0,-30.65,0.08,0.0,-0.01,0.0
2013-11-13 03:00:00,39.39,0.0,-43.11,3.72,0.0,-0.0,0.0
2013-11-13 06:00:00,39.1,0.0,-43.41,4.3,0.0,-0.0,0.0
2013-11-13 09:00:00,36.85,0.0,-37.26,0.42,0.0,-0.04,0.02
2013-11-13 12:00:00,34.68,0.0,-34.76,0.11,0.0,-0.13,0.09
2013-11-13 15:00:00,34.56,0.0,-34.68,0.15,0.0,-0.13,0.09
2013-11-13 18:00:00,32.31,0.0,-32.36,0.09,0.0,-0.13,0.09
2013-11-13 21:00:00,27.1,0.0,-27.1,0.04,0.0,-0.14,0.09
2013-11-14 00:00:00,32.77,0.02,-32.93,0.18,0.0,-0.14,0.09
2013-11-14 03:00:00,39.62,0.59,-46.59,6.42,0.0,-0.12,0.08
2013-11-14 06:00:00,40.41,2.13,-46.66,4.15,0.0,-0.1,0.07
2013-11-14 09:00:00,38.56,0.73,-39.98,0.82,0.0,-0.46,0.32
2013-11-14 12:00:00,36.87,0.32,-37.3,0.24,0.0,-0.44,0.31
2013-11-14 15:00:00,36.71,0.48,-37.23,0.05,0.0,-0.01,0.0
2013-11-14 18:00:00,34.44,0.16,-34.62,0.02,0.0,-0.0,0.0
2013-11-14 21:00:00,28.95,0.0,-28.96,0.01,0.0,-0.0,0.0
2013-11-15 00:00:00,34.52,0.07,-34.63,0.04,0.0,-0.0,0.0
2013-11-15 03:00:00,42.22,3.82,-49.14,3.09,0.0,-0.0,0.0
2013-11-15 06:00:00,42.21,3.71,-49.37,3.45,0.0,-0.0,0.0
2013-11-15 09:00:00,40.68,1.06,-42.24,0.51,0.0,-0.04,0.03
2013-11-15 12:00:00,38.86,0.35,-39.35,0.15,0.0,-0.05,0.03
2013-11-15 15:00:00,38.71,0.43,-39.27,0.13,0.0,-0.02,0.01
2013-11-15 18:00:00,36.32,0.14,-36.54,0.17,0.0,-0.3,0.21
2013-11-15 21:00:00,30.96,0.01,-30.97,0.12,0.0,-0.35,0.24
2013-11-16 00:00:00,36.28,1.51,-38.75,1.07,0.0,-0.34,0.24
2013-11-16 03:00:00,40.01,8.22,-51.69,3.55,0.0,-0.33,0.23
2013-11-16 06:00:00,39.44,6.06,-47.92,2.52,0.0,-0.38,0.27
2013-11-16 09:00:00,38.55,2.03,-41.71,1.26,0.0,-0.47,0.33
2013-11-16 12:00:00,37.84,0.91,-39.41,0.8,0.0,-0.47,0.33
2013-11-16 15:00:00,38.57,1.77,-41.17,0.96,0.0,-0.44,0.31
2013-11-16 18:00:00,37.45,1.62,-39.9,0.97,0.0,-0.46,0.32
2013-11-16 21:00:00,33.4,0.13,-33.93,0.54,0.0,-0.47,0.33
2013-11-17 00:00:00,36.27,0.48,-37.39,0.77,0.0,-0.44,0.31
2013-11-17 03:00:00,41.21,5.95,-49.74,2.69,0.0,-0.4,0.28
2013-11-17 06:00:00,40.64,3.61,-46.08,1.92,0.0,-0.29,0.21
2013-11-17 09:00:00,38.71,0.73,-40.15,0.79,0.0,-0.3,0.21
2013-11-17 12:00:00,37.48,0.09,-37.97,0.47,0.0,-0.25,0.18
2013-11-17 15:00:00,38.69,0.43,-39.66,0.62,0.0,-0.24,0.17
2013-11-17 18:00:00,37.61,0.27,-38.42,0.6,0.0,-0.21,0.15
2013-11-17 21:00:00,32.06,0.0,-32.19,0.14,0.0,-0.0,0.0
2013-11-18 00:00:00,34.38,0.07,-34.57,0.12,0.0,-0.0,0.0
2013-11-18 03:00:00,41.73,5.51,-49.06,1.83,0.0,-0.0,0.0
2013-11-18 06:00:00,42.48,4.73,-49.1,1.89,0.0,-0.0,0.0
2013-11-18 09:00:00,40.56,0.94,-42.01,0.52,0.0,-0.0,0.0
2013-11-18 12:00:00,38.81,0.19,-39.19,0.19,0.0,-0.0,0.0
2013-11-18 15:00:00,38.68,0.24,-39.11,0.2,0.0,-0.0,0.0
2013-11-18 18:00:00,36.22,0.03,-36.33,0.09,0.0,-0.0,0.0
2013-11-18 21:00:00,30.34,0.0,-30.34,0.0,0.0,-0.01,0.0
2013-11-19 00:00:00,35.36,0.0,-35.52,0.17,0.0,-0.0,0.0
2013-11-19 03:00:00,42.56,4.13,-50.41,3.72,0.0,-0.0,0.0
2013-11-19 06:00:00,42.31,3.61,-51.0,5.07,0.0,-0.0,0.0
2013-11-19 09:00:00,40.67,0.42,-43.59,2.51,0.0,-0.03,0.02
2013-11-19 12:00:00,39.24,0.08,-40.53,1.22,0.0,-0.03,0.02
2013-11-19 15:00:00,38.95,0.14,-40.42,1.34,0.0,-0.0,0.0
2013-11-19 18:00:00,36.28,0.0,-37.7,1.42,0.0,-0.0,0.0
2013-11-19 21:00:00,31.25,0.0,-31.34,0.09,0.0,-0.0,0.0
2013-11-20 00:00:00,37.44,0.42,-39.37,1.52,0.0,-0.0,0.0
2013-11-20 03:00:00,41.1,2.43,-56.35,12.81,0.0,-0.0,0.0
2013-11-20 06:00:00,40.88,3.67,-56.7,12.15,0.0,-0.0,0.0
2013-11-20 09:00:00,40.94,2.16,-48.34,5.31,0.0,-0.23,0.16
2013-11-20 12:00:00,40.89,1.33,-44.95,2.81,0.0,-0.25,0.18
2013-11-20 15:00:00,40.28,1.57,-44.85,3.07,0.0,-0.26,0.18
2013-11-20 18:00:00,38.63,0.92,-41.7,2.22,0.0,-0.26,0.18
2013-11-20 21:00:00,34.11,0.08,-34.55,0.44,0.0,-0.29,0.2
2013-11-21 00:00:00,38.01,1.21,-40.99,1.85,0.0,-0.26,0.18
2013-11-21 03:00:00,42.09,8.09,-58.84,8.72,0.0,-0.22,0.15
2013-11-21 06:00:00,42.05,8.56,-59.06,8.47,0.0,-0.06,0.04
2013-11-21 09:00:00,41.99,4.74,-50.31,3.59,0.0,-0.03,0.02
2013-11-21 12:00:00,41.73,3.09,-46.79,1.97,0.0,-0.0,0.0
2013-11-21 15:00:00,41.27,3.47,-46.69,1.95,0.0,-0.0,0.0
2013-11-21 18:00:00,39.77,1.96,-43.35,1.62,0.0,-0.0,0.0
2013-11-21 21:00:00,35.33,0.2,-35.88,0.35,0.0,-0.0,0.0
2013-11-22 00:00:00,38.38,1.05,-40.59,1.15,0.0,-0.0,0.0
2013-11-22 03:00:00,42.04,7.87,-58.2,8.29,0.0,-0.0,0.0
2013-11-22 06:00:00,41.87,7.85,-58.57,8.85,0.0,0.0,0.0
2013-11-22 09:00:00,41.95,3.66,-49.9,4.29,0.0,-0.0,0.0
2013-11-22 12:00:00,42.12,2.12,-46.38,2.14,0.0,-0.0,0.0
2013-11-22 15:00:00,41.79,2.19,-46.28,2.3,0.0,-0.0,0.0
2013-11-22 18:00:00,40.12,1.08,-43.01,1.81,0.0,-0.0,0.0
2013-11-22 21:00:00,35.41,0.31,-36.2,0.49,0.0,-0.0,0.0
2013-11-23 00:00:00,39.2,0.95,-41.96,1.81,0.0,0.0,0.0
2013-11-23 03:00:00,42.55,6.12,-56.26,7.59,0.0,0.0,0.0
2013-11-23 06:00:00,42.0,3.92,-52.31,6.38,0.0,0.0,0.0
2013-11-23 09:00:00,41.56,0.17,-45.45,3.71,0.0,0.0,0.0
2013-11-23 12:00:00,40.98,0.12,-42.81,1.71,0.0,-0.0,0.0
2013-11-23 15:00:00,41.87,0.22,-44.75,2.66,0.0,0.0,0.0
2013-11-23 18:00:00,40.63,0.18,-43.43,2.62,0.0,0.0,0.0
2013-11-23 21:00:00,36.02,0.04,-36.82,0.75,0.0,-0.0,0.0
2013-11-24 00:00:00,39.42,0.05,-41.57,2.1,0.0,-0.0,0.0
2013-11-24 03:00:00,43.44,0.37,-55.63,11.82,0.0,0.0,0.0
2013-11-24 06:00:00,43.08,0.17,-51.61,8.36,0.0,0.0,0.0
2013-11-24 09:00:00,42.23,0.03,-44.85,2.6,0.0,-0.03,0.02
