snapshot,OCGT,SMR,SMR CC,Sabatier,biogas to gas,gas,gas for industry CC,residential rural gas boiler,residential urban decentral gas boiler,services rural gas boiler,services urban decentral gas boiler,urban central gas CHP,urban central gas CHP CC,urban central gas boiler
2013-01-01 00:00:00,-0.0,-0.01,-10.71,116.27,39.45,-111.04,-33.6,-0.0,-0.08,-0.01,-0.25,-0.0,-0.0,-0.02
2013-01-01 03:00:00,-0.0,-0.01,-10.83,116.25,39.45,-82.46,-33.6,-1.04,-4.63,-0.45,-1.47,-0.0,-0.0,-21.2
2013-01-01 06:00:00,-0.0,-0.01,-10.1,112.83,39.45,-73.72,-33.6,-0.52,-3.25,-0.24,-0.92,-0.0,-0.0,-29.91
2013-01-01 09:00:00,-0.0,-0.0,-7.54,111.26,39.45,-89.68,-33.6,-0.46,-2.63,-0.2,-0.75,-0.0,-0.0,-15.84
2013-01-01 12:00:00,-0.0,-0.0,-7.83,104.94,39.45,-86.83,-33.6,-0.48,-2.7,-0.18,-0.74,-0.0,-0.0,-12.02
2013-01-01 15:00:00,-0.0,-0.33,-14.79,93.2,39.45,-50.0,-33.6,-2.1,-8.17,-0.38,-1.86,-0.0,-0.0,-21.42
2013-01-01 18:00:00,-0.0,-0.34,-15.71,80.71,39.45,-38.34,-33.6,-2.22,-7.95,-0.06,-1.5,-0.0,-0.0,-20.45
2013-01-01 21:00:00,-0.0,-0.34,-16.72,69.39,39.45,-54.49,-33.6,-0.0,-1.93,-0.0,-0.76,-0.0,-0.0,-1.0
2013-01-02 00:00:00,-0.0,-0.34,-15.85,70.33,39.45,-57.11,-33.6,-0.0,-1.3,-0.13,-1.16,-0.0,-0.0,-0.29
2013-01-02 03:00:00,-0.0,-0.35,-23.84,56.12,39.45,-7.38,-33.6,-0.97,-6.83,-0.63,-2.38,-0.0,-0.0,-19.58
2013-01-02 06:00:00,-0.0,-0.34,-29.04,63.83,39.45,-8.58,-33.6,-0.91,-4.91,-0.37,-1.55,-0.0,-0.0,-23.97
2013-01-02 09:00:00,-0.0,-0.34,-15.35,82.31,39.45,-58.26,-33.6,-0.51,-3.54,-0.21,-0.97,-0.0,-0.0,-8.97
2013-01-02 12:00:00,-0.0,-0.34,-16.28,81.17,39.45,-59.01,-33.6,-0.52,-3.41,-0.19,-0.88,-0.0,-0.0,-6.4
2013-01-02 15:00:00,-0.0,-0.34,-28.51,82.36,39.45,-35.23,-33.6,-1.12,-6.8,-0.29,-1.48,-0.0,-0.0,-14.44
2013-01-02 18:00:00,-0.0,-0.34,-21.44,86.77,39.45,-48.68,-33.6,-1.19,-6.77,-0.04,-1.08,-0.0,-0.0,-13.09
2013-01-02 21:00:00,-0.0,-0.31,-17.46,84.47,39.45,-70.53,-33.6,-0.0,-1.25,-0.0,-0.54,-0.0,-0.0,-0.22
2013-01-03 00:00:00,-0.0,-0.28,-14.63,78.58,39.45,-68.14,-33.6,-0.0,-0.63,-0.02,-0.7,-0.0,-0.0,-0.02
2013-01-03 03:00:00,-0.0,-0.24,-14.34,71.18,39.45,-37.92,-33.6,-0.8,-5.46,-0.51,-2.11,-0.0,-0.0,-15.65
2013-01-03 06:00:00,-0.0,-0.03,-13.5,69.32,39.45,-39.62,-33.6,-0.27,-3.07,-0.24,-1.21,-0.0,-0.0,-17.25
2013-01-03 09:00:00,-0.0,-0.0,-12.51,62.33,39.45,-52.55,-33.6,-0.0,-0.01,-0.0,-0.01,-0.0,-0.0,-3.11
2013-01-03 12:00:00,-0.0,-0.07,-14.42,61.24,39.45,-50.83,-33.6,-0.0,-0.01,-0.0,-0.0,-0.0,-0.0,-1.76
2013-01-03 15:00:00,-0.0,-1.45,-32.15,49.06,39.45,-11.86,-33.6,-0.33,-2.5,-0.01,-0.42,-0.0,-0.0,-6.19
2013-01-03 18:00:00,-0.0,-1.52,-32.14,58.28,39.45,-22.07,-33.6,-0.17,-1.58,-0.0,-0.16,-0.0,-0.0,-6.48
2013-01-03 21:00:00,-0.0,-1.44,-31.57,62.01,39.45,-34.79,-33.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05
2013-01-04 00:00:00,-0.0,-1.46,-31.31,61.1,39.45,-34.13,-33.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04
2013-01-04 03:00:00,-0.0,-1.44,-30.82,57.4,39.45,-20.8,-33.6,-0.0,-0.38,-0.02,-0.2,-0.0,-0.0,-9.58
2013-01-04 06:00:00,-0.0,-1.27,-31.44,51.16,39.45,-13.13,-33.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.15
2013-01-04 09:00:00,-0.0,-0.3,-29.27,49.27,39.45,-23.04,-33.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.51
2013-01-04 12:00:00,-0.0,-0.41,-30.27,52.42,39.45,-26.37,-33.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.21
2013-01-04 15:00:00,-0.0,-4.98,-33.5,38.27,39.45,-1.92,-33.6,-0.0,-0.06,-0.0,-0.01,-0.0,-0.0,-3.64
2013-01-04 18:00:00,-0.0,-5.44,-38.68,40.16,39.45,2.36,-33.6,-0.0,-0.04,-0.0,-0.0,-0.0,-0.0,-4.19
2013-01-04 21:00:00,-0.0,-3.51,-38.33,42.64,39.45,-6.58,-33.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06
2013-01-05 00:00:00,-0.0,-2.09,-38.28,41.44,39.45,-6.85,-33.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06
2013-01-05 03:00:00,-0.0,-0.85,-38.87,25.14,39.45,20.27,-33.6,-0.01,-0.22,-0.01,-0.18,-0.0,-0.0,-11.12
2013-01-05 06:00:00,-0.0,-0.87,-41.34,29.46,39.45,16.82,-33.6,-0.01,-0.41,-0.01,-0.23,-0.0,-0.0,-9.26
2013-01-05 09:00:00,-0.0,-1.28,-44.4,41.7,39.45,1.07,-33.6,-0.01,-0.36,-0.0,-0.16,-0.0,-0.0,-2.4
2013-01-05 12:00:00,-0.0,-2.74,-44.47,52.06,39.45,-8.26,-33.6,-0.01,-0.4,-0.0,-0.17,-0.0,-0.0,-1.85
2013-01-05 15:00:00,-0.0,-12.22,-49.7,40.9,39.45,20.9,-33.6,-0.01,-0.59,-0.0,-0.22,-0.0,-0.0,-4.89
2013-01-05 18:00:00,-0.0,-13.14,-53.9,24.57,39.45,41.79,-33.6,-0.01,-0.47,-0.0,-0.17,-0.0,-0.0,-4.52
2013-01-05 21:00:00,-0.0,-12.83,-54.73,7.99,39.45,53.94,-33.6,-0.0,-0.1,-0.0,-0.12,-0.0,-0.0,-0.0
2013-01-06 00:00:00,-0.0,-13.07,-54.81,0.25,39.45,63.18,-33.6,-0.0,-0.27,-0.01,-0.24,-0.0,-0.0,-0.88
2013-01-06 03:00:00,-0.0,-14.42,-54.89,0.99,39.45,82.08,-33.6,-0.07,-1.07,-0.05,-0.47,-0.0,-0.0,-17.96
2013-01-06 06:00:00,-0.0,-15.67,-55.02,15.78,39.45,66.93,-33.6,-0.06,-1.05,-0.04,-0.47,-0.0,-0.0,-16.26
2013-01-06 09:00:00,-0.0,-15.79,-55.06,25.19,39.45,47.28,-33.6,-0.02,-1.23,-0.01,-0.57,-0.0,-0.0,-5.65
2013-01-06 12:00:00,-0.0,-25.44,-55.16,32.78,39.45,52.42,-33.6,-0.03,-3.32,-0.01,-1.04,-0.0,-0.0,-6.04
2013-01-06 15:00:00,-0.0,-30.08,-55.44,20.24,39.45,169.9,-33.6,-1.51,-11.21,-0.04,-2.54,-67.97,-0.01,-27.19
2013-01-06 18:00:00,-0.0,-30.74,-55.44,13.93,39.45,191.15,-33.6,-1.2,-12.22,-0.0,-2.2,-80.14,-0.01,-28.97
2013-01-06 21:00:00,-0.0,-30.75,-55.44,7.44,39.45,144.19,-33.6,-0.0,-1.5,-0.0,-1.09,-59.39,-0.01,-9.31
2013-01-07 00:00:00,-0.0,-30.92,-55.44,10.59,39.45,164.27,-33.6,-0.0,-3.13,-0.24,-2.75,-74.72,-0.01,-13.5
2013-01-07 03:00:00,-0.0,-31.63,-55.44,14.26,39.45,304.95,-33.6,-3.46,-16.75,-1.94,-8.18,-153.82,-0.01,-53.83
2013-01-07 06:00:00,-0.0,-31.82,-55.45,17.51,39.45,307.65,-33.6,-4.23,-19.44,-1.86,-8.05,-154.46,-0.01,-55.69
2013-01-07 09:00:00,-0.0,-31.27,-55.44,18.5,39.45,201.02,-33.6,-2.62,-14.23,-0.91,-4.87,-78.95,-0.0,-37.07
2013-01-07 12:00:00,-0.0,-31.37,-55.44,15.27,39.45,174.4,-33.6,-2.21,-12.9,-0.57,-3.97,-59.43,-0.0,-29.63
2013-01-07 15:00:00,-0.0,-31.37,-55.44,10.79,39.45,286.44,-33.6,-3.61,-16.08,-0.57,-4.09,-145.14,-0.01,-46.76
2013-01-07 18:00:00,-0.0,-31.38,-55.44,14.5,39.45,263.78,-33.6,-3.83,-17.54,-0.13,-3.26,-123.12,-0.01,-49.43
2013-01-07 21:00:00,-0.0,-31.38,-55.44,21.8,39.45,150.94,-33.6,-0.0,-5.33,-0.0,-2.07,-68.18,-0.01,-16.18
2013-01-08 00:00:00,-0.0,-31.21,-55.44,23.13,39.45,161.55,-33.6,-0.0,-6.46,-0.45,-3.66,-70.08,-0.01,-23.2
2013-01-08 03:00:00,-0.0,-31.21,-55.44,10.34,39.45,314.42,-33.6,-4.2,-20.61,-2.45,-10.46,-129.94,-0.01,-76.3
2013-01-08 06:00:00,-0.0,-31.38,-55.44,2.84,39.45,336.36,-33.6,-5.23,-23.51,-2.38,-10.05,-138.07,-0.01,-78.98
2013-01-08 09:00:00,-0.0,-31.38,-55.44,7.06,39.45,244.27,-33.6,-3.41,-16.97,-1.27,-6.12,-83.47,-0.0,-59.11
2013-01-08 12:00:00,-0.0,-31.38,-55.44,10.55,39.45,219.08,-33.6,-2.9,-14.84,-0.84,-4.58,-74.24,-0.0,-51.26
2013-01-08 15:00:00,-0.0,-32.27,-55.45,7.89,39.45,326.08,-33.6,-4.35,-19.27,-0.84,-4.76,-160.41,-0.01,-62.48
2013-01-08 18:00:00,-0.0,-32.2,-55.45,6.92,39.45,338.36,-33.6,-4.6,-20.84,-0.52,-3.77,-168.88,-0.01,-64.87
2013-01-08 21:00:00,-0.0,-32.2,-55.45,6.14,39.45,231.82,-33.6,-0.41,-6.15,-0.25,-2.04,-115.42,-0.01,-31.89
2013-01-09 00:00:00,-0.0,-32.2,-55.45,4.33,39.45,236.11,-33.6,-0.58,-4.17,-0.33,-3.21,-113.1,-0.01,-37.24
2013-01-09 03:00:00,-0.0,-32.2,-55.45,4.28,39.45,363.28,-33.6,-3.61,-20.74,-2.15,-11.5,-172.85,-0.01,-74.92
2013-01-09 06:00:00,-0.0,-32.2,-55.45,3.26,39.45,367.5,-33.6,-4.34,-25.12,-2.06,-11.3,-160.06,-0.01,-86.08
2013-01-09 09:00:00,-0.0,-27.55,-55.44,5.02,39.45,246.44,-33.6,-2.54,-16.37,-1.1,-6.26,-89.27,-0.01,-58.76
2013-01-09 12:00:00,-0.0,-27.2,-55.44,5.95,39.45,240.99,-33.6,-2.05,-13.74,-0.65,-4.36,-98.55,-0.01,-50.8
2013-01-09 15:00:00,-0.01,-27.08,-55.44,2.48,39.45,297.71,-33.6,-3.51,-19.09,-0.65,-4.57,-134.17,-0.01,-61.51
2013-01-09 18:00:00,-0.01,-27.04,-55.44,0.1,39.45,300.12,-33.6,-3.6,-21.06,-0.38,-3.42,-129.71,-0.01,-65.4
2013-01-09 21:00:00,-0.01,-25.36,-54.94,0.1,39.45,198.83,-33.6,-0.74,-4.88,-0.32,-1.58,-88.41,-0.01,-28.53
2013-01-10 00:00:00,-0.01,-24.32,-51.41,0.1,39.45,186.08,-33.6,-0.74,-4.03,-0.32,-2.66,-83.24,-0.0,-25.29
2013-01-10 03:00:00,-0.01,-24.32,-51.26,0.1,39.45,306.78,-33.6,-1.62,-21.06,-2.07,-11.9,-130.94,-0.01,-69.55
2013-01-10 06:00:00,-0.0,-24.32,-51.27,0.1,39.45,326.4,-33.6,-2.53,-26.08,-1.85,-11.78,-138.0,-0.01,-76.52
2013-01-10 09:00:00,-0.0,-24.31,-51.29,6.62,39.45,166.79,-33.6,-1.05,-16.97,-0.52,-6.32,-27.72,-0.0,-51.07
2013-01-10 12:00:00,-0.0,-24.32,-51.42,5.68,39.45,140.91,-33.6,-1.02,-14.14,-0.43,-4.32,-14.69,-0.0,-42.1
2013-01-10 15:00:00,-0.0,-24.32,-51.95,6.74,39.45,200.29,-33.6,-1.53,-20.72,-0.43,-4.62,-63.3,-0.0,-46.01
2013-01-10 18:00:00,-0.0,-24.35,-52.04,13.93,39.45,198.61,-33.6,-1.48,-22.9,-0.25,-3.21,-68.49,-0.0,-45.68
2013-01-10 21:00:00,-0.0,-24.36,-52.36,15.57,39.45,94.23,-33.6,-0.0,-3.42,-0.06,-1.11,-20.25,-0.0,-14.07
2013-01-11 00:00:00,-0.0,-24.43,-53.02,12.49,39.45,98.99,-33.6,-0.0,-1.67,-0.11,-5.5,-26.93,-0.0,-5.65
2013-01-11 03:00:00,-0.0,-24.71,-53.77,6.87,39.45,325.43,-33.6,-6.03,-34.78,-3.16,-16.29,-139.2,-0.0,-60.22
2013-01-11 06:00:00,-0.0,-25.97,-55.4,6.83,39.45,365.04,-33.6,-9.41,-40.3,-3.63,-16.83,-147.94,-0.0,-78.24
2013-01-11 09:00:00,-0.0,-26.12,-55.4,6.58,39.45,236.34,-33.6,-4.9,-32.62,-1.76,-13.1,-43.01,-0.0,-71.87
2013-01-11 12:00:00,-0.0,-26.5,-55.43,9.87,39.45,213.34,-33.6,-3.62,-28.84,-0.59,-9.99,-50.56,-0.0,-53.52
2013-01-11 15:00:00,-0.0,-26.65,-55.43,8.63,39.45,301.3,-33.6,-7.71,-36.68,-0.59,-10.43,-133.33,-0.0,-44.95
2013-01-11 18:00:00,-0.0,-26.65,-55.43,5.42,39.45,310.03,-33.6,-8.29,-38.94,-0.02,-8.37,-136.46,-0.01,-47.12
2013-01-11 21:00:00,-0.0,-26.64,-55.43,3.8,39.45,190.64,-33.6,-0.0,-8.0,-0.0,-4.03,-96.25,-0.0,-9.92
2013-01-12 00:00:00,-0.0,-30.71,-55.44,3.56,39.45,209.11,-33.6,-0.0,-6.85,-1.58,-13.15,-93.2,-0.0,-17.57
2013-01-12 03:00:00,-0.0,-31.07,-55.44,2.43,39.45,400.29,-33.6,-10.8,-42.79,-4.14,-17.99,-138.98,-0.01,-107.35
2013-01-12 06:00:00,-0.0,-30.02,-55.44,2.26,39.45,420.93,-33.6,-11.88,-45.45,-3.91,-17.71,-145.67,-0.01,-118.95
2013-01-12 09:00:00,-0.0,-29.92,-55.44,2.47,39.45,273.19,-33.6,-9.64,-41.14,-2.72,-15.28,-0.84,-0.0,-126.51
2013-01-12 12:00:00,-0.0,-30.13,-55.44,2.45,39.45,271.98,-33.6,-8.59,-38.49,-1.84,-12.9,-35.89,-0.0,-97.0
2013-01-12 15:00:00,-0.0,-31.47,-55.45,0.23,39.45,399.29,-33.6,-11.07,-42.63,-2.65,-14.85,-163.06,-0.01,-84.19
2013-01-12 18:00:00,-0.0,-31.43,-55.45,0.17,39.45,410.38,-33.6,-11.41,-44.06,-1.94,-14.37,-163.74,-0.01,-94.0
2013-01-12 21:00:00,-0.0,-31.31,-55.45,0.1,39.45,261.12,-33.6,-0.08,-16.7,-0.17,-8.92,-120.43,-0.01,-34.0
2013-01-13 00:00:00,-0.0,-32.0,-55.45,0.6,39.45,278.64,-33.6,-0.01,-11.09,-2.42,-15.25,-133.72,-0.01,-35.15
2013-01-13 03:00:00,-0.0,-32.03,-55.45,2.48,39.45,471.1,-33.6,-10.99,-44.17,-4.08,-18.04,-180.64,-0.01,-134.04
2013-01-13 06:00:00,-0.0,-32.08,-55.45,3.31,39.45,478.89,-33.6,-11.58,-45.23,-3.86,-17.76,-179.14,-0.01,-142.95
2013-01-13 09:00:00,-0.0,-32.27,-55.45,1.98,39.45,385.57,-33.6,-10.35,-42.42,-3.31,-16.31,-120.06,-0.01,-113.23
2013-01-13 12:00:00,-0.0,-32.27,-55.45,0.1,39.45,378.71,-33.6,-9.72,-41.04,-2.67,-15.12,-140.22,-0.01,-88.18
2013-01-13 15:00:00,-0.0,-32.27,-55.45,0.1,39.45,451.11,-33.6,-11.07,-43.75,-3.26,-16.2,-180.44,-0.01,-114.64
2013-01-13 18:00:00,-0.0,-32.27,-55.45,0.1,39.45,454.66,-33.6,-11.3,-44.46,-2.82,-15.88,-180.47,-0.01,-117.95
2013-01-13 21:00:00,-0.0,-32.26,-55.45,0.09,39.45,320.97,-33.6,-0.09,-20.44,-0.22,-10.46,-170.46,-0.01,-37.52
2013-01-14 00:00:00,-0.0,-32.26,-55.45,1.71,39.45,305.19,-33.6,-0.0,-13.45,-1.18,-14.93,-168.89,-0.01,-26.58
2013-01-14 03:00:00,-0.0,-32.26,-55.45,10.38,39.45,484.36,-33.6,-11.73,-44.41,-4.08,-17.71,-180.79,-0.01,-154.15
2013-01-14 06:00:00,-0.0,-32.06,-55.45,10.93,39.45,494.98,-33.6,-12.14,-44.75,-4.08,-17.69,-164.44,-0.01,-181.16
2013-01-14 09:00:00,-0.0,-30.67,-55.44,9.74,39.45,376.21,-33.6,-10.72,-42.71,-3.76,-17.21,-103.21,-0.0,-128.07
2013-01-14 12:00:00,-0.0,-29.79,-55.44,12.07,39.45,340.65,-33.6,-10.0,-41.52,-3.33,-16.48,-103.97,-0.0,-98.03
2013-01-14 15:00:00,-0.0,-29.91,-55.41,14.37,39.45,389.15,-33.6,-11.84,-43.82,-3.35,-16.61,-128.05,-0.0,-120.36
2013-01-14 18:00:00,-0.0,-21.56,-55.26,16.51,39.45,363.06,-33.6,-11.71,-44.03,-1.9,-15.35,-96.25,-0.0,-139.34
2013-01-14 21:00:00,-0.0,-21.89,-55.14,14.01,39.45,247.68,-33.6,-0.09,-23.71,-0.07,-10.16,-109.22,-0.0,-47.26
2013-01-15 00:00:00,-0.0,-24.32,-55.24,3.47,39.45,246.15,-33.6,-0.0,-15.61,-1.03,-14.14,-106.28,-0.0,-38.84
2013-01-15 03:00:00,-0.0,-30.89,-55.44,5.68,39.45,462.73,-33.6,-11.6,-44.49,-4.14,-17.91,-153.59,-0.01,-156.18
2013-01-15 06:00:00,-17.03,-31.95,-55.44,6.81,39.45,537.53,-33.6,-12.22,-45.33,-4.01,-17.89,-178.02,-0.01,-188.29
2013-01-15 09:00:00,-16.72,-31.95,-55.44,3.45,39.45,502.71,-33.6,-10.21,-43.66,-3.43,-17.43,-179.59,-0.01,-153.55
2013-01-15 12:00:00,-41.72,-32.0,-55.44,0.2,39.45,519.56,-33.6,-9.41,-43.31,-2.93,-17.11,-173.53,-0.01,-150.16
2013-01-15 15:00:00,-49.46,-32.22,-55.45,0.09,39.45,576.51,-33.6,-11.32,-45.54,-2.93,-17.68,-180.8,-0.01,-187.06
2013-01-15 18:00:00,-49.46,-32.22,-55.45,0.09,39.45,574.76,-33.6,-11.44,-45.72,-1.67,-17.66,-180.8,-0.01,-186.28
2013-01-15 21:00:00,-49.45,-32.22,-55.45,0.25,39.45,467.24,-33.6,-0.11,-44.59,-0.06,-17.64,-180.8,-0.01,-93.02
2013-01-16 00:00:00,-49.45,-32.22,-55.45,2.08,39.45,478.37,-33.6,-0.0,-44.1,-1.13,-17.84,-180.8,-0.01,-105.31
2013-01-16 03:00:00,-49.44,-32.27,-55.45,3.46,39.45,596.27,-33.6,-11.66,-45.93,-4.05,-18.06,-180.77,-0.01,-207.96
2013-01-16 06:00:00,-49.44,-32.26,-55.45,4.63,39.45,594.54,-33.6,-11.98,-45.05,-3.91,-17.82,-180.77,-0.01,-208.34
2013-01-16 09:00:00,-47.96,-32.26,-55.45,4.71,39.45,571.93,-33.6,-10.97,-44.33,-3.48,-17.58,-180.76,-0.01,-189.7
2013-01-16 12:00:00,-49.45,-32.27,-55.45,4.65,39.45,564.01,-33.6,-10.19,-44.32,-3.01,-17.54,-180.79,-0.01,-181.5
2013-01-16 15:00:00,-49.46,-32.27,-55.45,3.91,39.45,583.29,-33.6,-11.67,-45.3,-3.01,-17.74,-180.8,-0.01,-197.35
2013-01-16 18:00:00,-49.45,-32.27,-55.45,2.95,39.45,579.29,-33.6,-11.77,-44.65,-1.83,-17.5,-180.8,-0.01,-194.38
2013-01-16 21:00:00,-49.45,-32.27,-55.45,2.6,39.45,493.5,-33.6,-0.14,-42.88,-0.07,-17.28,-180.79,-0.01,-123.61
2013-01-17 00:00:00,-49.45,-32.27,-55.45,2.4,39.45,504.31,-33.6,-0.07,-42.89,-1.34,-17.52,-180.8,-0.01,-132.78
2013-01-17 03:00:00,-49.45,-32.26,-55.45,2.5,39.45,598.92,-33.6,-12.41,-45.91,-4.21,-18.11,-180.79,-0.01,-208.67
2013-01-17 06:00:00,-37.47,-32.26,-55.45,4.59,39.45,586.48,-33.6,-12.37,-45.64,-4.13,-18.0,-180.79,-0.01,-210.8
2013-01-17 09:00:00,-0.0,-32.25,-55.45,5.64,39.45,439.41,-33.6,-11.27,-43.92,-3.7,-17.45,-121.15,-0.01,-165.71
2013-01-17 12:00:00,-0.0,-32.25,-55.44,9.41,39.45,397.65,-33.6,-10.41,-43.21,-3.1,-16.91,-108.48,-0.0,-143.1
2013-01-17 15:00:00,-0.0,-32.25,-55.44,43.48,39.45,418.17,-33.6,-12.21,-44.99,-3.1,-17.01,-156.16,-0.01,-146.34
2013-01-17 18:00:00,-0.0,-31.49,-55.44,68.26,39.45,385.07,-33.6,-12.0,-44.82,-1.93,-16.07,-146.78,-0.01,-150.63
2013-01-17 21:00:00,-0.0,-28.63,-55.44,73.13,39.45,211.21,-33.6,-0.82,-26.93,-0.43,-12.15,-75.81,-0.0,-89.97
2013-01-18 00:00:00,-0.0,-26.21,-55.44,74.98,39.45,191.4,-33.6,-0.71,-18.11,-2.02,-16.41,-59.07,-0.0,-94.26
2013-01-18 03:00:00,-0.0,-24.36,-55.44,75.36,39.45,345.26,-33.6,-12.91,-46.3,-4.2,-18.13,-63.2,-0.0,-201.92
2013-01-18 06:00:00,-0.0,-19.47,-55.44,67.85,39.45,336.46,-33.6,-12.71,-45.84,-4.14,-18.02,-43.46,-0.0,-211.08
2013-01-18 09:00:00,-0.0,-12.84,-55.43,53.98,39.45,267.17,-33.6,-11.86,-44.82,-3.79,-17.62,-0.28,-0.0,-180.37
2013-01-18 12:00:00,-0.0,-12.79,-53.39,41.56,39.45,257.58,-33.6,-11.68,-44.69,-3.65,-17.47,-0.27,-0.0,-161.04
2013-01-18 15:00:00,-0.0,-14.22,-51.61,35.78,39.45,292.41,-33.6,-12.63,-45.47,-3.72,-17.5,-2.1,-0.0,-186.78
2013-01-18 18:00:00,-0.0,-14.18,-51.27,35.9,39.45,289.74,-33.6,-12.13,-45.04,-2.93,-16.95,-2.37,-0.0,-186.62
2013-01-18 21:00:00,-0.0,-14.06,-51.14,34.56,39.45,158.07,-33.6,-0.06,-27.92,-0.24,-13.07,-0.49,-0.0,-91.48
2013-01-19 00:00:00,-0.0,-13.85,-51.04,27.5,39.45,160.58,-33.6,-0.18,-16.66,-3.4,-17.43,-0.49,-0.0,-90.87
2013-01-19 03:00:00,-0.0,-13.68,-50.92,17.96,39.45,331.94,-33.6,-12.33,-46.14,-4.05,-18.06,-25.02,-0.0,-185.53
2013-01-19 06:00:00,-0.0,-13.4,-50.92,12.81,39.45,331.28,-33.6,-12.36,-46.14,-3.94,-17.93,-11.26,-0.0,-193.99
2013-01-19 09:00:00,-0.0,-11.31,-50.92,10.56,39.45,290.73,-33.6,-11.59,-44.82,-3.59,-17.3,-3.72,-0.0,-163.89
2013-01-19 12:00:00,-0.0,-11.01,-48.76,9.37,39.45,272.78,-33.6,-11.33,-44.29,-3.36,-16.92,-1.55,-0.0,-150.76
2013-01-19 15:00:00,-0.0,-10.38,-48.62,4.55,39.45,319.77,-33.6,-12.12,-45.76,-3.61,-17.22,-23.93,-0.0,-168.52
2013-01-19 18:00:00,-0.0,-10.21,-45.7,3.86,39.45,316.25,-33.6,-11.94,-45.58,-3.38,-16.98,-21.1,-0.0,-171.08
2013-01-19 21:00:00,-0.0,-9.61,-44.51,1.44,39.45,162.68,-33.6,-0.55,-26.34,-1.23,-14.5,-0.52,-0.0,-72.71
2013-01-20 00:00:00,-0.0,-9.48,-44.68,0.99,39.45,140.93,-33.6,-0.13,-13.43,-2.54,-15.32,-0.36,-0.0,-61.82
2013-01-20 03:00:00,-0.0,-9.48,-47.89,1.11,39.45,294.1,-33.6,-10.16,-41.99,-3.65,-17.27,-18.98,-0.0,-151.64
2013-01-20 06:00:00,-0.0,-9.93,-51.64,1.71,39.45,305.25,-33.6,-10.53,-42.25,-3.47,-16.75,-17.44,-0.0,-160.79
2013-01-20 09:00:00,-0.0,-15.43,-54.81,2.38,39.45,268.9,-33.6,-9.02,-39.41,-2.87,-15.53,-1.22,-0.0,-138.84
2013-01-20 12:00:00,-0.0,-15.95,-55.43,4.76,39.45,254.46,-33.6,-8.49,-38.36,-2.54,-14.86,-1.33,-0.0,-128.1
2013-01-20 15:00:00,-0.0,-18.23,-55.44,5.6,39.45,293.08,-33.6,-10.06,-40.8,-2.88,-15.51,-13.29,-0.0,-148.31
2013-01-20 18:00:00,-0.0,-20.17,-55.44,9.64,39.45,290.51,-33.6,-9.92,-40.94,-2.69,-15.14,-10.1,-0.0,-151.59
2013-01-20 21:00:00,-0.0,-22.59,-55.44,11.98,39.45,157.74,-33.6,-0.24,-21.27,-0.57,-11.44,-0.0,-0.0,-64.01
2013-01-21 00:00:00,-0.0,-22.99,-55.44,10.83,39.45,126.64,-33.6,-0.05,-8.09,-1.34,-11.75,-0.0,-0.0,-43.66
2013-01-21 03:00:00,-0.0,-23.06,-55.44,17.91,39.45,282.39,-33.6,-8.89,-38.38,-3.48,-16.62,-10.19,-0.0,-150.07
2013-01-21 06:00:00,-0.0,-23.06,-55.44,26.68,39.45,309.58,-33.6,-9.95,-39.54,-3.51,-16.51,-24.25,-0.0,-169.84
2013-01-21 09:00:00,-0.0,-22.85,-55.44,32.53,39.45,236.7,-33.6,-8.26,-36.05,-2.9,-15.2,-0.93,-0.0,-133.45
2013-01-21 12:00:00,-0.0,-22.85,-55.44,40.15,39.45,208.65,-33.6,-7.65,-34.53,-2.42,-14.02,-0.74,-0.0,-117.01
2013-01-21 15:00:00,-0.0,-20.1,-54.02,37.77,39.45,232.86,-33.6,-9.19,-37.61,-2.43,-14.15,-2.56,-0.0,-136.42
2013-01-21 18:00:00,-0.0,-20.36,-53.04,35.87,39.45,238.75,-33.6,-9.45,-38.53,-1.81,-12.67,-6.09,-0.0,-138.51
2013-01-21 21:00:00,-0.0,-20.36,-53.04,32.32,39.45,120.72,-33.6,-0.92,-16.62,-0.44,-7.64,-1.09,-0.0,-58.78
2013-01-22 00:00:00,-0.0,-20.32,-53.04,28.08,39.45,125.04,-33.6,-0.13,-10.89,-1.75,-12.21,-0.0,-0.0,-60.62
2013-01-22 03:00:00,-0.0,-19.62,-53.04,23.2,39.45,300.69,-33.6,-9.54,-40.63,-3.85,-17.47,-22.63,-0.0,-162.95
2013-01-22 06:00:00,-0.0,-20.5,-53.41,15.15,39.45,344.97,-33.6,-11.13,-42.22,-3.85,-17.42,-36.12,-0.0,-181.31
2013-01-22 09:00:00,-0.0,-24.69,-55.43,13.64,39.45,276.24,-33.6,-8.42,-37.78,-3.05,-15.84,-0.89,-0.0,-149.62
2013-01-22 12:00:00,-0.0,-25.78,-55.44,9.66,39.45,260.63,-33.6,-7.68,-35.76,-2.41,-14.33,-1.69,-0.0,-133.03
