snapshot,BEV charger,V2G,agriculture electricity,electricity,electricity distribution grid,home battery charger,home battery discharger,industry electricity,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar rooftop,urban central air heat pump,urban central resistive heater
2013-01-01 00:00:00,-157.22,1.79,-5.12,-152.86,658.89,-0.02,0.01,-194.35,-18.85,0.0,-32.55,-0.03,-15.74,0.0,-15.63,-0.53,0.0,-51.61,-16.18
2013-01-01 03:00:00,-113.15,2.47,-5.12,-118.17,663.92,-0.02,0.02,-194.35,-30.02,-2.64,-43.35,-11.48,-18.42,-3.48,-18.33,-9.35,0.0,-52.7,-45.82
2013-01-01 06:00:00,-153.11,0.54,-5.12,-119.28,711.36,-0.02,0.02,-194.35,-31.15,-4.49,-44.87,-17.52,-18.39,-3.29,-18.34,-9.65,17.37,-53.39,-56.31
2013-01-01 09:00:00,-275.86,0.35,-5.12,-149.54,770.23,-0.02,0.01,-194.35,-29.51,-1.07,-43.8,-7.0,-17.43,-0.53,-17.64,-2.83,77.02,-53.39,-49.52
2013-01-01 12:00:00,-246.28,0.32,-5.12,-157.28,748.68,-0.03,0.01,-194.35,-28.95,-0.46,-42.89,-4.4,-16.89,-0.1,-16.84,-1.23,58.0,-53.39,-38.82
2013-01-01 15:00:00,-79.01,2.28,-5.12,-177.33,653.55,-0.01,0.02,-194.35,-30.37,-2.4,-44.43,-7.74,-16.88,-0.08,-17.04,-1.22,5.18,-53.39,-31.66
2013-01-01 18:00:00,-53.93,1.49,-5.12,-182.1,641.25,-0.01,0.02,-194.35,-30.59,-2.87,-45.11,-10.45,-16.2,-0.01,-16.62,-0.79,0.0,-53.06,-31.53
2013-01-01 21:00:00,-52.17,0.76,-5.12,-170.06,579.61,-0.01,0.01,-194.35,-21.51,0.0,-37.4,-0.53,-14.57,0.0,-14.76,-0.24,0.0,-51.32,-18.32
2013-01-02 00:00:00,-44.05,0.67,-5.12,-144.59,544.0,-0.01,0.01,-194.35,-18.68,0.0,-33.91,-0.21,-15.84,-0.01,-16.7,-1.12,0.0,-49.51,-20.57
2013-01-02 03:00:00,-28.81,2.7,-5.12,-134.41,579.14,-0.01,0.02,-194.35,-30.36,-1.72,-43.52,-10.63,-18.73,-2.47,-18.11,-7.77,0.0,-52.86,-32.97
2013-01-02 06:00:00,-53.39,13.69,-5.12,-185.25,632.83,-0.01,0.02,-194.35,-31.74,-1.96,-45.01,-12.8,-18.75,-2.0,-18.33,-7.19,15.07,-53.39,-32.32
2013-01-02 09:00:00,-206.63,16.87,-5.12,-215.23,723.49,-0.02,0.01,-194.35,-29.62,-0.5,-43.81,-7.3,-17.62,-0.36,-17.78,-3.09,84.63,-53.21,-30.37
2013-01-02 12:00:00,-173.42,21.57,-5.12,-214.62,691.83,-0.02,0.01,-194.35,-28.92,-0.28,-42.81,-5.47,-17.02,-0.1,-17.14,-1.65,64.43,-52.69,-24.23
2013-01-02 15:00:00,-45.88,16.08,-5.12,-228.75,654.13,-0.01,0.02,-194.35,-30.75,-1.19,-43.59,-8.62,-17.01,-0.09,-17.12,-1.66,6.75,-52.58,-30.25
2013-01-02 18:00:00,-40.32,2.96,-5.12,-218.26,662.44,-0.01,0.01,-194.35,-31.04,-1.42,-43.95,-10.07,-16.26,-0.03,-16.7,-1.13,0.0,-52.99,-33.75
2013-01-02 21:00:00,-90.91,1.06,-5.12,-193.09,634.73,-0.02,0.01,-194.35,-21.21,-0.0,-37.1,-0.62,-14.63,-0.0,-14.98,-0.27,0.0,-50.74,-12.76
2013-01-03 00:00:00,-128.74,0.51,-5.12,-165.15,626.31,-0.01,0.01,-194.35,-17.16,-0.0,-29.78,-0.09,-15.0,-0.02,-14.32,-0.75,0.0,-48.61,-7.73
2013-01-03 03:00:00,-118.51,0.44,-5.12,-154.83,671.0,-0.01,0.01,-194.35,-27.91,-0.98,-38.92,-7.72,-17.78,-1.54,-16.3,-5.77,0.0,-51.7,-30.0
2013-01-03 06:00:00,-165.4,0.55,-5.12,-204.87,757.21,-0.01,0.02,-194.35,-29.2,-1.34,-40.22,-9.27,-17.76,-1.31,-16.4,-5.29,16.13,-51.41,-31.96
2013-01-03 09:00:00,-227.84,2.48,-5.12,-228.83,766.85,-0.02,0.01,-194.35,-27.1,-0.88,-38.38,-7.69,-16.62,-0.66,-15.34,-3.42,84.5,-50.76,-36.82
2013-01-03 12:00:00,-218.83,0.41,-5.12,-225.37,762.54,-0.02,0.01,-194.35,-26.47,-0.71,-37.37,-5.59,-16.05,-0.44,-14.64,-2.01,67.76,-51.47,-32.28
2013-01-03 15:00:00,-86.64,7.85,-5.12,-237.53,690.51,-0.01,0.02,-194.35,-28.21,-1.4,-38.68,-7.77,-16.05,-0.44,-14.65,-1.95,7.44,-41.37,-31.64
2013-01-03 18:00:00,-59.16,8.14,-5.12,-225.43,654.94,-0.01,0.01,-194.35,-28.48,-1.62,-39.34,-8.77,-15.32,-0.33,-14.31,-1.33,0.0,-41.41,-28.11
2013-01-03 21:00:00,-80.57,4.59,-5.12,-196.57,608.69,-0.01,0.01,-194.35,-19.33,-0.29,-32.0,-0.7,-13.89,-0.28,-12.76,-0.5,0.0,-36.9,-20.01
2013-01-04 00:00:00,-98.57,2.77,-5.12,-165.94,587.58,-0.01,0.01,-194.35,-15.67,-0.28,-27.01,-0.32,-14.15,-0.29,-13.34,-0.73,0.0,-35.27,-19.28
2013-01-04 03:00:00,-76.69,2.5,-5.12,-157.32,606.76,-0.01,0.01,-194.35,-25.62,-1.07,-38.25,-5.46,-16.99,-1.25,-16.28,-4.29,0.0,-39.93,-26.61
2013-01-04 06:00:00,-105.43,8.81,-5.12,-207.6,676.5,-0.01,0.01,-194.35,-26.94,-1.3,-40.15,-6.83,-16.98,-1.16,-16.47,-4.19,15.14,-41.8,-32.12
2013-01-04 09:00:00,-229.63,2.84,-5.12,-231.05,753.74,-0.02,0.01,-194.35,-24.6,-0.68,-37.88,-3.2,-15.66,-0.51,-15.08,-1.47,75.98,-39.86,-33.46
2013-01-04 12:00:00,-240.73,0.98,-5.12,-224.94,762.69,-0.02,0.01,-194.35,-24.02,-0.55,-36.65,-1.97,-15.11,-0.34,-14.13,-0.73,63.48,-39.39,-29.11
2013-01-04 15:00:00,-86.39,1.86,-5.12,-235.33,678.03,-0.01,0.01,-194.35,-25.92,-0.88,-38.54,-3.88,-15.1,-0.25,-14.27,-0.64,7.44,-40.07,-26.59
2013-01-04 18:00:00,-71.28,6.68,-5.12,-222.42,652.12,-0.01,0.01,-194.35,-26.03,-0.95,-39.43,-5.06,-14.46,-0.16,-13.82,-0.45,0.0,-39.95,-25.3
2013-01-04 21:00:00,-70.69,7.73,-5.12,-195.99,580.54,-0.01,0.01,-194.35,-17.61,-0.07,-30.3,-0.25,-13.31,-0.07,-12.2,-0.21,0.0,-35.02,-13.07
2013-01-05 00:00:00,-69.84,3.53,-5.12,-160.89,555.5,-0.01,0.01,-194.35,-16.14,-0.04,-27.73,-0.32,-15.08,-0.17,-14.65,-1.64,0.0,-33.94,-19.12
2013-01-05 03:00:00,-48.59,3.78,-5.12,-140.84,577.25,-0.01,0.01,-194.35,-26.56,-1.23,-40.03,-8.73,-17.54,-1.12,-17.27,-5.39,0.0,-39.64,-34.6
2013-01-05 06:00:00,-82.37,4.62,-5.12,-168.99,623.2,-0.01,0.01,-194.35,-28.03,-1.22,-42.16,-7.86,-16.83,-0.61,-16.83,-2.95,13.36,-40.39,-33.47
2013-01-05 09:00:00,-217.74,5.07,-5.12,-200.27,715.36,-0.02,0.01,-194.35,-25.53,-0.53,-39.49,-3.71,-15.6,-0.16,-15.29,-1.04,70.1,-39.16,-32.5
2013-01-05 12:00:00,-215.95,4.52,-5.12,-197.49,706.89,-0.01,0.01,-194.35,-24.9,-0.3,-38.06,-2.8,-15.17,-0.05,-14.35,-0.64,59.7,-37.44,-24.49
2013-01-05 15:00:00,-63.34,14.19,-5.12,-211.56,612.91,-0.01,0.01,-194.35,-26.83,-0.74,-40.35,-4.54,-15.52,-0.08,-15.04,-0.94,7.4,-35.47,-20.62
2013-01-05 18:00:00,-47.5,22.54,-5.12,-204.45,588.49,-0.01,0.01,-194.35,-27.05,-0.78,-41.5,-5.66,-15.21,-0.04,-15.06,-0.89,0.0,-34.73,-18.69
2013-01-05 21:00:00,-49.35,15.95,-5.12,-186.57,537.89,-0.01,0.01,-194.35,-18.22,-0.0,-31.98,-0.24,-13.95,-0.0,-13.47,-0.24,0.0,-32.82,-7.53
2013-01-06 00:00:00,-49.57,5.99,-5.12,-153.41,518.26,-0.01,0.01,-194.35,-17.44,-0.0,-29.92,-0.06,-15.78,-0.11,-15.4,-1.36,0.0,-32.97,-8.78
2013-01-06 03:00:00,-49.01,8.07,-5.12,-128.87,535.39,-0.01,0.01,-194.35,-28.32,-1.72,-41.53,-6.32,-18.12,-1.54,-17.8,-3.76,0.0,-38.25,-8.75
2013-01-06 06:00:00,-93.69,20.17,-5.12,-146.51,568.06,-0.01,0.01,-194.35,-29.81,-1.75,-43.65,-5.21,-17.56,-0.66,-17.49,-1.88,14.82,-38.68,-6.68
2013-01-06 09:00:00,-227.81,3.7,-5.12,-182.31,687.51,-0.02,0.0,-194.35,-27.82,-0.7,-41.16,-2.6,-16.42,-0.16,-16.05,-0.62,75.62,-39.84,-11.85
2013-01-06 12:00:00,-200.33,1.35,-5.12,-182.42,662.31,-0.02,0.01,-194.35,-27.13,-0.6,-39.71,-1.75,-15.93,-0.07,-15.08,-0.31,60.29,-33.66,-7.45
2013-01-06 15:00:00,-74.82,13.01,-5.12,-199.08,597.84,-0.01,0.01,-194.35,-28.73,-1.46,-40.13,-3.2,-16.32,-0.13,-14.88,-0.41,7.25,-32.04,-7.43
2013-01-06 18:00:00,-63.38,5.85,-5.12,-199.1,593.56,-0.01,0.01,-194.35,-29.18,-1.18,-40.44,-3.37,-16.0,-0.05,-14.4,-0.42,0.0,-27.02,-5.4
2013-01-06 21:00:00,-61.37,2.17,-5.12,-182.23,545.4,-0.01,0.0,-194.35,-19.81,0.0,-30.47,-0.17,-14.45,0.0,-12.3,-0.14,0.0,-24.47,-2.68
2013-01-07 00:00:00,-57.11,1.9,-5.12,-154.18,511.64,-0.01,0.0,-194.35,-19.01,0.0,-28.05,-0.16,-15.85,-0.05,-13.71,-0.72,0.0,-22.2,-3.03
2013-01-07 03:00:00,-41.64,2.67,-5.12,-151.55,539.24,-0.0,0.01,-194.35,-29.46,-4.49,-38.5,-7.09,-18.39,-3.37,-16.41,-4.5,0.0,-21.93,-5.11
2013-01-07 06:00:00,-60.37,10.07,-5.12,-215.0,598.61,-0.0,0.01,-194.35,-30.77,-3.98,-39.52,-6.56,-18.44,-2.62,-16.29,-3.71,14.78,-20.52,-6.21
2013-01-07 09:00:00,-218.74,11.02,-5.12,-236.07,706.95,-0.01,0.0,-194.35,-29.09,-1.28,-37.95,-2.7,-17.46,-0.54,-15.12,-1.08,73.86,-28.27,-4.03
2013-01-07 12:00:00,-187.6,5.66,-5.12,-234.47,685.89,-0.01,0.0,-194.35,-28.53,-1.12,-36.26,-1.98,-16.93,-0.21,-14.07,-0.48,61.46,-28.02,-3.86
2013-01-07 15:00:00,-46.53,5.8,-5.12,-246.13,608.07,-0.01,0.01,-194.35,-29.88,-3.36,-33.26,-4.45,-16.93,-0.2,-11.72,-0.49,6.32,-24.56,-3.21
2013-01-07 18:00:00,-36.08,4.92,-5.12,-233.05,586.96,-0.01,0.01,-194.35,-30.27,-2.37,-33.67,-4.35,-16.3,-0.04,-10.59,-0.33,0.0,-22.42,-2.95
2013-01-07 21:00:00,-59.9,2.14,-5.12,-201.49,546.95,-0.01,0.0,-194.35,-21.43,0.0,-20.69,-0.13,-14.71,0.0,-8.15,-0.07,0.0,-21.46,-1.58
2013-01-08 00:00:00,-94.86,1.84,-5.12,-168.54,550.22,-0.01,0.0,-194.35,-20.37,-0.1,-17.07,-0.78,-16.34,-0.35,-10.12,-1.06,0.0,-20.82,-2.17
2013-01-08 03:00:00,-91.4,5.27,-5.12,-162.32,603.25,-0.01,0.01,-194.35,-30.47,-9.52,-31.83,-13.55,-18.64,-5.72,-14.79,-7.25,0.0,-19.74,-3.82
2013-01-08 06:00:00,-111.78,0.95,-5.12,-224.7,681.74,-0.01,0.01,-194.35,-31.67,-9.67,-34.78,-14.49,-18.71,-4.77,-15.01,-6.53,14.7,-21.47,-4.34
2013-01-08 09:00:00,-266.28,0.81,-5.12,-242.74,782.35,-0.01,0.0,-194.35,-30.13,-5.07,-32.27,-7.76,-17.86,-1.67,-13.14,-2.55,65.77,-25.58,-4.38
2013-01-08 12:00:00,-225.18,1.0,-5.12,-239.53,745.47,-0.01,0.0,-194.35,-29.6,-4.59,-31.9,-6.53,-17.36,-0.94,-12.45,-1.51,52.08,-25.25,-4.24
2013-01-08 15:00:00,-61.39,4.84,-5.12,-251.71,642.58,-0.0,0.01,-194.35,-30.86,-8.33,-33.94,-10.39,-17.35,-0.93,-12.28,-1.52,5.46,-20.37,-4.33
2013-01-08 18:00:00,-39.64,5.66,-5.12,-237.87,606.29,-0.01,0.01,-194.35,-31.2,-7.07,-35.17,-10.49,-16.75,-0.24,-11.43,-0.99,0.0,-18.22,-3.42
2013-01-08 21:00:00,-60.1,2.66,-5.12,-205.85,548.22,-0.01,0.01,-194.35,-22.56,0.0,-21.18,-0.79,-15.16,-0.03,-8.62,-0.44,0.0,-14.71,-1.96
2013-01-09 00:00:00,-73.2,0.71,-5.12,-172.21,532.33,-0.01,0.0,-194.35,-19.93,-0.1,-18.77,-1.17,-16.35,-0.48,-11.05,-1.41,0.0,-17.28,-1.62
2013-01-09 03:00:00,-59.08,4.7,-5.12,-164.17,582.45,-0.0,0.01,-194.35,-30.78,-9.46,-34.8,-13.89,-18.85,-5.38,-16.11,-7.34,0.0,-19.17,-8.66
2013-01-09 06:00:00,-78.27,10.9,-5.12,-225.74,645.98,-0.0,0.01,-194.35,-31.99,-10.44,-37.45,-14.97,-18.86,-4.9,-16.14,-6.52,11.59,-19.45,-4.29
2013-01-09 09:00:00,-206.27,21.78,-5.12,-244.01,740.45,-0.02,0.0,-194.35,-30.36,-5.86,-38.3,-8.82,-17.96,-1.72,-15.57,-2.79,53.42,-29.39,-15.12
2013-01-09 12:00:00,-180.81,20.3,-5.12,-241.15,715.47,-0.01,0.0,-194.35,-29.8,-5.32,-37.41,-7.38,-17.44,-1.05,-14.74,-1.65,41.49,-28.25,-12.78
2013-01-09 15:00:00,-29.32,22.28,-5.12,-250.81,610.95,-0.01,0.01,-194.35,-31.06,-8.75,-37.9,-11.35,-17.39,-1.04,-13.95,-1.72,3.99,-18.22,-16.23
2013-01-09 18:00:00,-41.57,6.88,-5.12,-236.89,630.06,-0.01,0.01,-194.35,-31.37,-7.73,-38.62,-11.61,-16.73,-0.31,-12.99,-1.13,0.0,-18.69,-19.82
2013-01-09 21:00:00,-91.97,1.68,-5.12,-205.66,597.43,-0.01,0.01,-194.35,-22.25,-0.21,-26.04,-1.05,-15.07,-0.04,-10.37,-0.49,0.0,-17.55,-8.93
2013-01-10 00:00:00,-127.78,0.6,-5.12,-175.24,598.9,-0.01,0.01,-194.35,-19.16,0.0,-21.58,-0.4,-16.19,-0.16,-11.96,-1.12,0.0,-17.62,-8.83
2013-01-10 03:00:00,-116.7,1.58,-5.12,-167.38,648.97,-0.01,0.01,-194.35,-31.25,-5.78,-36.02,-10.94,-19.1,-3.5,-16.16,-6.37,0.0,-19.11,-18.78
2013-01-10 06:00:00,-106.73,6.2,-5.12,-227.87,696.25,-0.0,0.01,-194.35,-32.53,-7.12,-38.07,-15.07,-19.08,-3.38,-15.99,-6.89,10.19,-18.87,-21.58
2013-01-10 09:00:00,-212.66,1.89,-5.12,-244.6,777.87,-0.02,0.0,-194.35,-30.7,-3.16,-41.47,-9.14,-18.02,-1.04,-16.92,-3.34,54.94,-27.43,-26.74
2013-01-10 12:00:00,-200.42,0.19,-5.12,-241.46,763.41,-0.02,0.0,-194.35,-30.05,-2.7,-40.64,-7.03,-17.42,-0.5,-16.2,-2.05,45.06,-26.45,-24.25
2013-01-10 15:00:00,-77.78,8.65,-5.12,-251.78,690.9,-0.01,0.01,-194.35,-31.77,-5.56,-41.91,-10.57,-17.41,-0.47,-16.14,-2.03,5.59,-24.13,-26.12
2013-01-10 18:00:00,-68.41,1.42,-5.12,-238.33,681.2,-0.01,0.01,-194.35,-32.12,-4.88,-42.56,-11.79,-16.73,-0.19,-15.68,-1.49,0.0,-24.24,-26.73
2013-01-10 21:00:00,-111.77,0.44,-5.12,-207.83,645.23,-0.01,0.01,-194.35,-22.68,-0.14,-33.94,-1.51,-15.11,-0.01,-13.77,-0.67,0.0,-22.73,-16.03
2013-01-11 00:00:00,-121.73,0.58,-5.12,-174.57,627.35,-0.01,0.01,-194.35,-20.92,-0.01,-30.43,-1.3,-17.1,-0.24,-15.23,-1.86,0.0,-24.1,-20.97
2013-01-11 03:00:00,-82.39,0.63,-5.12,-164.72,639.52,-0.01,0.01,-194.35,-32.47,-4.27,-41.85,-8.56,-19.3,-4.59,-18.21,-7.0,0.0,-29.65,-27.67
2013-01-11 06:00:00,-86.88,6.59,-5.12,-225.17,690.89,-0.01,0.01,-194.35,-33.28,-6.06,-43.68,-10.71,-19.3,-4.2,-18.15,-6.97,12.14,-28.03,-27.73
2013-01-11 09:00:00,-224.96,3.95,-5.12,-240.94,782.28,-0.02,0.0,-194.35,-32.23,-2.97,-43.48,-5.3,-18.77,-1.1,-17.77,-2.38,73.18,-40.14,-29.89
2013-01-11 12:00:00,-213.28,4.45,-5.12,-232.79,767.1,-0.01,0.0,-194.35,-31.8,-2.2,-43.34,-4.34,-18.34,-0.52,-17.49,-1.74,60.05,-39.9,-26.38
2013-01-11 15:00:00,-54.76,23.61,-5.12,-242.88,654.69,-0.01,0.01,-194.35,-32.83,-4.22,-43.89,-6.26,-18.33,-0.5,-17.37,-1.8,6.82,-36.41,-26.4
2013-01-11 18:00:00,-42.28,13.63,-5.12,-229.79,647.53,-0.01,0.01,-194.35,-32.99,-4.8,-43.75,-8.03,-17.58,-0.31,-16.96,-1.65,0.0,-35.58,-27.96
2013-01-11 21:00:00,-77.65,1.96,-5.12,-205.61,622.07,-0.01,0.01,-194.35,-23.88,-0.2,-36.96,-2.23,-15.93,-0.07,-15.41,-1.09,0.0,-29.83,-15.69
2013-01-12 00:00:00,-102.92,0.11,-5.12,-168.41,617.4,-0.01,0.01,-194.35,-22.85,-0.05,-33.58,-1.82,-18.6,-0.97,-17.44,-3.14,0.0,-30.47,-17.79
2013-01-12 03:00:00,-100.12,0.59,-5.12,-140.02,667.66,-0.01,0.01,-194.35,-33.36,-8.62,-44.91,-14.08,-19.51,-9.42,-18.46,-14.33,0.0,-38.18,-27.76
2013-01-12 06:00:00,-141.91,0.06,-5.12,-171.16,727.79,-0.01,0.01,-194.35,-33.88,-12.56,-45.42,-21.26,-19.4,-4.99,-18.42,-8.72,15.86,-38.38,-28.15
2013-01-12 09:00:00,-279.64,0.0,-5.12,-202.5,808.84,-0.02,0.0,-194.35,-33.3,-4.03,-44.75,-8.61,-19.0,-1.22,-18.07,-2.98,89.53,-50.09,-34.69
2013-01-12 12:00:00,-243.74,0.14,-5.12,-195.9,765.95,-0.02,0.0,-194.35,-33.04,-2.62,-44.56,-5.79,-18.73,-0.62,-17.89,-1.74,69.18,-48.46,-22.7
2013-01-12 15:00:00,-44.59,5.34,-5.12,-208.45,641.8,-0.01,0.01,-194.35,-33.64,-6.66,-45.15,-11.27,-18.94,-0.96,-18.01,-2.46,5.79,-42.66,-20.66
2013-01-12 18:00:00,-30.36,4.97,-5.12,-202.93,629.37,-0.0,0.01,-194.35,-33.73,-7.57,-44.93,-15.03,-18.81,-0.67,-17.79,-2.25,0.0,-39.39,-21.41
2013-01-12 21:00:00,-42.35,2.55,-5.12,-190.61,573.3,-0.01,0.0,-194.35,-26.26,-0.35,-38.99,-1.92,-17.47,-0.16,-16.96,-0.93,0.0,-26.31,-14.06
2013-01-13 00:00:00,-45.66,2.65,-5.12,-159.07,542.46,-0.01,0.0,-194.35,-23.77,-0.08,-36.47,-0.97,-18.85,-0.93,-17.92,-2.92,0.0,-27.18,-11.81
2013-01-13 03:00:00,-18.45,6.27,-5.12,-126.14,574.28,-0.0,0.01,-194.35,-33.62,-10.41,-45.12,-20.25,-19.5,-11.8,-18.47,-19.32,0.0,-37.46,-20.53
2013-01-13 06:00:00,-53.36,6.28,-5.12,-144.18,629.74,-0.01,0.01,-194.35,-33.86,-17.77,-45.45,-32.11,-19.42,-7.17,-18.44,-12.92,14.04,-41.3,-24.61
2013-01-13 09:00:00,-235.96,6.53,-5.12,-184.03,762.63,-0.02,0.0,-194.35,-33.4,-6.97,-44.93,-15.07,-19.12,-2.03,-18.2,-4.87,68.9,-48.41,-25.6
2013-01-13 12:00:00,-218.86,2.24,-5.12,-183.58,747.51,-0.02,0.0,-194.35,-33.22,-5.24,-44.7,-9.94,-18.94,-1.04,-18.06,-2.36,52.89,-47.06,-20.16
2013-01-13 15:00:00,-51.56,6.01,-5.12,-198.03,633.34,-0.0,0.01,-194.35,-33.68,-11.76,-44.91,-18.75,-19.1,-1.65,-17.93,-3.22,5.77,-35.31,-9.75
2013-01-13 18:00:00,-46.12,0.83,-5.12,-200.14,642.11,-0.01,0.01,-194.35,-33.74,-13.15,-44.94,-23.45,-18.97,-1.24,-17.58,-2.96,0.0,-29.65,-11.53
2013-01-13 21:00:00,-89.94,0.0,-5.12,-188.77,610.8,-0.01,0.0,-194.35,-27.37,-0.7,-36.68,-2.27,-17.75,-0.19,-16.15,-1.02,0.0,-25.12,-5.34
2013-01-14 00:00:00,-94.3,0.0,-5.12,-164.63,583.49,-0.01,0.0,-194.35,-23.42,-0.08,-33.63,-1.09,-18.42,-0.38,-17.01,-1.73,0.0,-24.23,-5.08
2013-01-14 03:00:00,-63.68,0.2,-5.12,-154.38,638.99,-0.01,0.01,-194.35,-33.08,-8.82,-44.76,-20.27,-19.37,-11.71,-18.39,-20.91,0.0,-33.52,-10.84
2013-01-14 06:00:00,-71.61,3.67,-5.12,-219.8,720.71,-0.01,0.01,-194.35,-33.33,-16.58,-45.08,-34.34,-19.35,-11.44,-18.37,-21.12,9.83,-32.69,-11.04
2013-01-14 09:00:00,-202.85,15.04,-5.12,-242.89,776.88,-0.01,0.0,-194.35,-32.92,-5.89,-43.92,-16.93,-19.17,-3.24,-18.04,-8.46,62.57,-43.16,-17.55
2013-01-14 12:00:00,-205.35,0.11,-5.12,-241.31,787.6,-0.01,0.0,-194.35,-32.8,-3.99,-43.52,-11.32,-19.04,-1.42,-17.72,-3.96,50.9,-41.97,-16.74
2013-01-14 15:00:00,-75.48,0.63,-5.12,-249.14,732.61,-0.01,0.01,-194.35,-33.2,-10.15,-44.42,-21.04,-19.04,-1.36,-17.42,-3.94,6.94,-40.8,-24.71
2013-01-14 18:00:00,-70.22,1.26,-5.12,-236.09,725.19,-0.01,0.0,-194.35,-33.2,-12.19,-44.66,-26.19,-18.69,-0.66,-16.66,-2.35,0.0,-40.16,-25.91
2013-01-14 21:00:00,-135.72,1.83,-5.12,-209.91,683.24,-0.01,0.0,-194.35,-26.92,-0.44,-33.25,-2.17,-17.13,-0.1,-14.5,-0.88,0.0,-36.87,-7.71
2013-01-15 00:00:00,-151.19,0.68,-5.12,-180.37,662.76,-0.01,0.0,-194.35,-23.37,-0.07,-28.05,-1.04,-18.44,-0.46,-16.16,-2.11,0.0,-36.09,-6.6
2013-01-15 03:00:00,-92.99,2.48,-5.12,-166.45,687.27,-0.01,0.01,-194.35,-33.49,-8.7,-44.35,-19.41,-19.52,-11.7,-18.37,-20.19,0.0,-33.37,-21.73
2013-01-15 06:00:00,-80.66,0.49,-5.12,-225.18,744.64,-0.0,0.01,-194.35,-33.51,-17.84,-44.67,-34.39,-19.5,-11.7,-18.33,-20.67,11.16,-32.42,-17.94
2013-01-15 09:00:00,-209.38,0.96,-5.12,-245.69,792.17,-0.01,0.0,-194.35,-32.97,-7.36,-43.06,-16.54,-19.27,-3.81,-17.85,-7.8,56.35,-33.04,-13.22
2013-01-15 12:00:00,-197.89,4.22,-5.12,-241.79,756.72,-0.01,0.0,-194.35,-32.8,-5.56,-41.68,-11.79,-19.08,-1.93,-16.99,-3.86,47.05,-28.59,-6.56
2013-01-15 15:00:00,-61.59,0.08,-5.12,-250.72,680.09,-0.0,0.0,-194.35,-33.43,-11.33,-44.08,-20.66,-19.08,-1.85,-16.94,-3.89,6.63,-16.99,-6.78
2013-01-15 18:00:00,-25.09,5.11,-5.12,-239.1,633.22,-0.0,0.01,-194.35,-33.29,-13.64,-44.1,-26.46,-18.72,-1.0,-15.28,-2.97,0.0,-12.07,-7.15
2013-01-15 21:00:00,-73.23,4.46,-5.12,-212.71,579.34,-0.01,0.0,-194.35,-26.9,-0.82,-25.95,-3.35,-17.18,-0.14,-11.28,-0.94,0.0,-9.73,-2.1
2013-01-16 00:00:00,-103.68,0.69,-5.12,-180.57,581.35,-0.01,0.0,-194.35,-23.7,-0.06,-22.05,-0.94,-18.6,-0.66,-15.48,-3.93,0.0,-10.54,-2.35
2013-01-16 03:00:00,-57.56,0.48,-5.12,-165.39,644.3,-0.01,0.01,-194.35,-33.5,-12.12,-43.85,-32.93,-19.52,-13.25,-18.28,-27.18,0.0,-15.66,-6.06
2013-01-16 06:00:00,-60.44,4.55,-5.12,-223.9,720.17,-0.0,0.01,-194.35,-33.46,-21.35,-44.3,-50.11,-19.5,-13.2,-18.25,-28.02,11.23,-16.85,-7.1
2013-01-16 09:00:00,-148.88,2.13,-5.12,-245.38,743.37,-0.01,0.0,-194.35,-32.98,-10.46,-44.34,-30.1,-19.28,-5.02,-18.21,-14.14,49.6,-20.98,-5.84
2013-01-16 12:00:00,-155.16,5.09,-5.12,-241.73,732.41,-0.01,0.0,-194.35,-32.86,-8.02,-43.78,-23.28,-19.12,-2.72,-17.79,-8.76,39.73,-19.65,-4.89
2013-01-16 15:00:00,-42.13,6.29,-5.12,-250.76,680.54,-0.0,0.01,-194.35,-33.39,-14.72,-45.0,-35.89,-19.11,-2.65,-17.85,-8.94,4.35,-15.41,-5.85
2013-01-16 18:00:00,-53.2,11.63,-5.12,-238.74,683.04,-0.01,0.0,-194.35,-33.22,-16.98,-45.02,-41.73,-18.77,-1.45,-17.06,-6.62,0.0,-16.53,-5.88
2013-01-16 21:00:00,-103.55,0.0,-5.12,-214.03,638.22,-0.01,0.0,-194.35,-26.68,-1.54,-33.33,-6.81,-17.15,-0.19,-14.49,-1.49,0.0,-15.17,-4.31
2013-01-17 00:00:00,-136.48,0.0,-5.12,-185.23,631.88,-0.0,0.0,-194.35,-23.78,-0.06,-27.36,-1.1,-18.68,-1.12,-16.58,-4.74,0.0,-13.31,-3.95
2013-01-17 03:00:00,-94.49,5.86,-5.12,-168.7,689.69,-0.0,0.01,-194.35,-33.57,-14.44,-44.7,-35.09,-19.51,-14.56,-18.29,-28.43,0.0,-18.85,-5.45
2013-01-17 06:00:00,-88.91,14.01,-5.12,-226.39,745.28,-0.0,0.01,-194.35,-33.76,-23.03,-44.96,-50.52,-19.5,-14.3,-18.28,-28.73,12.34,-18.51,-5.27
2013-01-17 09:00:00,-175.43,3.3,-5.12,-245.57,782.11,-0.02,0.0,-194.35,-33.31,-12.15,-44.56,-30.28,-19.31,-5.99,-18.09,-14.79,60.99,-35.84,-11.59
2013-01-17 12:00:00,-172.83,1.49,-5.12,-240.86,764.74,-0.01,0.0,-194.35,-33.19,-9.51,-44.4,-22.99,-19.17,-3.6,-17.94,-9.14,50.12,-34.42,-8.8
