lv,1.0,opt,1.0,opt
h2,H2 grid,H2 grid,no H2 grid,no H2 grid
hydroelectricity,188.65969860431616,188.65969860431616,188.65969860431616,188.65969860431616
offshore wind,219.01304748477997,274.13287849129574,207.19170075246402,262.2028348086319
onshore wind,1920.929912295832,1818.74371005746,1945.36533953962,1898.54358747963
solar PV,2679.002711560349,2131.1907126441,3302.350096040243,2389.151620964215
solar rooftop,320.30331797911316,248.8995696161111,328.7825558685188,274.4422515127818
solar thermal,107.18801520106697,41.1694508450341,108.23395397828001,59.61343116287766
