snapshot,BEV charger,V2G,agriculture electricity,electricity,electricity distribution grid,home battery charger,home battery discharger,industry electricity,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar rooftop,urban central air heat pump,urban central resistive heater
2013-01-01 00:00:00,-147.28,1.03,-5.12,-152.86,652.25,-0.01,0.01,-194.35,-18.85,0.0,-32.55,-0.19,-15.73,0.0,-15.57,-0.99,0.0,-43.12,-26.64
2013-01-01 03:00:00,-102.42,1.21,-5.12,-118.17,655.53,-0.01,0.01,-194.35,-29.93,-2.69,-43.22,-12.84,-18.39,-3.81,-18.22,-10.31,0.0,-43.91,-53.35
2013-01-01 06:00:00,-147.79,0.43,-5.12,-119.28,702.12,-0.01,0.01,-194.35,-31.12,-4.56,-44.7,-19.01,-18.37,-3.53,-18.25,-10.52,17.42,-44.22,-59.13
2013-01-01 09:00:00,-277.21,0.0,-5.12,-149.54,774.16,-0.02,0.01,-194.35,-29.46,-1.06,-43.7,-8.2,-17.41,-0.58,-17.59,-3.44,76.45,-44.29,-58.67
2013-01-01 12:00:00,-251.19,0.0,-5.12,-157.28,759.06,-0.02,0.01,-194.35,-28.92,-0.4,-42.76,-5.47,-16.87,-0.1,-16.79,-1.69,57.64,-44.19,-51.55
2013-01-01 15:00:00,-91.85,3.99,-5.12,-177.33,660.49,-0.01,0.01,-194.35,-30.32,-2.15,-44.33,-9.21,-16.86,-0.08,-16.98,-1.44,5.19,-43.65,-36.02
2013-01-01 18:00:00,-53.64,1.13,-5.12,-182.1,632.7,-0.01,0.01,-194.35,-30.54,-2.76,-44.92,-12.77,-16.19,-0.01,-16.59,-0.92,0.0,-42.82,-31.09
2013-01-01 21:00:00,-49.61,1.04,-5.12,-170.06,564.08,-0.01,0.01,-194.35,-21.51,0.0,-37.37,-0.66,-14.57,0.0,-14.74,-0.31,0.0,-41.35,-15.46
2013-01-02 00:00:00,-51.03,0.91,-5.12,-144.59,538.0,-0.01,0.01,-194.35,-18.68,0.0,-33.81,-0.3,-15.83,-0.02,-16.6,-1.56,0.0,-38.62,-18.38
2013-01-02 03:00:00,-26.71,1.88,-5.12,-134.41,584.48,-0.01,0.01,-194.35,-30.3,-1.67,-43.2,-15.19,-18.67,-2.89,-17.99,-10.65,0.0,-43.06,-42.14
2013-01-02 06:00:00,-38.97,16.19,-5.12,-185.25,623.47,-0.01,0.01,-194.35,-31.64,-2.19,-44.68,-18.69,-18.7,-2.34,-18.22,-10.11,14.99,-43.58,-40.81
2013-01-02 09:00:00,-193.54,13.68,-5.12,-215.23,718.21,-0.02,0.01,-194.35,-29.57,-0.5,-43.52,-10.99,-17.6,-0.38,-17.66,-4.58,82.76,-43.67,-37.94
2013-01-02 12:00:00,-148.11,16.49,-5.12,-214.62,676.5,-0.01,0.01,-194.35,-28.88,-0.29,-42.54,-7.92,-16.99,-0.11,-17.03,-2.42,63.33,-43.16,-34.77
2013-01-02 15:00:00,-45.34,12.83,-5.12,-228.75,652.24,-0.01,0.01,-194.35,-30.68,-1.17,-43.3,-11.64,-16.99,-0.1,-17.01,-2.35,6.75,-43.6,-31.43
2013-01-02 18:00:00,-38.23,3.24,-5.12,-218.26,655.16,-0.01,0.01,-194.35,-30.97,-1.48,-43.65,-13.32,-16.25,-0.04,-16.61,-1.48,0.0,-43.2,-35.42
2013-01-02 21:00:00,-98.23,4.27,-5.12,-193.09,633.88,-0.01,0.01,-194.35,-21.21,-0.0,-36.99,-0.77,-14.63,0.0,-14.92,-0.35,0.0,-40.42,-18.05
2013-01-03 00:00:00,-144.66,1.23,-5.12,-165.15,637.52,-0.01,0.01,-194.35,-17.16,0.0,-29.73,-0.13,-14.99,-0.03,-14.22,-0.98,0.0,-38.97,-13.25
2013-01-03 03:00:00,-125.96,1.86,-5.12,-154.83,671.3,-0.01,0.01,-194.35,-27.87,-0.97,-38.64,-8.9,-17.74,-1.63,-16.18,-6.44,0.0,-42.17,-32.37
2013-01-03 06:00:00,-146.43,1.09,-5.12,-204.87,733.11,-0.01,0.01,-194.35,-29.15,-1.44,-39.93,-10.67,-17.72,-1.39,-16.27,-5.94,16.23,-42.12,-35.02
2013-01-03 09:00:00,-246.04,0.37,-5.12,-228.83,779.0,-0.02,0.0,-194.35,-27.07,-0.8,-38.13,-8.81,-16.6,-0.61,-15.25,-3.8,84.52,-41.92,-36.55
2013-01-03 12:00:00,-218.1,0.25,-5.12,-225.37,753.24,-0.02,0.01,-194.35,-26.45,-0.6,-37.16,-6.59,-16.04,-0.34,-14.56,-2.25,67.84,-39.5,-34.88
2013-01-03 15:00:00,-84.57,7.3,-5.12,-237.53,677.61,-0.01,0.01,-194.35,-28.17,-1.35,-38.47,-8.43,-16.04,-0.34,-14.6,-1.99,7.45,-31.42,-29.98
2013-01-03 18:00:00,-57.61,10.45,-5.12,-225.43,640.47,-0.01,0.01,-194.35,-28.44,-1.59,-39.09,-9.46,-15.32,-0.25,-14.25,-1.33,0.0,-31.28,-27.41
2013-01-03 21:00:00,-73.22,4.21,-5.12,-196.57,588.98,-0.01,0.01,-194.35,-19.33,-0.19,-32.02,-0.67,-13.89,-0.18,-12.73,-0.45,0.0,-26.45,-18.01
2013-01-04 00:00:00,-100.88,3.46,-5.12,-165.94,575.75,-0.01,0.01,-194.35,-15.67,-0.19,-26.98,-0.23,-14.15,-0.2,-13.32,-0.62,0.0,-24.79,-16.76
2013-01-04 03:00:00,-70.34,2.59,-5.12,-157.32,586.77,-0.01,0.01,-194.35,-25.6,-0.99,-38.12,-5.66,-16.98,-1.18,-16.19,-4.33,0.0,-29.25,-23.92
2013-01-04 06:00:00,-102.77,6.38,-5.12,-207.6,663.48,-0.01,0.01,-194.35,-26.93,-1.23,-39.98,-8.18,-16.97,-1.11,-16.39,-4.53,15.19,-30.1,-29.78
2013-01-04 09:00:00,-244.74,3.95,-5.12,-231.05,757.59,-0.01,0.01,-194.35,-24.6,-0.53,-37.79,-3.72,-15.65,-0.38,-15.04,-1.56,75.93,-33.05,-29.9
2013-01-04 12:00:00,-243.89,0.3,-5.12,-224.94,759.52,-0.01,0.01,-194.35,-24.01,-0.43,-36.53,-2.44,-15.09,-0.23,-14.1,-0.76,63.59,-33.39,-28.13
2013-01-04 15:00:00,-87.43,1.56,-5.12,-235.33,671.49,-0.01,0.01,-194.35,-25.91,-0.76,-38.36,-4.48,-15.09,-0.16,-14.19,-0.71,7.45,-33.69,-24.92
2013-01-04 18:00:00,-69.39,13.35,-5.12,-222.42,634.65,-0.01,0.01,-194.35,-26.03,-0.84,-39.25,-5.59,-14.45,-0.08,-13.74,-0.43,0.0,-33.67,-22.64
2013-01-04 21:00:00,-75.15,2.63,-5.12,-195.99,583.63,-0.01,0.01,-194.35,-17.61,-0.01,-30.19,-0.23,-13.31,-0.01,-12.12,-0.22,0.0,-29.18,-12.76
2013-01-05 00:00:00,-74.75,2.3,-5.12,-160.89,555.1,-0.01,0.01,-194.35,-16.14,0.0,-27.54,-0.52,-15.08,-0.15,-14.53,-1.88,0.0,-28.05,-18.41
2013-01-05 03:00:00,-58.53,4.19,-5.12,-140.84,573.77,-0.01,0.01,-194.35,-26.53,-1.26,-39.7,-9.73,-17.53,-1.12,-17.16,-5.67,0.0,-32.35,-28.05
2013-01-05 06:00:00,-76.98,3.96,-5.12,-168.99,609.26,-0.01,0.01,-194.35,-28.03,-1.24,-41.86,-8.77,-16.83,-0.62,-16.68,-3.37,13.44,-32.15,-31.67
2013-01-05 09:00:00,-221.84,5.77,-5.12,-200.27,708.83,-0.01,0.0,-194.35,-25.52,-0.5,-39.22,-4.03,-15.6,-0.14,-15.16,-1.13,70.12,-34.05,-27.78
2013-01-05 12:00:00,-210.18,6.13,-5.12,-197.49,698.92,-0.01,0.0,-194.35,-24.9,-0.28,-37.81,-3.09,-15.16,-0.04,-14.26,-0.71,59.71,-33.86,-27.5
2013-01-05 15:00:00,-53.13,14.81,-5.12,-211.56,599.16,-0.01,0.01,-194.35,-26.86,-0.72,-40.01,-4.77,-15.53,-0.08,-14.89,-1.03,7.41,-32.51,-20.82
2013-01-05 18:00:00,-41.97,14.96,-5.12,-204.45,588.98,-0.0,0.01,-194.35,-27.07,-0.77,-41.11,-5.86,-15.23,-0.04,-14.86,-0.94,0.0,-33.74,-18.43
2013-01-05 21:00:00,-38.9,8.71,-5.12,-186.57,532.7,-0.01,0.0,-194.35,-18.25,0.0,-31.68,-0.33,-13.97,0.0,-13.3,-0.34,0.0,-32.93,-5.68
2013-01-06 00:00:00,-43.61,5.16,-5.12,-153.41,512.62,-0.01,0.0,-194.35,-17.47,0.0,-29.58,-0.5,-15.79,-0.11,-15.2,-2.25,0.0,-33.26,-7.12
2013-01-06 03:00:00,-52.33,9.94,-5.12,-128.87,543.48,-0.01,0.0,-194.35,-28.29,-1.8,-41.17,-6.89,-18.09,-1.66,-17.7,-3.91,0.0,-34.24,-18.98
2013-01-06 06:00:00,-88.31,14.84,-5.12,-146.51,572.6,-0.0,0.01,-194.35,-29.8,-1.78,-43.42,-5.8,-17.56,-0.67,-17.38,-2.12,14.81,-34.27,-15.16
2013-01-06 09:00:00,-223.46,6.62,-5.12,-182.31,680.91,-0.01,0.0,-194.35,-27.8,-0.64,-40.74,-3.57,-16.41,-0.12,-15.87,-0.95,74.93,-34.41,-16.71
2013-01-06 12:00:00,-192.46,9.25,-5.12,-182.42,655.52,-0.01,0.0,-194.35,-27.11,-0.56,-39.27,-1.64,-15.93,-0.06,-14.89,-0.34,59.64,-33.99,-16.25
2013-01-06 15:00:00,-76.4,12.54,-5.12,-199.08,600.63,-0.0,0.01,-194.35,-28.68,-1.43,-39.76,-3.07,-16.31,-0.11,-14.75,-0.45,7.25,-30.93,-9.98
2013-01-06 18:00:00,-61.46,3.56,-5.12,-199.1,594.57,-0.01,0.0,-194.35,-29.14,-1.11,-40.53,-3.13,-15.99,-0.03,-14.48,-0.41,0.0,-25.61,-7.65
2013-01-06 21:00:00,-66.25,2.46,-5.12,-182.23,551.73,-0.0,0.0,-194.35,-19.81,0.0,-30.78,-0.29,-14.45,0.0,-12.39,-0.22,0.0,-23.74,-4.55
2013-01-07 00:00:00,-63.96,2.89,-5.12,-154.18,519.09,-0.01,0.0,-194.35,-19.01,0.0,-28.15,-0.24,-15.84,-0.05,-13.74,-0.81,0.0,-22.26,-4.26
2013-01-07 03:00:00,-44.94,2.99,-5.12,-151.55,545.91,-0.0,0.01,-194.35,-29.38,-4.43,-39.1,-7.01,-18.35,-3.39,-16.68,-4.44,0.0,-22.17,-7.99
2013-01-07 06:00:00,-55.08,7.64,-5.12,-215.0,600.02,-0.0,0.01,-194.35,-30.68,-3.85,-38.48,-6.48,-18.4,-2.63,-15.97,-3.66,14.79,-21.18,-11.57
2013-01-07 09:00:00,-209.81,11.09,-5.12,-236.07,706.0,-0.01,0.0,-194.35,-29.04,-1.26,-36.64,-2.71,-17.43,-0.53,-14.69,-1.04,73.77,-28.29,-13.88
2013-01-07 12:00:00,-187.95,6.97,-5.12,-234.47,692.89,-0.01,0.0,-194.35,-28.48,-1.09,-35.19,-2.03,-16.92,-0.22,-13.62,-0.47,61.55,-29.24,-12.27
2013-01-07 15:00:00,-38.09,8.3,-5.12,-246.13,609.09,-0.0,0.0,-194.35,-29.81,-3.25,-33.9,-4.18,-16.91,-0.21,-11.9,-0.46,6.33,-27.16,-12.24
2013-01-07 18:00:00,-38.46,4.22,-5.12,-233.05,599.15,-0.0,0.0,-194.35,-30.19,-2.26,-33.16,-4.08,-16.29,-0.02,-10.34,-0.31,0.0,-23.06,-12.68
2013-01-07 21:00:00,-72.85,2.27,-5.12,-201.49,563.91,-0.0,0.0,-194.35,-21.43,0.0,-20.52,-0.2,-14.71,0.0,-7.99,-0.11,0.0,-22.54,-4.85
2013-01-08 00:00:00,-107.63,1.81,-5.12,-168.54,566.46,-0.0,0.0,-194.35,-20.37,-0.11,-16.77,-0.83,-16.33,-0.36,-9.81,-1.03,0.0,-22.6,-4.42
2013-01-08 03:00:00,-92.65,4.93,-5.12,-162.32,609.71,-0.0,0.01,-194.35,-30.36,-9.37,-31.26,-13.48,-18.58,-5.7,-14.58,-7.09,0.0,-22.07,-7.71
2013-01-08 06:00:00,-102.84,1.24,-5.12,-224.7,681.51,-0.0,0.0,-194.35,-31.54,-9.44,-34.26,-14.35,-18.65,-4.74,-14.8,-6.41,14.8,-22.56,-13.78
2013-01-08 09:00:00,-255.73,0.0,-5.12,-242.74,780.32,-0.01,0.0,-194.35,-30.04,-4.87,-31.88,-7.69,-17.82,-1.63,-13.05,-2.47,65.86,-28.67,-10.1
2013-01-08 12:00:00,-214.84,0.58,-5.12,-239.53,743.82,-0.01,0.0,-194.35,-29.52,-4.38,-33.24,-6.43,-17.33,-0.91,-13.01,-1.45,52.13,-28.03,-8.37
2013-01-08 15:00:00,-61.77,4.31,-5.12,-251.71,650.17,-0.0,0.01,-194.35,-30.75,-8.1,-33.38,-10.36,-17.32,-0.9,-12.12,-1.48,5.47,-23.38,-9.2
2013-01-08 18:00:00,-35.29,3.7,-5.12,-237.87,612.13,-0.0,0.0,-194.35,-31.09,-6.82,-34.67,-10.45,-16.69,-0.23,-11.33,-0.97,0.0,-20.7,-10.25
2013-01-08 21:00:00,-69.85,0.97,-5.12,-205.85,566.0,-0.01,0.0,-194.35,-22.46,-0.0,-21.6,-0.81,-15.12,-0.04,-8.85,-0.43,0.0,-17.62,-4.85
2013-01-09 00:00:00,-78.8,0.85,-5.12,-172.21,546.67,-0.01,0.0,-194.35,-19.87,-0.11,-18.43,-1.21,-16.33,-0.47,-10.85,-1.37,0.0,-20.17,-8.23
2013-01-09 03:00:00,-57.43,5.42,-5.12,-164.17,586.5,-0.0,0.0,-194.35,-30.66,-9.12,-33.87,-13.96,-18.81,-5.22,-15.83,-7.32,0.0,-20.98,-15.09
2013-01-09 06:00:00,-78.56,3.04,-5.12,-225.74,658.17,-0.0,0.0,-194.35,-31.94,-10.0,-36.93,-14.84,-18.82,-4.76,-15.96,-6.45,11.62,-21.33,-8.02
2013-01-09 09:00:00,-195.5,17.15,-5.12,-244.01,736.15,-0.01,0.0,-194.35,-30.31,-5.65,-39.16,-8.79,-17.93,-1.69,-15.9,-2.82,53.12,-29.62,-15.56
2013-01-09 12:00:00,-163.55,18.38,-5.12,-241.15,699.71,-0.01,0.0,-194.35,-29.76,-5.12,-38.33,-7.23,-17.42,-1.04,-15.14,-1.59,41.43,-27.01,-12.72
2013-01-09 15:00:00,-32.61,20.36,-5.12,-250.81,614.82,-0.0,0.01,-194.35,-30.99,-8.53,-38.4,-11.07,-17.37,-1.02,-14.23,-1.67,4.0,-17.12,-15.9
2013-01-09 18:00:00,-40.24,6.2,-5.12,-236.89,628.72,-0.0,0.0,-194.35,-31.31,-7.48,-39.15,-11.18,-16.71,-0.31,-13.29,-1.13,0.0,-17.45,-20.31
2013-01-09 21:00:00,-93.62,1.87,-5.12,-205.66,600.44,-0.0,0.0,-194.35,-22.19,-0.15,-27.05,-1.07,-15.06,-0.04,-10.86,-0.52,0.0,-16.67,-9.92
2013-01-10 00:00:00,-127.52,0.22,-5.12,-175.24,601.89,-0.0,0.0,-194.35,-19.08,0.0,-23.23,-0.44,-16.17,-0.17,-12.77,-1.02,0.0,-17.12,-9.86
2013-01-10 03:00:00,-125.02,1.29,-5.12,-167.38,662.76,-0.0,0.0,-194.35,-31.19,-5.49,-37.92,-10.36,-19.07,-3.39,-16.61,-6.25,0.0,-18.91,-22.98
2013-01-10 06:00:00,-98.27,2.6,-5.12,-227.87,696.17,-0.0,0.01,-194.35,-32.51,-6.77,-39.41,-14.71,-19.05,-3.3,-16.41,-6.88,10.11,-18.95,-25.29
2013-01-10 09:00:00,-206.81,0.43,-5.12,-244.6,772.33,-0.01,0.0,-194.35,-30.69,-3.01,-41.29,-8.38,-18.01,-1.03,-16.86,-3.32,53.49,-24.64,-28.11
2013-01-10 12:00:00,-187.13,0.3,-5.12,-241.46,751.16,-0.01,0.0,-194.35,-30.04,-2.49,-40.49,-6.16,-17.41,-0.46,-16.17,-1.98,44.45,-26.55,-26.08
2013-01-10 15:00:00,-81.68,7.57,-5.12,-251.78,694.26,-0.0,0.01,-194.35,-31.76,-5.33,-41.68,-9.82,-17.41,-0.43,-16.11,-1.97,5.59,-21.91,-28.06
2013-01-10 18:00:00,-67.85,1.38,-5.12,-238.33,679.77,-0.0,0.0,-194.35,-32.11,-4.68,-42.31,-10.97,-16.72,-0.18,-15.65,-1.46,0.0,-21.91,-29.48
2013-01-10 21:00:00,-113.2,0.65,-5.12,-207.83,645.43,-0.0,0.0,-194.35,-22.69,-0.09,-33.85,-1.48,-15.11,-0.02,-13.75,-0.73,0.0,-23.58,-14.27
2013-01-11 00:00:00,-130.33,0.56,-5.12,-174.57,632.85,-0.0,0.0,-194.35,-20.91,-0.03,-30.36,-1.32,-17.08,-0.26,-15.25,-1.85,0.0,-21.29,-20.67
2013-01-11 03:00:00,-76.74,0.57,-5.12,-164.72,631.95,-0.0,0.0,-194.35,-32.43,-3.96,-41.57,-7.6,-19.26,-4.54,-18.11,-6.7,0.0,-26.26,-31.15
2013-01-11 06:00:00,-68.35,3.34,-5.12,-225.17,675.06,-0.0,0.01,-194.35,-33.25,-6.0,-43.43,-9.71,-19.27,-4.2,-18.06,-6.67,12.06,-25.46,-31.43
2013-01-11 09:00:00,-215.82,1.79,-5.12,-240.94,771.98,-0.01,0.0,-194.35,-32.21,-2.61,-43.56,-4.33,-18.75,-1.02,-17.78,-2.12,71.98,-38.01,-29.11
2013-01-11 12:00:00,-202.45,3.29,-5.12,-232.79,749.04,-0.01,0.0,-194.35,-31.78,-1.96,-43.3,-3.59,-18.33,-0.48,-17.4,-1.58,59.37,-35.16,-23.4
2013-01-11 15:00:00,-59.19,20.47,-5.12,-242.88,654.35,-0.0,0.01,-194.35,-32.79,-3.83,-43.87,-5.16,-18.32,-0.45,-17.38,-1.57,6.83,-31.19,-25.54
2013-01-11 18:00:00,-37.8,6.89,-5.12,-229.79,645.21,-0.0,0.01,-194.35,-32.96,-4.41,-43.52,-6.81,-17.58,-0.28,-16.98,-1.45,0.0,-31.08,-29.95
2013-01-11 21:00:00,-81.64,1.48,-5.12,-205.61,626.94,-0.0,0.0,-194.35,-23.9,-0.14,-37.82,-1.8,-15.93,-0.09,-15.62,-0.98,0.0,-28.83,-16.59
2013-01-12 00:00:00,-102.88,1.52,-5.12,-168.41,616.7,-0.0,0.0,-194.35,-22.84,-0.07,-32.86,-1.5,-18.57,-0.93,-17.29,-2.89,0.0,-30.23,-20.28
2013-01-12 03:00:00,-112.58,1.19,-5.12,-140.02,679.36,-0.0,0.0,-194.35,-33.26,-9.21,-44.58,-13.21,-19.46,-9.61,-18.34,-14.13,0.0,-34.8,-31.87
2013-01-12 06:00:00,-140.74,0.24,-5.12,-171.16,727.18,-0.0,0.01,-194.35,-33.81,-12.34,-45.09,-20.48,-19.36,-5.1,-18.3,-8.76,15.79,-34.93,-33.66
2013-01-12 09:00:00,-279.74,0.0,-5.12,-202.5,803.23,-0.01,0.0,-194.35,-33.26,-3.93,-44.61,-7.51,-18.97,-1.24,-18.03,-2.86,87.79,-42.91,-35.97
2013-01-12 12:00:00,-241.14,4.65,-5.12,-195.9,752.98,-0.01,0.0,-194.35,-32.99,-2.59,-44.27,-5.08,-18.7,-0.6,-17.8,-1.76,67.59,-41.98,-22.94
2013-01-12 15:00:00,-54.73,5.4,-5.12,-208.45,647.77,-0.0,0.01,-194.35,-33.57,-6.49,-44.74,-10.17,-18.91,-0.94,-17.85,-2.38,5.79,-38.69,-22.58
2013-01-12 18:00:00,-36.1,3.98,-5.12,-202.93,635.4,-0.0,0.0,-194.35,-33.65,-7.53,-44.64,-14.03,-18.78,-0.65,-17.67,-2.13,0.0,-35.92,-25.88
2013-01-12 21:00:00,-43.4,3.0,-5.12,-190.61,577.35,-0.01,0.0,-194.35,-26.27,-0.31,-38.28,-1.6,-17.46,-0.18,-16.73,-1.01,0.0,-28.59,-16.41
2013-01-13 00:00:00,-52.7,3.46,-5.12,-159.07,551.92,-0.0,0.0,-194.35,-23.77,-0.09,-35.12,-1.05,-18.82,-0.89,-17.85,-2.88,0.0,-28.63,-15.03
2013-01-13 03:00:00,-22.84,6.38,-5.12,-126.14,579.36,-0.0,0.0,-194.35,-33.56,-10.09,-44.87,-19.04,-19.47,-11.8,-18.35,-18.87,0.0,-35.41,-25.83
2013-01-13 06:00:00,-54.0,0.78,-5.12,-144.18,631.05,-0.0,0.01,-194.35,-33.8,-17.52,-45.19,-31.52,-19.38,-7.17,-18.34,-12.85,13.94,-37.74,-24.6
2013-01-13 09:00:00,-226.13,4.89,-5.12,-184.03,748.82,-0.01,0.0,-194.35,-33.37,-6.4,-44.69,-14.28,-19.1,-1.88,-18.13,-4.81,66.96,-41.05,-27.32
2013-01-13 12:00:00,-210.12,0.0,-5.12,-183.58,734.46,-0.01,0.0,-194.35,-33.2,-4.7,-44.47,-9.36,-18.92,-0.92,-18.0,-2.39,51.6,-41.37,-19.55
2013-01-13 15:00:00,-56.65,3.23,-5.12,-198.03,644.35,-0.0,0.01,-194.35,-33.63,-11.09,-44.75,-18.0,-19.08,-1.52,-17.93,-3.2,5.77,-34.52,-15.48
2013-01-13 18:00:00,-41.71,0.32,-5.12,-200.14,641.34,-0.0,0.01,-194.35,-33.69,-12.53,-44.7,-22.78,-18.96,-1.14,-17.64,-3.0,0.0,-28.92,-16.98
2013-01-13 21:00:00,-88.46,0.0,-5.12,-188.77,612.42,-0.0,0.0,-194.35,-27.41,-0.57,-36.89,-2.1,-17.75,-0.18,-16.19,-0.99,0.0,-25.39,-8.25
2013-01-14 00:00:00,-106.85,0.0,-5.12,-164.63,596.83,-0.0,0.0,-194.35,-23.42,-0.1,-33.24,-1.01,-18.41,-0.34,-16.84,-1.67,0.0,-23.34,-7.51
2013-01-14 03:00:00,-61.46,0.07,-5.12,-154.38,637.27,-0.0,0.0,-194.35,-33.01,-8.36,-44.4,-19.6,-19.34,-11.68,-18.27,-20.74,0.0,-31.43,-15.2
2013-01-14 06:00:00,-65.3,7.96,-5.12,-219.8,708.57,-0.0,0.01,-194.35,-33.29,-16.35,-44.79,-33.79,-19.32,-11.44,-18.27,-20.96,9.74,-27.83,-15.69
2013-01-14 09:00:00,-195.18,13.97,-5.12,-242.89,768.23,-0.01,0.0,-194.35,-32.9,-5.54,-43.51,-15.96,-19.14,-3.18,-17.89,-8.15,60.67,-38.94,-20.13
2013-01-14 12:00:00,-204.97,0.02,-5.12,-241.31,781.56,-0.01,0.0,-194.35,-32.76,-3.78,-42.94,-10.24,-19.01,-1.36,-17.47,-3.59,49.83,-38.5,-15.98
2013-01-14 15:00:00,-77.97,0.14,-5.12,-249.14,727.91,-0.0,0.0,-194.35,-33.16,-9.72,-44.07,-20.11,-19.01,-1.31,-17.28,-3.57,6.95,-37.08,-23.11
2013-01-14 18:00:00,-69.32,0.48,-5.12,-236.09,719.89,-0.0,0.0,-194.35,-33.16,-11.86,-44.3,-25.21,-18.68,-0.65,-16.47,-2.17,0.0,-36.8,-26.19
2013-01-14 21:00:00,-138.1,0.03,-5.12,-209.91,686.26,-0.0,0.0,-194.35,-26.95,-0.36,-32.31,-1.84,-17.13,-0.12,-14.22,-0.8,0.0,-34.56,-10.5
2013-01-15 00:00:00,-154.43,0.03,-5.12,-180.37,664.49,-0.01,0.0,-194.35,-23.36,-0.09,-27.87,-0.91,-18.42,-0.49,-15.97,-2.0,0.0,-33.16,-7.96
2013-01-15 03:00:00,-95.83,2.47,-5.12,-166.45,686.32,-0.01,0.0,-194.35,-33.44,-8.57,-44.0,-18.38,-19.49,-11.7,-18.25,-19.9,0.0,-30.94,-22.35
2013-01-15 06:00:00,-77.46,1.35,-5.12,-225.18,740.02,-0.0,0.0,-194.35,-33.48,-17.67,-44.34,-33.71,-19.47,-11.72,-18.22,-20.47,11.05,-31.07,-20.17
2013-01-15 09:00:00,-199.12,1.82,-5.12,-245.69,779.14,-0.01,0.0,-194.35,-32.98,-7.29,-42.68,-16.12,-19.26,-3.82,-17.7,-7.67,55.66,-30.64,-14.18
2013-01-15 12:00:00,-188.75,4.96,-5.12,-241.79,744.95,-0.01,0.0,-194.35,-32.8,-5.54,-41.43,-11.66,-19.07,-1.94,-16.92,-3.95,46.78,-27.19,-6.18
2013-01-15 15:00:00,-67.09,1.0,-5.12,-250.72,685.46,-0.0,0.0,-194.35,-33.4,-11.15,-43.71,-20.26,-19.07,-1.87,-16.78,-3.98,6.65,-17.31,-8.28
2013-01-15 18:00:00,-27.07,4.92,-5.12,-239.1,637.77,-0.0,0.0,-194.35,-33.26,-13.47,-43.71,-26.06,-18.71,-1.03,-14.99,-3.17,0.0,-11.12,-11.53
2013-01-15 21:00:00,-84.24,5.4,-5.12,-212.71,592.66,-0.0,0.0,-194.35,-26.96,-0.75,-25.25,-3.64,-17.19,-0.13,-11.04,-1.01,0.0,-10.21,-5.46
2013-01-16 00:00:00,-114.68,0.81,-5.12,-180.57,592.77,-0.0,0.0,-194.35,-23.69,-0.09,-21.36,-1.03,-18.59,-0.71,-15.25,-3.95,0.0,-11.4,-2.78
2013-01-16 03:00:00,-51.22,2.08,-5.12,-165.39,637.68,-0.0,0.01,-194.35,-33.43,-12.12,-43.46,-32.5,-19.48,-13.29,-18.16,-27.07,0.0,-13.69,-10.49
2013-01-16 06:00:00,-52.09,8.21,-5.12,-223.9,707.97,-0.0,0.01,-194.35,-33.42,-21.16,-43.94,-49.64,-19.46,-13.23,-18.12,-27.91,11.12,-14.1,-10.86
2013-01-16 09:00:00,-155.35,7.38,-5.12,-245.38,743.37,-0.01,0.0,-194.35,-32.96,-10.43,-44.03,-29.69,-19.25,-5.08,-18.08,-14.09,48.71,-15.16,-10.47
2013-01-16 12:00:00,-156.19,3.92,-5.12,-241.73,733.39,-0.0,0.0,-194.35,-32.83,-7.97,-43.46,-22.89,-19.09,-2.75,-17.65,-8.72,39.28,-15.15,-8.68
2013-01-16 15:00:00,-42.75,8.65,-5.12,-250.76,681.97,-0.0,0.0,-194.35,-33.35,-14.66,-44.69,-35.45,-19.08,-2.68,-17.71,-8.91,4.4,-15.04,-10.47
2013-01-16 18:00:00,-59.07,10.52,-5.12,-238.74,692.44,-0.0,0.0,-194.35,-33.17,-16.92,-44.72,-41.29,-18.72,-1.48,-16.93,-6.58,0.0,-15.3,-10.57
2013-01-16 21:00:00,-111.9,0.0,-5.12,-214.03,645.79,-0.0,0.0,-194.35,-26.51,-1.51,-32.81,-6.99,-17.08,-0.21,-14.27,-1.64,0.0,-15.0,-4.37
2013-01-17 00:00:00,-148.98,0.0,-5.12,-185.23,641.8,-0.0,0.0,-194.35,-23.58,-0.09,-26.9,-1.25,-18.63,-1.13,-16.44,-4.69,0.0,-13.03,-2.39
2013-01-17 03:00:00,-79.43,3.61,-5.12,-168.7,676.86,-0.0,0.0,-194.35,-33.49,-14.51,-44.36,-34.89,-19.46,-14.62,-18.17,-28.37,0.0,-16.71,-8.29
2013-01-17 06:00:00,-75.76,15.82,-5.12,-226.39,733.24,-0.0,0.01,-194.35,-33.69,-22.94,-44.63,-50.12,-19.46,-14.36,-18.16,-28.63,12.25,-17.52,-10.2
2013-01-17 09:00:00,-177.7,2.46,-5.12,-245.57,781.22,-0.01,0.0,-194.35,-33.26,-11.9,-43.95,-29.5,-19.27,-5.97,-17.88,-14.57,60.46,-31.88,-13.2
2013-01-17 12:00:00,-163.57,5.17,-5.12,-240.86,746.49,-0.01,0.0,-194.35,-33.16,-9.44,-43.53,-22.41,-19.14,-3.65,-17.61,-9.01,49.64,-31.57,-7.87
