snapshot,DAC,Fischer-Tropsch,SMR CC,Sabatier,co2 stored,gas for industry CC,process emissions CC,solid biomass for industry CC,urban central gas CHP CC,urban central solid biomass CHP CC
2013-01-01 00:00:00,0.0,-33.37,0.0,-5.5,-25.6,6.05,14.19,24.05,0.0,20.17
2013-01-01 03:00:00,0.0,-33.37,0.0,-5.5,-28.12,6.05,14.19,24.05,0.0,22.69
2013-01-01 06:00:00,0.0,-33.37,0.0,-5.5,-28.38,6.05,14.19,24.05,0.0,22.95
2013-01-01 09:00:00,0.0,-33.37,0.0,-5.81,-25.78,6.05,14.19,24.05,0.0,20.67
2013-01-01 12:00:00,0.0,-33.37,0.0,-5.5,-25.51,6.05,14.19,24.05,0.0,20.08
2013-01-01 15:00:00,0.0,-33.37,0.0,-5.49,-29.87,6.05,14.19,24.05,0.0,24.44
2013-01-01 18:00:00,0.0,-33.37,0.0,-5.5,-29.57,6.05,14.19,24.05,0.0,24.14
2013-01-01 21:00:00,0.0,-33.37,0.0,-5.5,-28.52,6.05,14.19,24.05,0.0,23.1
2013-01-02 00:00:00,0.0,-33.37,0.0,-5.5,-28.78,6.05,14.19,24.05,0.0,23.35
2013-01-02 03:00:00,0.0,-33.37,0.0,-5.48,-30.71,6.05,14.19,24.05,0.0,25.26
2013-01-02 06:00:00,0.0,-33.37,0.0,-5.47,-30.5,6.05,14.19,24.05,0.0,25.04
2013-01-02 09:00:00,0.0,-33.37,0.0,-5.5,-29.75,6.05,14.19,24.05,0.0,24.32
2013-01-02 12:00:00,0.0,-33.37,0.0,-5.49,-29.93,6.05,14.19,24.05,0.0,24.5
2013-01-02 15:00:00,0.0,-33.37,0.0,-5.47,-30.46,6.05,14.19,24.05,0.0,25.0
2013-01-02 18:00:00,0.0,-33.37,0.0,-5.48,-29.94,6.05,14.19,24.05,0.0,24.5
2013-01-02 21:00:00,0.0,-33.37,0.0,-5.49,-28.79,6.05,14.19,24.05,0.0,23.36
2013-01-03 00:00:00,0.0,-33.37,0.0,-5.49,-28.15,6.05,14.19,24.05,0.0,22.72
2013-01-03 03:00:00,0.0,-33.37,0.0,-5.48,-28.89,6.05,14.19,24.05,0.0,23.45
2013-01-03 06:00:00,0.0,-33.37,0.0,-5.47,-28.84,6.05,14.19,24.05,0.0,23.38
2013-01-03 09:00:00,0.0,-33.37,0.0,-5.77,-27.64,6.05,14.19,24.05,0.0,22.49
2013-01-03 12:00:00,0.0,-33.37,0.0,-5.43,-28.26,6.05,14.19,24.05,0.0,22.77
2013-01-03 15:00:00,0.0,-30.34,0.0,-4.46,-32.51,6.05,14.19,24.05,0.0,23.01
2013-01-03 18:00:00,0.0,-30.65,0.0,-4.84,-31.69,6.05,14.19,24.05,0.0,22.89
2013-01-03 21:00:00,0.0,-30.28,0.0,-4.81,-30.82,6.05,14.19,24.05,0.0,21.62
2013-01-04 00:00:00,0.0,-31.01,0.0,-4.67,-30.06,6.05,14.19,24.05,0.0,21.44
2013-01-04 03:00:00,0.0,-31.34,0.0,-4.53,-30.55,6.05,14.19,24.05,0.0,22.13
2013-01-04 06:00:00,0.0,-31.52,0.0,-4.34,-30.43,6.05,14.19,24.05,0.0,21.99
2013-01-04 09:00:00,0.0,-31.32,0.0,-3.78,-29.82,6.05,14.19,24.05,0.0,20.63
2013-01-04 12:00:00,0.0,-28.39,0.0,-2.77,-33.53,6.05,14.19,24.05,0.0,20.4
2013-01-04 15:00:00,0.0,-22.72,0.0,-1.68,-42.35,6.05,14.19,24.05,0.0,22.46
2013-01-04 18:00:00,0.0,-23.85,0.0,-1.51,-41.51,6.05,14.19,24.05,0.0,22.57
2013-01-04 21:00:00,0.0,-21.38,0.0,-1.41,-43.41,6.05,14.19,24.05,0.0,21.9
2013-01-05 00:00:00,0.0,-21.0,0.0,-1.31,-42.6,6.05,14.19,24.05,0.0,20.61
2013-01-05 03:00:00,0.0,-21.9,0.0,-1.17,-45.51,6.05,14.19,24.05,0.0,24.28
2013-01-05 06:00:00,0.0,-19.77,0.0,-1.11,-48.21,6.05,14.19,24.05,0.0,24.79
2013-01-05 09:00:00,0.0,-17.88,0.0,-1.11,-48.96,6.05,14.19,24.05,0.0,23.66
2013-01-05 12:00:00,0.0,-15.64,0.0,-1.08,-51.21,6.05,14.19,24.05,0.0,23.64
2013-01-05 15:00:00,0.0,-11.17,0.0,-0.88,-58.12,6.05,14.19,24.05,0.0,25.87
2013-01-05 18:00:00,0.0,-11.44,0.0,-0.0,-59.36,6.05,14.19,24.05,0.0,26.51
2013-01-05 21:00:00,0.0,-6.4,0.0,-0.0,-64.34,6.05,14.19,24.05,0.0,26.44
2013-01-06 00:00:00,0.0,-5.46,0.0,-0.0,-65.85,6.05,14.19,24.05,0.0,27.02
2013-01-06 03:00:00,0.0,-11.74,0.0,-0.0,-59.57,6.05,14.19,24.05,0.0,27.02
2013-01-06 06:00:00,0.0,-18.3,0.0,-0.0,-53.02,6.05,14.19,24.05,0.0,27.02
2013-01-06 09:00:00,0.0,-15.75,0.0,-0.1,-55.39,6.05,14.19,24.05,0.0,26.95
2013-01-06 12:00:00,0.0,-12.79,0.0,-0.0,-58.52,6.05,14.19,24.05,0.0,27.02
2013-01-06 15:00:00,0.0,-11.61,0.0,-0.0,-59.7,6.05,14.19,24.05,0.0,27.02
2013-01-06 18:00:00,0.0,-14.72,0.0,-0.0,-56.6,6.05,14.19,24.05,0.0,27.02
2013-01-06 21:00:00,0.0,-7.93,0.0,-0.0,-63.38,6.05,14.19,24.05,0.0,27.02
2013-01-07 00:00:00,0.0,-5.01,0.0,-0.0,-66.3,6.05,14.19,24.05,0.0,27.02
2013-01-07 03:00:00,0.0,-11.36,0.0,-0.0,-59.96,6.05,14.19,24.05,0.0,27.02
2013-01-07 06:00:00,0.0,-14.62,0.0,-0.0,-56.7,6.05,14.19,24.05,0.0,27.02
2013-01-07 09:00:00,0.0,-9.09,0.0,-0.0,-62.07,6.05,14.19,24.05,0.0,26.87
2013-01-07 12:00:00,0.0,-7.6,0.0,-0.0,-63.46,6.05,14.19,24.05,0.0,26.77
2013-01-07 15:00:00,0.0,-8.88,0.0,-0.0,-62.43,6.05,14.19,24.05,0.0,27.02
2013-01-07 18:00:00,0.0,-9.65,0.0,-0.0,-61.67,6.05,14.19,24.05,0.0,27.02
2013-01-07 21:00:00,0.0,-4.91,0.0,-0.0,-66.4,6.05,14.19,24.05,0.0,27.02
2013-01-08 00:00:00,0.0,-4.99,0.0,-0.0,-66.33,6.05,14.19,24.05,0.0,27.02
2013-01-08 03:00:00,0.0,-12.31,0.0,-0.0,-59.01,6.05,14.19,24.05,0.0,27.02
2013-01-08 06:00:00,0.0,-12.61,0.0,-0.0,-58.7,6.05,14.19,24.05,0.0,27.02
2013-01-08 09:00:00,0.0,-11.56,0.0,-0.0,-59.75,6.05,14.19,24.05,0.0,27.02
2013-01-08 12:00:00,0.0,-9.7,0.0,-0.0,-61.62,6.05,14.19,24.05,0.0,27.02
2013-01-08 15:00:00,0.0,-10.26,0.0,-0.0,-61.05,6.05,14.19,24.05,0.0,27.02
2013-01-08 18:00:00,0.0,-11.06,0.0,-0.0,-60.26,6.05,14.19,24.05,0.0,27.02
2013-01-08 21:00:00,0.0,-4.43,0.0,-0.0,-66.89,6.05,14.19,24.05,0.0,27.02
2013-01-09 00:00:00,0.0,-4.6,0.0,-0.0,-66.72,6.05,14.19,24.05,0.0,27.02
2013-01-09 03:00:00,0.0,-17.19,0.0,-0.0,-54.13,6.05,14.19,24.05,0.0,27.02
2013-01-09 06:00:00,0.0,-19.64,0.0,-0.0,-51.67,6.05,14.19,24.05,0.0,27.02
2013-01-09 09:00:00,0.0,-17.85,0.0,-0.0,-53.46,6.05,14.19,24.05,0.0,27.02
2013-01-09 12:00:00,0.0,-16.34,0.0,-0.0,-54.97,6.05,14.19,24.05,0.0,27.02
2013-01-09 15:00:00,0.0,-19.72,0.0,-0.0,-51.59,6.05,14.19,24.05,0.0,27.02
2013-01-09 18:00:00,0.0,-20.23,0.0,-0.0,-51.09,6.05,14.19,24.05,0.0,27.02
2013-01-09 21:00:00,0.0,-10.24,0.0,-0.0,-61.07,6.05,14.19,24.05,0.0,27.02
2013-01-10 00:00:00,0.0,-10.33,0.0,-0.0,-60.98,6.05,14.19,24.05,0.0,27.02
2013-01-10 03:00:00,0.0,-21.36,0.0,-0.0,-49.96,6.05,14.19,24.05,0.0,27.02
2013-01-10 06:00:00,0.0,-22.33,0.0,-0.0,-48.98,6.05,14.19,24.05,0.0,27.02
2013-01-10 09:00:00,0.0,-19.02,0.0,-0.0,-52.29,6.05,14.19,24.05,0.0,27.02
2013-01-10 12:00:00,0.0,-17.33,0.0,-0.0,-53.98,6.05,14.19,24.05,0.0,27.02
2013-01-10 15:00:00,0.0,-18.76,0.0,-0.0,-52.55,6.05,14.19,24.05,0.0,27.02
2013-01-10 18:00:00,0.0,-19.33,0.0,-0.01,-51.98,6.05,14.19,24.05,0.0,27.02
2013-01-10 21:00:00,0.0,-11.96,0.0,-0.02,-59.33,6.05,14.19,24.05,0.0,27.02
2013-01-11 00:00:00,0.0,-10.9,0.0,-0.01,-60.4,6.05,14.19,24.05,0.0,27.02
2013-01-11 03:00:00,0.0,-26.78,0.0,-0.0,-44.53,6.05,14.19,24.05,0.0,27.02
2013-01-11 06:00:00,0.0,-28.09,0.0,-0.0,-43.22,6.05,14.19,24.05,0.0,27.02
2013-01-11 09:00:00,0.0,-25.52,0.0,-0.12,-45.67,6.05,14.19,24.05,0.0,27.02
2013-01-11 12:00:00,0.0,-21.51,0.0,-0.11,-49.7,6.05,14.19,24.05,0.0,27.02
2013-01-11 15:00:00,0.0,-23.88,0.0,-0.0,-47.43,6.05,14.19,24.05,0.0,27.02
2013-01-11 18:00:00,0.0,-25.26,0.0,-0.0,-46.05,6.05,14.19,24.05,0.0,27.02
2013-01-11 21:00:00,0.0,-12.61,0.0,-0.0,-58.71,6.05,14.19,24.05,0.0,27.02
2013-01-12 00:00:00,0.0,-13.66,0.0,-0.0,-57.66,6.05,14.19,24.05,0.0,27.02
2013-01-12 03:00:00,0.0,-31.68,0.0,-0.0,-39.64,6.05,14.19,24.05,0.0,27.02
2013-01-12 06:00:00,0.0,-31.79,0.0,-0.0,-39.53,6.05,14.19,24.05,0.0,27.02
2013-01-12 09:00:00,0.0,-30.21,0.0,-0.0,-41.11,6.05,14.19,24.05,0.0,27.02
2013-01-12 12:00:00,0.0,-25.14,0.0,-0.0,-46.18,6.05,14.19,24.05,0.0,27.02
2013-01-12 15:00:00,0.0,-25.28,0.0,-0.0,-46.04,6.05,14.19,24.05,0.0,27.02
2013-01-12 18:00:00,0.0,-26.55,0.0,-0.0,-44.76,6.05,14.19,24.05,0.0,27.02
2013-01-12 21:00:00,0.0,-14.84,0.0,-0.0,-56.48,6.05,14.19,24.05,0.0,27.02
2013-01-13 00:00:00,0.0,-14.4,0.0,-0.0,-56.91,6.05,14.19,24.05,0.0,27.02
2013-01-13 03:00:00,0.0,-30.51,0.0,-0.0,-40.8,6.05,14.19,24.05,0.0,27.02
2013-01-13 06:00:00,0.0,-31.0,0.0,-0.0,-40.32,6.05,14.19,24.05,0.0,27.02
2013-01-13 09:00:00,0.0,-29.98,0.0,-0.0,-41.34,6.05,14.19,24.05,0.0,27.02
2013-01-13 12:00:00,0.0,-24.58,0.0,-0.0,-46.73,6.05,14.19,24.05,0.0,27.02
2013-01-13 15:00:00,0.0,-29.45,0.0,-0.0,-41.86,6.05,14.19,24.05,0.0,27.02
2013-01-13 18:00:00,0.0,-32.32,0.0,-0.0,-38.99,6.05,14.19,24.05,0.0,27.02
2013-01-13 21:00:00,0.0,-17.63,0.0,-0.0,-53.69,6.05,14.19,24.05,0.0,27.02
2013-01-14 00:00:00,0.0,-18.26,0.0,-0.0,-53.05,6.05,14.19,24.05,0.0,27.02
2013-01-14 03:00:00,0.0,-32.35,0.0,-0.0,-38.96,6.05,14.19,24.05,0.0,27.02
2013-01-14 06:00:00,0.0,-32.9,0.0,-0.0,-38.41,6.05,14.19,24.05,0.0,27.02
2013-01-14 09:00:00,0.0,-32.09,0.0,-0.0,-39.22,6.05,14.19,24.05,0.0,27.02
2013-01-14 12:00:00,0.0,-30.7,0.0,-0.0,-40.62,6.05,14.19,24.05,0.0,27.02
2013-01-14 15:00:00,0.0,-32.39,0.0,-0.0,-38.93,6.05,14.19,24.05,0.0,27.02
2013-01-14 18:00:00,0.0,-32.84,0.0,-0.0,-38.47,6.05,14.19,24.05,0.0,27.02
2013-01-14 21:00:00,0.0,-20.01,0.0,-0.0,-51.3,6.05,14.19,24.05,0.0,27.02
2013-01-15 00:00:00,0.0,-19.74,0.0,-0.0,-51.57,6.05,14.19,24.05,0.0,27.02
2013-01-15 03:00:00,0.0,-32.4,0.0,-0.0,-38.91,6.05,14.19,24.05,0.0,27.02
2013-01-15 06:00:00,0.0,-32.41,0.0,-0.0,-38.91,6.05,14.19,24.05,0.0,27.02
2013-01-15 09:00:00,0.0,-31.28,0.0,-0.0,-40.03,6.05,14.19,24.05,0.0,27.02
2013-01-15 12:00:00,0.0,-30.18,0.0,-0.0,-41.13,6.05,14.19,24.05,0.0,27.02
2013-01-15 15:00:00,0.0,-31.19,0.0,-0.0,-40.12,6.05,14.19,24.05,0.0,27.02
2013-01-15 18:00:00,0.0,-31.63,0.0,-0.0,-39.68,6.05,14.19,24.05,0.0,27.02
2013-01-15 21:00:00,0.0,-16.71,0.0,-0.0,-54.6,6.05,14.19,24.05,0.0,27.02
2013-01-16 00:00:00,0.0,-17.75,0.0,-0.0,-53.56,6.05,14.19,24.05,0.0,27.02
2013-01-16 03:00:00,0.0,-31.79,0.0,-0.0,-39.53,6.05,14.19,24.05,0.0,27.02
2013-01-16 06:00:00,0.0,-31.9,0.0,-0.0,-39.42,6.05,14.19,24.05,0.0,27.02
2013-01-16 09:00:00,0.0,-29.47,0.0,-0.0,-41.85,6.05,14.19,24.05,0.0,27.02
2013-01-16 12:00:00,0.0,-28.74,0.0,-0.0,-42.57,6.05,14.19,24.05,0.0,27.02
2013-01-16 15:00:00,0.0,-29.94,0.0,-0.0,-41.37,6.05,14.19,24.05,0.0,27.02
2013-01-16 18:00:00,0.0,-30.16,0.0,-0.0,-41.15,6.05,14.19,24.05,0.0,27.02
2013-01-16 21:00:00,0.0,-19.48,0.0,-0.0,-51.84,6.05,14.19,24.05,0.0,27.02
2013-01-17 00:00:00,0.0,-19.94,0.0,-0.0,-51.38,6.05,14.19,24.05,0.0,27.02
2013-01-17 03:00:00,0.0,-32.4,0.0,-0.0,-38.91,6.05,14.19,24.05,0.0,27.02
2013-01-17 06:00:00,0.0,-32.54,0.0,-0.0,-38.78,6.05,14.19,24.05,0.0,27.02
2013-01-17 09:00:00,0.0,-31.11,0.0,-0.11,-40.09,6.05,14.19,24.05,0.0,27.02
2013-01-17 12:00:00,0.0,-29.73,0.0,-0.0,-41.58,6.05,14.19,24.05,0.0,27.02
2013-01-17 15:00:00,0.0,-31.0,0.0,-0.0,-40.31,6.05,14.19,24.05,0.0,27.02
2013-01-17 18:00:00,0.0,-31.09,0.0,-0.07,-40.15,6.05,14.19,24.05,0.0,27.02
2013-01-17 21:00:00,0.0,-21.79,0.0,-0.48,-49.05,6.05,14.19,24.05,0.0,27.02
2013-01-18 00:00:00,0.0,-20.85,0.0,-0.69,-49.77,6.05,14.19,24.05,0.0,27.02
2013-01-18 03:00:00,0.0,-31.92,0.0,-0.01,-39.39,6.05,14.19,24.05,0.0,27.02
2013-01-18 06:00:00,0.0,-31.93,0.0,-0.0,-39.39,6.05,14.19,24.05,0.0,27.02
2013-01-18 09:00:00,0.0,-31.18,0.0,-0.01,-40.13,6.05,14.19,24.05,0.0,27.02
2013-01-18 12:00:00,0.0,-30.54,0.0,-0.0,-40.77,6.05,14.19,24.05,0.0,27.02
2013-01-18 15:00:00,0.0,-30.85,0.0,-0.0,-40.47,6.05,14.19,24.05,0.0,27.02
2013-01-18 18:00:00,0.0,-31.16,0.0,-0.0,-40.15,6.05,14.19,24.05,0.0,27.02
2013-01-18 21:00:00,0.0,-25.75,0.0,-0.0,-45.56,6.05,14.19,24.05,0.0,27.02
2013-01-19 00:00:00,0.0,-25.44,0.0,-0.01,-45.87,6.05,14.19,24.05,0.0,27.02
2013-01-19 03:00:00,0.0,-31.76,0.0,-0.0,-39.55,6.05,14.19,24.05,0.0,27.02
2013-01-19 06:00:00,0.0,-31.77,0.0,-0.0,-39.55,6.05,14.19,24.05,0.0,27.02
2013-01-19 09:00:00,0.0,-31.73,0.0,-0.01,-39.58,6.05,14.19,24.05,0.0,27.02
2013-01-19 12:00:00,0.0,-31.26,0.0,-0.0,-40.06,6.05,14.19,24.05,0.0,27.02
2013-01-19 15:00:00,0.0,-31.89,0.0,-0.0,-39.43,6.05,14.19,24.05,0.0,27.02
2013-01-19 18:00:00,0.0,-32.34,0.0,-0.0,-38.97,6.05,14.19,24.05,0.0,27.02
2013-01-19 21:00:00,0.0,-25.56,0.0,-0.0,-45.75,6.05,14.19,24.05,0.0,27.02
2013-01-20 00:00:00,0.0,-23.29,0.0,-0.0,-48.02,6.05,14.19,24.05,0.0,27.02
2013-01-20 03:00:00,0.0,-32.09,0.0,-0.0,-39.23,6.05,14.19,24.05,0.0,27.02
2013-01-20 06:00:00,0.0,-32.46,0.0,-0.0,-38.85,6.05,14.19,24.05,0.0,27.02
2013-01-20 09:00:00,0.0,-31.57,0.0,-0.0,-39.74,6.05,14.19,24.05,0.0,27.02
2013-01-20 12:00:00,0.0,-30.66,0.0,-0.0,-40.65,6.05,14.19,24.05,0.0,27.02
2013-01-20 15:00:00,0.0,-30.92,0.0,-0.0,-40.4,6.05,14.19,24.05,0.0,27.02
2013-01-20 18:00:00,0.0,-31.48,0.0,-0.0,-39.83,6.05,14.19,24.05,0.0,27.02
2013-01-20 21:00:00,0.0,-20.15,0.0,-0.0,-51.17,6.05,14.19,24.05,0.0,27.02
2013-01-21 00:00:00,0.0,-19.51,0.0,-0.0,-51.8,6.05,14.19,24.05,0.0,27.02
2013-01-21 03:00:00,0.0,-31.47,0.0,-0.0,-39.84,6.05,14.19,24.05,0.0,27.02
2013-01-21 06:00:00,0.0,-31.84,0.0,-0.0,-39.48,6.05,14.19,24.05,0.0,27.02
2013-01-21 09:00:00,0.0,-29.23,0.0,-0.0,-41.92,6.05,14.19,24.05,0.0,26.86
2013-01-21 12:00:00,0.0,-25.94,0.0,-0.0,-45.27,6.05,14.19,24.05,0.0,26.91
2013-01-21 15:00:00,0.0,-29.9,0.0,-0.0,-41.42,6.05,14.19,24.05,0.0,27.02
2013-01-21 18:00:00,0.0,-30.64,0.0,-0.0,-40.68,6.05,14.19,24.05,0.0,27.02
2013-01-21 21:00:00,0.0,-18.19,0.0,-0.0,-53.08,6.05,14.19,24.05,0.0,26.97
2013-01-22 00:00:00,0.0,-19.18,0.0,-0.01,-52.13,6.05,14.19,24.05,0.0,27.02
2013-01-22 03:00:00,0.0,-32.01,0.0,-0.0,-39.3,6.05,14.19,24.05,0.0,27.02
2013-01-22 06:00:00,0.0,-32.83,0.0,-0.0,-38.4,6.05,14.19,24.05,0.0,26.94
2013-01-22 09:00:00,0.0,-30.67,0.0,-0.12,-40.33,6.05,14.19,24.05,0.0,26.83
2013-01-22 12:00:00,0.0,-28.14,0.0,-0.0,-43.1,6.05,14.19,24.05,0.0,26.95
2013-01-22 15:00:00,0.0,-30.33,0.0,-0.0,-40.98,6.05,14.19,24.05,0.0,27.02
2013-01-22 18:00:00,0.0,-29.99,0.0,-0.0,-41.33,6.05,14.19,24.05,0.0,27.02
2013-01-22 21:00:00,0.0,-16.47,0.0,-0.0,-54.84,6.05,14.19,24.05,0.0,27.02
2013-01-23 00:00:00,0.0,-17.26,0.0,-0.0,-54.05,6.05,14.19,24.05,0.0,27.02
2013-01-23 03:00:00,0.0,-33.18,0.0,-0.0,-38.14,6.05,14.19,24.05,0.0,27.02
2013-01-23 06:00:00,0.0,-32.85,0.0,-0.0,-38.46,6.05,14.19,24.05,0.0,27.02
2013-01-23 09:00:00,0.0,-31.92,0.0,-0.0,-39.39,6.05,14.19,24.05,0.0,27.02
2013-01-23 12:00:00,0.0,-30.05,0.0,-0.0,-41.26,6.05,14.19,24.05,0.0,27.02
2013-01-23 15:00:00,0.0,-31.72,0.0,-0.0,-39.6,6.05,14.19,24.05,0.0,27.02
2013-01-23 18:00:00,0.0,-32.79,0.0,-0.0,-38.53,6.05,14.19,24.05,0.0,27.02
2013-01-23 21:00:00,0.0,-17.17,0.0,-0.0,-54.15,6.05,14.19,24.05,0.0,27.02
2013-01-24 00:00:00,0.0,-16.62,0.0,-0.0,-54.7,6.05,14.19,24.05,0.0,27.02
2013-01-24 03:00:00,0.0,-32.5,0.0,-0.0,-38.82,6.05,14.19,24.05,0.0,27.02
2013-01-24 06:00:00,0.0,-31.3,0.0,-0.0,-40.02,6.05,14.19,24.05,0.0,27.02
2013-01-24 09:00:00,0.0,-31.6,0.0,-0.0,-39.72,6.05,14.19,24.05,0.0,27.02
2013-01-24 12:00:00,0.0,-29.72,0.0,-0.0,-41.59,6.05,14.19,24.05,0.0,27.02
2013-01-24 15:00:00,0.0,-32.01,0.0,-0.0,-39.3,6.05,14.19,24.05,0.0,27.02
2013-01-24 18:00:00,0.0,-33.06,0.0,-0.0,-38.26,6.05,14.19,24.05,0.0,27.02
2013-01-24 21:00:00,0.0,-18.44,0.0,-0.65,-52.22,6.05,14.19,24.05,0.0,27.02
2013-01-25 00:00:00,0.0,-19.37,0.0,-0.91,-51.03,6.05,14.19,24.05,0.0,27.02
2013-01-25 03:00:00,0.0,-32.81,0.0,-1.09,-37.42,6.05,14.19,24.05,0.0,27.02
2013-01-25 06:00:00,0.0,-32.89,0.0,-1.21,-37.22,6.05,14.19,24.05,0.0,27.02
2013-01-25 09:00:00,0.0,-32.18,0.0,-1.23,-37.91,6.05,14.19,24.05,0.0,27.02
2013-01-25 12:00:00,0.0,-30.89,0.0,-1.19,-39.23,6.05,14.19,24.05,0.0,27.02
2013-01-25 15:00:00,0.0,-31.89,0.0,-1.21,-38.22,6.05,14.19,24.05,0.0,27.02
2013-01-25 18:00:00,0.0,-32.37,0.0,-1.24,-37.71,6.05,14.19,24.05,0.0,27.02
2013-01-25 21:00:00,0.0,-23.19,0.0,-1.34,-46.78,6.05,14.19,24.05,0.0,27.02
2013-01-26 00:00:00,0.0,-23.51,0.0,-1.27,-46.54,6.05,14.19,24.05,0.0,27.02
2013-01-26 03:00:00,0.0,-32.44,0.0,-1.31,-37.57,6.05,14.19,24.05,0.0,27.02
2013-01-26 06:00:00,0.0,-32.52,0.0,-1.31,-37.49,6.05,14.19,24.05,0.0,27.02
2013-01-26 09:00:00,0.0,-33.36,0.0,-1.35,-36.61,6.05,14.19,24.05,0.0,27.02
2013-01-26 12:00:00,0.0,-33.37,0.0,-1.41,-36.53,6.05,14.19,24.05,0.0,27.02
2013-01-26 15:00:00,0.0,-33.37,0.0,-1.51,-36.43,6.05,14.19,24.05,0.0,27.02
2013-01-26 18:00:00,0.0,-33.37,0.0,-2.2,-35.74,6.05,14.19,24.05,0.0,27.02
2013-01-26 21:00:00,0.0,-33.37,0.0,-2.3,-35.64,6.05,14.19,24.05,0.0,27.02
2013-01-27 00:00:00,0.0,-33.37,0.0,-1.65,-36.29,6.05,14.19,24.05,0.0,27.02
2013-01-27 03:00:00,0.0,-33.37,0.0,-1.66,-36.28,6.05,14.19,24.05,0.0,27.02
2013-01-27 06:00:00,0.0,-33.37,0.0,-2.05,-35.89,6.05,14.19,24.05,0.0,27.02
2013-01-27 09:00:00,0.0,-33.37,0.0,-2.18,-35.73,6.05,14.19,24.05,0.0,26.99
2013-01-27 12:00:00,0.0,-33.37,0.0,-2.11,-35.83,6.05,14.19,24.05,0.0,27.02
2013-01-27 15:00:00,0.0,-33.37,0.0,-2.13,-35.82,6.05,14.19,24.05,0.0,27.02
2013-01-27 18:00:00,0.0,-33.37,0.0,-2.2,-35.75,6.05,14.19,24.05,0.0,27.02
2013-01-27 21:00:00,0.0,-32.88,0.0,-2.31,-36.13,6.05,14.19,24.05,0.0,27.02
2013-01-28 00:00:00,0.0,-32.88,0.0,-2.36,-36.07,6.05,14.19,24.05,0.0,27.01
2013-01-28 03:00:00,0.0,-33.09,0.0,-2.16,-36.06,6.05,14.19,24.05,0.0,27.02
2013-01-28 06:00:00,0.0,-33.09,0.0,-2.16,-36.06,6.05,14.19,24.05,0.0,27.02
2013-01-28 09:00:00,0.0,-32.89,0.0,-2.21,-35.51,6.05,14.19,24.05,0.0,26.32
2013-01-28 12:00:00,0.0,-32.77,0.0,-2.19,-35.51,6.05,14.19,24.05,0.0,26.18
2013-01-28 15:00:00,0.0,-33.01,0.0,-2.15,-35.44,6.05,14.19,24.05,0.0,26.31
2013-01-28 18:00:00,0.0,-33.04,0.0,-2.26,-35.28,6.05,14.19,24.05,0.0,26.28
2013-01-28 21:00:00,0.0,-33.37,0.0,-2.36,-33.1,6.05,14.19,24.05,0.0,24.54
2013-01-29 00:00:00,0.0,-33.37,0.0,-2.15,-31.88,6.05,14.19,24.05,0.0,23.1
2013-01-29 03:00:00,0.0,-33.37,0.0,-2.13,-33.09,6.05,14.19,24.05,0.0,24.29
2013-01-29 06:00:00,0.0,-33.37,0.0,-2.05,-33.27,6.05,14.19,24.05,0.0,24.39
2013-01-29 09:00:00,0.0,-33.37,0.0,-1.76,-30.3,6.05,14.19,24.05,0.0,21.14
2013-01-29 12:00:00,0.0,-33.37,0.0,-1.64,-31.0,6.05,14.19,24.05,0.0,21.72
2013-01-29 15:00:00,0.0,-33.37,0.0,-2.18,-32.04,6.05,14.19,24.05,0.0,23.29
2013-01-29 18:00:00,0.0,-33.37,0.0,-2.17,-31.56,6.05,14.19,24.05,0.0,22.8
2013-01-29 21:00:00,0.0,-33.37,0.0,-2.21,-30.44,6.05,14.19,24.05,0.0,21.73
2013-01-30 00:00:00,0.0,-33.37,0.0,-2.41,-28.81,6.05,14.19,24.05,0.0,20.3
2013-01-30 03:00:00,0.0,-33.37,0.0,-2.37,-29.38,6.05,14.19,24.05,0.0,20.83
2013-01-30 06:00:00,0.0,-33.37,0.0,-2.21,-28.54,6.05,14.19,24.05,0.0,19.83
2013-01-30 09:00:00,0.0,-33.37,0.0,-2.37,-22.54,6.05,14.19,24.05,0.0,13.99
2013-01-30 12:00:00,0.0,-33.37,0.0,-2.25,-22.33,6.05,14.19,24.05,0.0,13.65
2013-01-30 15:00:00,0.0,-33.37,0.0,-2.07,-23.78,6.05,14.19,24.05,0.0,14.92
2013-01-30 18:00:00,0.0,-33.37,0.0,-2.12,-23.51,6.05,14.19,24.05,0.0,14.71
2013-01-30 21:00:00,0.0,-33.37,0.0,-2.44,-21.06,6.05,14.19,24.05,0.0,12.57
2013-01-31 00:00:00,0.0,-33.37,0.0,-1.86,-21.52,6.05,14.19,24.05,0.0,12.46
2013-01-31 03:00:00,0.0,-33.37,0.0,-1.66,-27.5,6.05,14.19,24.05,0.0,18.24
2013-01-31 06:00:00,0.0,-33.37,0.0,-1.55,-28.4,6.05,14.19,24.05,0.0,19.03
2013-01-31 09:00:00,0.0,-33.37,0.0,-1.78,-20.47,6.05,14.19,24.05,0.0,11.33
2013-01-31 12:00:00,0.0,-33.37,0.0,-1.62,-22.22,6.05,14.19,24.05,0.0,12.92
2013-01-31 15:00:00,0.0,-33.37,0.0,-1.53,-28.36,6.05,14.19,24.05,0.0,18.96
2013-01-31 18:00:00,0.0,-33.37,0.0,-1.57,-28.01,6.05,14.19,24.05,0.0,18.65
2013-01-31 21:00:00,0.0,-33.37,0.0,-1.51,-25.63,6.05,14.19,24.05,0.0,16.21
