snapshot,OCGT,SMR,SMR CC,Sabatier,biogas to gas,gas,gas for industry CC,residential rural gas boiler,residential urban decentral gas boiler,services rural gas boiler,services urban decentral gas boiler,urban central gas CHP,urban central gas CHP CC,urban central gas boiler
2013-01-01 00:00:00,-0.0,-0.0,-0.0,27.5,39.45,-16.59,-33.6,-0.0,-2.8,-0.22,-3.34,-9.08,-0.0,-1.32
2013-01-01 03:00:00,-0.0,-0.0,-0.0,27.49,39.45,38.29,-33.6,-4.58,-17.67,-1.69,-5.87,-18.26,-0.0,-23.57
2013-01-01 06:00:00,-0.0,-0.0,-0.0,27.48,39.45,27.17,-33.6,-5.23,-18.1,-1.65,-5.79,-0.0,-0.0,-29.73
2013-01-01 09:00:00,-0.0,-0.0,-0.0,29.03,39.45,2.69,-33.6,-2.74,-13.19,-0.86,-4.13,-0.0,-0.0,-16.65
2013-01-01 12:00:00,-0.0,-0.0,-0.0,27.49,39.45,-0.76,-33.6,-2.4,-11.48,-0.51,-3.24,-0.42,-0.0,-14.54
2013-01-01 15:00:00,-0.0,-0.0,-0.0,27.47,39.45,35.44,-33.6,-4.87,-17.03,-0.52,-3.95,-23.11,-0.0,-19.28
2013-01-01 18:00:00,-0.0,-0.0,-0.0,27.48,39.45,33.81,-33.6,-4.39,-17.33,-0.05,-3.21,-23.12,-0.0,-19.03
2013-01-01 21:00:00,-0.0,-0.0,-0.0,27.48,39.45,-18.1,-33.6,-0.0,-3.99,-0.0,-1.57,-8.49,-0.0,-1.18
2013-01-02 00:00:00,-0.0,-0.0,-0.0,27.48,39.45,-20.98,-33.6,-0.0,-2.15,-0.13,-2.67,-6.6,-0.0,-0.79
2013-01-02 03:00:00,-0.0,-0.0,-0.0,27.38,39.45,40.92,-33.6,-3.38,-19.96,-1.95,-9.26,-22.39,-0.0,-17.2
2013-01-02 06:00:00,-0.0,-0.0,-0.0,27.36,39.45,39.74,-33.6,-4.09,-21.7,-1.87,-8.91,-9.63,-0.0,-26.75
2013-01-02 09:00:00,-0.0,-0.0,-0.0,27.48,39.45,5.57,-33.6,-1.68,-13.64,-0.63,-4.89,-1.89,-0.0,-16.17
2013-01-02 12:00:00,-0.0,-0.0,-0.0,27.47,39.45,1.0,-33.6,-1.51,-11.74,-0.33,-3.5,-4.13,-0.0,-13.1
2013-01-02 15:00:00,-0.0,-0.0,-0.0,27.35,39.45,32.52,-33.6,-3.32,-17.9,-0.33,-3.99,-22.84,-0.0,-17.34
2013-01-02 18:00:00,-0.0,-0.0,-0.0,27.41,39.45,31.5,-33.6,-2.75,-18.91,-0.03,-3.04,-23.3,-0.0,-16.73
2013-01-02 21:00:00,-0.0,-0.0,-0.0,27.47,39.45,-23.2,-33.6,-0.0,-3.29,-0.0,-1.34,-4.76,-0.0,-0.72
2013-01-03 00:00:00,-0.0,-0.0,-0.0,27.47,39.45,-23.46,-33.6,-0.0,-1.59,-0.02,-2.6,-5.09,-0.0,-0.56
2013-01-03 03:00:00,-0.0,-0.0,-0.0,27.38,39.45,34.63,-33.6,-2.42,-17.38,-1.73,-7.83,-25.0,-0.0,-13.5
2013-01-03 06:00:00,-0.0,-0.0,-0.0,27.36,39.45,24.06,-33.6,-2.36,-18.17,-1.45,-7.28,-4.85,-0.0,-23.14
2013-01-03 09:00:00,-0.0,-0.0,-0.0,28.85,39.45,-9.81,-33.6,-0.46,-8.78,-0.17,-2.99,-4.62,-0.0,-7.86
2013-01-03 12:00:00,-0.0,-0.0,-0.0,27.15,39.45,-13.2,-33.6,-0.43,-7.09,-0.04,-1.98,-4.6,-0.0,-5.65
2013-01-03 15:00:00,-1.01,-0.0,-0.0,22.31,39.45,33.67,-33.6,-1.68,-11.63,-0.04,-2.35,-30.73,-0.0,-14.38
2013-01-03 18:00:00,-1.01,-0.0,-0.0,24.21,39.45,43.82,-33.6,-1.01,-12.24,-0.0,-1.67,-42.19,-0.0,-15.76
2013-01-03 21:00:00,-1.01,-0.0,-0.0,24.03,39.45,4.73,-33.6,-0.0,-1.04,-0.0,-0.55,-28.41,-0.0,-3.59
2013-01-04 00:00:00,-1.01,-0.0,-0.0,23.34,39.45,9.18,-33.6,-0.0,-0.35,-0.0,-0.97,-28.84,-0.0,-7.19
2013-01-04 03:00:00,-1.01,-0.0,-0.0,22.66,39.45,55.56,-33.6,-0.34,-9.21,-0.47,-4.16,-45.2,-0.0,-23.67
2013-01-04 06:00:00,-1.01,-0.0,-0.0,21.68,39.45,50.33,-33.6,-0.07,-8.24,-0.16,-3.15,-41.54,-0.0,-23.68
2013-01-04 09:00:00,-1.01,-0.0,-0.0,18.92,39.45,17.55,-33.6,-0.0,-3.47,-0.0,-1.11,-33.67,-0.0,-3.05
2013-01-04 12:00:00,-1.01,-0.0,-0.0,13.87,39.45,18.3,-33.6,-0.0,-2.28,-0.0,-0.5,-32.49,-0.0,-1.73
2013-01-04 15:00:00,-1.01,-0.0,-0.0,8.41,39.45,41.9,-33.6,-0.01,-5.1,-0.0,-0.71,-40.99,-0.0,-8.33
2013-01-04 18:00:00,-1.01,-0.0,-0.0,7.54,39.45,49.02,-33.6,-0.02,-5.87,-0.0,-0.53,-43.08,-0.0,-11.88
2013-01-04 21:00:00,-1.01,-0.0,-0.0,7.04,39.45,29.48,-33.6,-0.0,-0.34,-0.0,-0.29,-36.21,-0.0,-4.52
2013-01-05 00:00:00,-1.01,-0.0,-0.0,6.53,39.45,32.82,-33.6,-0.0,-0.58,-0.01,-0.93,-36.48,-0.0,-6.18
2013-01-05 03:00:00,-1.01,-0.0,-0.0,5.85,39.45,75.2,-33.6,-0.46,-6.47,-0.25,-3.13,-51.31,-0.0,-24.28
2013-01-05 06:00:00,-1.01,-0.0,-0.0,5.56,39.45,84.09,-33.6,-0.1,-8.74,-0.03,-2.76,-60.74,-0.0,-22.12
2013-01-05 09:00:00,-0.57,-0.0,-0.0,5.53,39.45,49.97,-33.6,-0.08,-5.04,-0.02,-1.46,-49.28,-0.0,-4.9
2013-01-05 12:00:00,-0.49,-0.0,-0.0,5.4,39.45,47.2,-33.6,-0.17,-4.25,-0.06,-1.14,-45.04,-0.0,-7.31
2013-01-05 15:00:00,-1.01,-0.0,-0.0,4.39,39.45,80.44,-33.6,-0.26,-7.4,-0.07,-1.57,-65.91,-0.0,-14.45
2013-01-05 18:00:00,-1.01,-0.0,-0.0,0.0,39.45,82.48,-33.6,-0.21,-8.06,-0.04,-1.54,-62.09,-0.0,-15.37
2013-01-05 21:00:00,-1.01,-0.0,-0.0,0.0,39.45,44.13,-33.6,-0.02,-1.19,-0.02,-0.96,-43.76,-0.0,-3.02
2013-01-06 00:00:00,-1.01,-0.0,-0.0,0.0,39.45,47.15,-33.6,-0.0,-2.0,-0.25,-2.39,-40.85,-0.0,-6.49
2013-01-06 03:00:00,-1.01,-0.0,-0.0,0.0,39.45,117.77,-33.6,-2.75,-16.47,-1.4,-8.07,-61.9,-0.0,-32.02
2013-01-06 06:00:00,-1.01,-0.0,-0.0,0.0,39.45,117.79,-33.6,-2.77,-19.5,-0.76,-6.52,-58.74,-0.0,-34.33
2013-01-06 09:00:00,-0.0,-0.0,-0.0,0.51,39.45,86.74,-33.6,-0.43,-12.44,-0.06,-3.6,-54.63,-0.0,-21.92
2013-01-06 12:00:00,-0.0,-0.0,-0.0,0.02,39.45,91.89,-33.6,-0.37,-12.23,-0.05,-3.33,-59.71,-0.0,-22.08
2013-01-06 15:00:00,-2.52,-0.0,-0.0,0.0,39.45,158.15,-33.6,-2.21,-20.18,-0.16,-5.82,-102.48,-0.01,-30.63
2013-01-06 18:00:00,-3.78,-0.0,-0.0,0.0,39.45,179.53,-33.6,-1.64,-21.95,-0.08,-5.94,-113.19,-0.01,-38.79
2013-01-06 21:00:00,-5.82,-0.0,-0.0,0.0,39.45,131.13,-33.6,-0.11,-9.56,-0.07,-5.05,-100.07,-0.01,-16.29
2013-01-07 00:00:00,-5.82,-0.0,-0.0,0.0,39.45,159.07,-33.6,-0.11,-11.62,-0.45,-7.41,-121.8,-0.01,-17.69
2013-01-07 03:00:00,-5.82,-0.0,-0.0,0.0,39.45,284.58,-33.6,-6.13,-31.82,-2.88,-14.47,-181.46,-0.01,-47.84
2013-01-07 06:00:00,-5.91,-0.0,-0.0,0.0,39.45,306.0,-33.6,-7.39,-41.31,-2.78,-16.59,-187.83,-0.01,-50.04
2013-01-07 09:00:00,-6.45,-0.0,-0.0,0.0,39.45,212.99,-33.6,-4.32,-32.79,-1.29,-12.43,-134.91,-0.01,-26.65
2013-01-07 12:00:00,-12.6,-0.0,-0.0,0.0,39.45,219.18,-33.6,-3.79,-31.29,-0.78,-11.36,-144.68,-0.01,-20.52
2013-01-07 15:00:00,-6.14,-0.0,-0.0,0.0,39.45,289.54,-33.6,-6.15,-43.83,-0.77,-15.8,-191.39,-0.01,-31.3
2013-01-07 18:00:00,-6.31,-0.0,-0.0,0.0,39.45,299.0,-33.6,-6.06,-49.14,-0.12,-16.97,-185.04,-0.01,-41.19
2013-01-07 21:00:00,-6.31,-0.0,-0.0,0.0,39.45,237.61,-33.6,-0.0,-38.97,-0.0,-16.08,-164.14,-0.01,-17.96
2013-01-08 00:00:00,-6.75,-0.0,-0.0,0.0,39.45,241.99,-33.6,-0.0,-41.9,-0.8,-19.03,-156.34,-0.01,-23.0
2013-01-08 03:00:00,-7.76,-0.0,-0.0,0.0,39.45,337.96,-33.6,-7.31,-54.75,-3.44,-21.18,-190.42,-0.01,-58.95
2013-01-08 06:00:00,-6.3,-0.0,-0.0,0.0,39.45,336.14,-33.6,-8.6,-54.13,-3.3,-20.58,-187.26,-0.01,-61.81
2013-01-08 09:00:00,-6.1,-0.0,-0.0,0.0,39.45,247.61,-33.6,-5.81,-48.95,-1.75,-18.29,-137.1,-0.01,-35.46
2013-01-08 12:00:00,-6.1,-0.0,-0.0,0.0,39.45,244.8,-33.6,-5.25,-41.34,-1.31,-15.0,-151.68,-0.01,-29.96
2013-01-08 15:00:00,-6.11,-0.0,-0.0,0.0,39.45,319.37,-33.6,-7.44,-49.68,-1.31,-17.47,-197.64,-0.01,-45.57
2013-01-08 18:00:00,-6.11,-0.0,-0.0,0.0,39.45,318.4,-33.6,-7.64,-49.41,-0.88,-16.77,-187.53,-0.01,-55.91
2013-01-08 21:00:00,-6.11,-0.0,-0.0,0.0,39.45,268.52,-33.6,-1.63,-41.35,-0.47,-15.97,-172.69,-0.01,-36.13
2013-01-09 00:00:00,-6.11,-0.0,-0.0,0.0,39.45,254.17,-33.6,-1.81,-40.8,-0.72,-18.03,-155.96,-0.01,-36.57
2013-01-09 03:00:00,-6.13,-0.0,-0.0,0.0,39.45,341.8,-33.6,-6.13,-53.09,-3.04,-20.69,-198.68,-0.01,-59.89
2013-01-09 06:00:00,-6.12,-0.0,-0.0,0.0,39.45,375.27,-33.6,-7.12,-54.54,-2.88,-21.01,-224.98,-0.01,-64.45
2013-01-09 09:00:00,-2.52,-0.0,-0.0,0.0,39.45,223.19,-33.6,-4.53,-37.57,-1.47,-14.18,-124.63,-0.01,-44.13
2013-01-09 12:00:00,-2.53,-0.0,-0.0,0.0,39.45,239.74,-33.6,-4.03,-34.94,-1.01,-12.51,-153.19,-0.01,-37.37
2013-01-09 15:00:00,-8.21,-0.0,-0.0,0.0,39.45,320.61,-33.6,-6.39,-43.97,-1.14,-15.02,-194.13,-0.01,-57.59
2013-01-09 18:00:00,-8.23,-0.0,-0.0,0.0,39.45,318.39,-33.6,-6.59,-45.77,-0.89,-14.72,-191.05,-0.01,-56.98
2013-01-09 21:00:00,-7.49,-0.0,-0.0,0.0,39.45,250.94,-33.6,-3.04,-34.66,-0.76,-13.43,-173.51,-0.01,-23.89
2013-01-10 00:00:00,-4.3,-0.0,-0.0,0.0,39.45,242.73,-33.6,-3.04,-31.85,-0.79,-14.6,-172.17,-0.01,-21.82
2013-01-10 03:00:00,-9.18,-0.0,-0.0,0.0,39.45,337.59,-33.6,-4.4,-47.26,-2.61,-20.15,-200.08,-0.01,-59.76
2013-01-10 06:00:00,-14.87,-0.0,-0.0,0.0,39.45,360.21,-33.6,-5.15,-50.2,-2.34,-20.07,-203.57,-0.01,-69.85
2013-01-10 09:00:00,-1.52,-0.0,-0.0,0.0,39.45,224.62,-33.6,-3.01,-34.14,-0.93,-11.95,-138.6,-0.01,-40.31
2013-01-10 12:00:00,-1.29,-0.0,-0.0,0.0,39.45,208.77,-33.6,-2.85,-31.86,-0.74,-10.16,-134.02,-0.01,-33.69
2013-01-10 15:00:00,-12.35,-0.0,-0.0,0.0,39.45,288.29,-33.6,-3.68,-37.57,-0.73,-10.53,-184.7,-0.01,-44.57
2013-01-10 18:00:00,-5.14,-0.0,-0.0,0.04,39.45,281.85,-33.6,-3.65,-38.78,-0.28,-9.17,-187.24,-0.01,-43.46
2013-01-10 21:00:00,-1.11,-0.0,-0.0,0.09,39.45,191.5,-33.6,-0.0,-20.17,-0.06,-6.94,-155.24,-0.01,-13.91
2013-01-11 00:00:00,-2.97,-0.0,-0.0,0.06,39.45,214.02,-33.6,-0.0,-20.69,-0.12,-12.39,-177.47,-0.01,-6.27
2013-01-11 03:00:00,-0.64,-0.0,-0.0,0.0,39.45,336.49,-33.6,-7.37,-52.18,-4.55,-23.13,-207.26,-0.01,-47.21
2013-01-11 06:00:00,-12.35,-0.0,-0.0,0.0,39.45,381.22,-33.6,-9.88,-58.0,-4.43,-23.52,-220.79,-0.01,-58.09
2013-01-11 09:00:00,-0.0,-0.0,-0.0,0.59,39.45,244.93,-33.6,-4.15,-43.95,-1.56,-16.96,-166.31,-0.01,-18.43
2013-01-11 12:00:00,-0.0,-0.0,-0.0,0.56,39.45,249.61,-33.6,-3.08,-38.28,-0.56,-13.18,-183.9,-0.01,-17.01
2013-01-11 15:00:00,-0.0,-0.0,-0.0,0.0,39.45,311.52,-33.6,-7.55,-49.03,-0.56,-13.76,-222.66,-0.01,-23.8
2013-01-11 18:00:00,-0.0,-0.0,-0.0,0.0,39.45,310.69,-33.6,-7.5,-53.86,-0.02,-12.0,-223.83,-0.01,-19.32
2013-01-11 21:00:00,-0.0,-0.0,-0.0,0.0,39.45,207.47,-33.6,-0.0,-20.59,-0.0,-8.24,-181.77,-0.01,-2.71
2013-01-12 00:00:00,-0.0,-0.0,-0.0,0.0,39.45,212.94,-33.6,-0.0,-24.94,-1.68,-17.59,-169.32,-0.01,-5.26
2013-01-12 03:00:00,-0.0,-0.0,-0.0,0.0,39.45,345.57,-33.6,-13.24,-59.39,-5.28,-25.13,-186.36,-0.01,-62.02
2013-01-12 06:00:00,-0.0,-0.0,-0.0,0.0,39.45,367.12,-33.6,-16.47,-64.47,-5.08,-24.38,-182.6,-0.01,-79.97
2013-01-12 09:00:00,-0.0,-0.0,-0.0,0.0,39.45,186.4,-33.6,-11.81,-55.54,-2.89,-19.38,-31.45,-0.01,-71.17
2013-01-12 12:00:00,-0.0,-0.0,-0.0,0.0,39.45,221.69,-33.6,-10.4,-50.75,-1.96,-16.26,-93.22,-0.01,-54.95
2013-01-12 15:00:00,-0.0,-0.0,-0.0,0.0,39.45,355.18,-33.6,-15.74,-60.33,-2.97,-19.0,-212.45,-0.01,-50.53
2013-01-12 18:00:00,-0.0,-0.0,-0.0,0.0,39.45,365.3,-33.6,-15.97,-62.86,-2.03,-18.74,-213.95,-0.01,-57.58
2013-01-12 21:00:00,-0.0,-0.0,-0.0,0.0,39.45,228.56,-33.6,-0.05,-30.12,-0.16,-13.16,-176.83,-0.01,-14.08
2013-01-13 00:00:00,-0.0,-0.0,-0.0,0.0,39.45,240.7,-33.6,-0.0,-26.37,-2.79,-20.26,-183.6,-0.01,-13.52
2013-01-13 03:00:00,-0.0,-0.0,-0.0,0.0,39.45,418.38,-33.6,-17.13,-64.25,-5.99,-25.85,-223.77,-0.01,-87.23
2013-01-13 06:00:00,-0.0,-0.0,-0.0,0.0,39.45,431.19,-33.6,-18.17,-65.81,-5.69,-25.25,-225.04,-0.01,-97.07
2013-01-13 09:00:00,-0.0,-0.0,-0.0,0.0,39.45,304.96,-33.6,-14.83,-60.36,-4.05,-21.85,-133.84,-0.01,-75.86
2013-01-13 12:00:00,-0.0,-0.0,-0.0,0.0,39.45,317.72,-33.6,-13.19,-57.58,-2.94,-19.61,-174.56,-0.01,-55.68
2013-01-13 15:00:00,-0.0,-0.0,-0.0,0.0,39.45,437.26,-33.6,-17.26,-64.46,-3.98,-22.35,-275.63,-0.01,-59.42
2013-01-13 18:00:00,-0.0,-0.0,-0.0,0.0,39.45,447.18,-33.6,-17.37,-65.36,-3.04,-21.8,-274.55,-0.01,-70.91
2013-01-13 21:00:00,-0.0,-0.0,-0.0,0.0,39.45,311.88,-33.6,-0.06,-39.66,-0.21,-16.49,-246.93,-0.01,-14.36
2013-01-14 00:00:00,-0.0,-0.0,-0.0,0.0,39.45,299.01,-33.6,-0.0,-31.8,-1.06,-20.3,-236.82,-0.01,-14.87
2013-01-14 03:00:00,-0.0,-0.0,-0.0,0.0,39.45,466.92,-33.6,-17.15,-65.39,-5.99,-25.68,-274.98,-0.01,-83.58
2013-01-14 06:00:00,-0.0,-0.0,-0.0,0.0,39.45,474.54,-33.6,-17.52,-65.22,-5.88,-25.55,-252.09,-0.01,-114.12
2013-01-14 09:00:00,-0.0,-0.0,-0.0,0.0,39.45,329.05,-33.6,-14.41,-62.53,-5.13,-24.57,-141.49,-0.01,-86.77
2013-01-14 12:00:00,-0.01,-0.0,-0.0,0.0,39.45,315.62,-33.6,-12.8,-61.33,-3.77,-23.63,-149.52,-0.01,-70.4
2013-01-14 15:00:00,-7.34,-0.0,-0.0,0.0,39.45,351.01,-33.6,-17.11,-64.69,-3.77,-24.18,-145.77,-0.01,-93.99
2013-01-14 18:00:00,-4.68,-0.0,-0.0,0.0,39.45,340.92,-33.6,-16.61,-64.05,-1.82,-22.85,-144.02,-0.01,-92.73
2013-01-14 21:00:00,-0.02,-0.0,-0.0,0.0,39.45,226.34,-33.6,-0.06,-48.79,-0.05,-18.38,-129.69,-0.01,-35.2
2013-01-15 00:00:00,-6.84,-0.0,-0.0,0.0,39.45,226.62,-33.6,-0.0,-40.64,-1.0,-21.1,-132.55,-0.01,-30.35
2013-01-15 03:00:00,-16.64,-0.0,-0.0,0.0,39.45,414.8,-33.6,-15.0,-64.78,-5.67,-25.72,-185.67,-0.01,-107.15
2013-01-15 06:00:00,-28.03,-0.0,-0.0,0.0,39.45,465.45,-33.6,-15.84,-64.6,-5.46,-25.52,-214.2,-0.01,-117.64
2013-01-15 09:00:00,-4.86,-0.0,-0.0,0.0,39.45,389.77,-33.6,-12.61,-62.37,-4.44,-24.79,-200.15,-0.01,-86.4
2013-01-15 12:00:00,-17.45,-0.0,-0.0,0.0,39.45,400.91,-33.6,-11.01,-61.24,-3.27,-23.78,-215.71,-0.01,-74.3
2013-01-15 15:00:00,-55.32,-0.0,-0.0,0.0,39.45,538.42,-33.6,-14.9,-63.91,-3.27,-24.41,-296.78,-0.01,-85.66
2013-01-15 18:00:00,-59.45,-0.0,-0.0,0.0,39.45,557.98,-33.6,-15.06,-64.21,-1.62,-24.92,-302.58,-0.01,-95.98
2013-01-15 21:00:00,-48.98,-0.0,-0.0,0.0,39.45,464.39,-33.6,-0.05,-62.21,-0.03,-24.83,-299.77,-0.01,-34.36
2013-01-16 00:00:00,-44.53,-0.0,-0.0,0.0,39.45,462.3,-33.6,-0.0,-60.37,-1.02,-25.09,-299.34,-0.01,-37.79
2013-01-16 03:00:00,-54.08,-0.0,-0.0,0.0,39.45,582.4,-33.6,-13.96,-64.51,-5.45,-25.54,-299.37,-0.01,-125.35
2013-01-16 06:00:00,-52.11,-0.0,-0.0,0.0,39.45,581.78,-33.6,-15.4,-64.3,-5.31,-25.44,-294.01,-0.01,-131.05
2013-01-16 09:00:00,-29.36,-0.0,-0.0,0.0,39.45,517.7,-33.6,-12.06,-59.88,-4.32,-23.95,-289.01,-0.01,-104.96
2013-01-16 12:00:00,-29.06,-0.0,-0.0,0.0,39.45,504.15,-33.6,-10.83,-59.27,-3.41,-23.42,-289.76,-0.01,-94.25
2013-01-16 15:00:00,-33.01,-0.0,-0.0,0.0,39.45,533.44,-33.6,-14.24,-61.3,-3.43,-23.48,-291.39,-0.01,-112.45
2013-01-16 18:00:00,-30.05,-0.0,-0.0,0.0,39.45,519.57,-33.6,-14.69,-61.48,-2.06,-22.8,-280.7,-0.01,-113.63
2013-01-16 21:00:00,-25.31,-0.0,-0.0,0.0,39.45,407.33,-33.6,-2.34,-52.4,-1.03,-21.58,-259.59,-0.01,-50.91
2013-01-17 00:00:00,-25.38,-0.0,-0.0,0.0,39.45,412.47,-33.6,-2.39,-51.06,-1.65,-23.27,-253.45,-0.01,-61.12
2013-01-17 03:00:00,-24.02,-0.0,-0.0,0.0,39.45,532.97,-33.6,-15.51,-63.99,-5.9,-25.67,-271.36,-0.01,-132.36
2013-01-17 06:00:00,-25.15,-0.0,-0.0,0.0,39.45,534.71,-33.6,-16.4,-64.86,-5.73,-25.6,-263.96,-0.01,-138.84
2013-01-17 09:00:00,-1.75,-0.0,-0.0,0.56,39.45,406.53,-33.6,-12.94,-62.1,-4.68,-24.66,-190.94,-0.01,-115.86
2013-01-17 12:00:00,-2.0,-0.0,-0.0,0.0,39.45,395.03,-33.6,-11.63,-61.25,-3.62,-23.92,-193.37,-0.01,-105.07
2013-01-17 15:00:00,-4.37,-0.0,-0.0,0.0,39.45,454.14,-33.6,-15.28,-64.05,-3.62,-24.07,-231.25,-0.01,-117.33
2013-01-17 18:00:00,-1.03,-0.0,-0.0,0.37,39.45,423.06,-33.6,-15.38,-64.01,-2.12,-23.04,-207.76,-0.01,-115.93
2013-01-17 21:00:00,-1.02,-0.0,-0.0,2.39,39.45,301.06,-33.6,-1.32,-50.82,-0.74,-20.72,-182.06,-0.01,-52.62
2013-01-18 00:00:00,-2.37,-0.0,-0.0,3.43,39.45,305.43,-33.6,-1.31,-45.59,-2.11,-23.66,-174.5,-0.01,-65.16
2013-01-18 03:00:00,-2.52,-0.0,-0.0,0.03,39.45,436.38,-33.6,-17.0,-65.57,-5.91,-25.84,-189.33,-0.01,-136.09
2013-01-18 06:00:00,-1.51,-0.0,-0.0,0.0,39.45,437.08,-33.6,-16.82,-65.44,-5.71,-25.72,-183.43,-0.01,-144.29
2013-01-18 09:00:00,-0.0,-0.0,-0.0,0.05,39.45,294.4,-33.6,-15.16,-63.24,-5.28,-25.18,-62.85,-0.01,-128.59
2013-01-18 12:00:00,-0.0,-0.0,-0.0,0.0,39.45,259.92,-33.6,-14.25,-61.71,-4.64,-24.24,-49.18,-0.01,-111.75
2013-01-18 15:00:00,-0.01,-0.0,-0.0,0.0,39.45,342.41,-33.6,-16.59,-64.74,-4.68,-24.4,-115.49,-0.01,-122.33
2013-01-18 18:00:00,-0.0,-0.0,-0.0,0.0,39.45,336.52,-33.6,-16.47,-64.61,-3.08,-22.52,-110.89,-0.01,-124.8
2013-01-18 21:00:00,-0.0,-0.0,-0.0,0.02,39.45,182.98,-33.6,-0.1,-39.69,-0.2,-17.23,-84.34,-0.01,-47.27
2013-01-19 00:00:00,-0.0,-0.0,-0.0,0.03,39.45,176.69,-33.6,-0.25,-27.82,-4.47,-24.44,-85.11,-0.01,-40.47
2013-01-19 03:00:00,-0.02,-0.0,-0.0,0.0,39.45,400.13,-33.6,-17.85,-65.43,-5.83,-25.7,-167.22,-0.01,-123.92
2013-01-19 06:00:00,-0.0,-0.0,-0.0,0.0,39.45,402.05,-33.6,-17.59,-65.13,-5.64,-25.42,-163.47,-0.01,-130.63
2013-01-19 09:00:00,-0.0,-0.0,-0.0,0.04,39.45,288.37,-33.6,-16.42,-63.75,-5.05,-24.63,-76.76,-0.01,-107.63
2013-01-19 12:00:00,-0.0,-0.0,-0.0,0.0,39.45,283.69,-33.6,-16.11,-63.33,-4.6,-23.86,-84.9,-0.01,-96.74
2013-01-19 15:00:00,-6.28,-0.0,-0.0,0.0,39.45,326.45,-33.6,-17.57,-64.96,-5.06,-24.6,-101.96,-0.01,-111.88
2013-01-19 18:00:00,-7.77,-0.0,-0.0,0.0,39.45,327.11,-33.6,-16.95,-64.74,-4.68,-24.18,-101.04,-0.01,-113.59
2013-01-19 21:00:00,-3.03,-0.0,-0.0,0.0,39.45,183.72,-33.6,-0.43,-41.25,-1.23,-19.53,-86.63,-0.01,-37.47
2013-01-20 00:00:00,-0.0,-0.0,-0.0,0.0,39.45,159.71,-33.6,-0.1,-26.84,-3.18,-22.08,-78.11,-0.01,-35.24
2013-01-20 03:00:00,-7.4,-0.0,-0.0,0.0,39.45,309.38,-33.6,-15.16,-60.81,-5.37,-24.66,-103.62,-0.01,-98.21
2013-01-20 06:00:00,-6.31,-0.0,-0.0,0.0,39.45,316.37,-33.6,-15.52,-61.21,-5.14,-24.02,-103.69,-0.01,-106.32
2013-01-20 09:00:00,-0.0,-0.0,-0.0,0.0,39.45,267.21,-33.6,-13.25,-57.94,-4.06,-22.35,-86.88,-0.01,-88.57
2013-01-20 12:00:00,-0.0,-0.0,-0.0,0.0,39.45,268.12,-33.6,-12.45,-56.06,-3.32,-21.02,-106.0,-0.01,-75.11
2013-01-20 15:00:00,-0.0,-0.0,-0.0,0.0,39.45,350.17,-33.6,-14.71,-59.6,-4.01,-22.11,-184.37,-0.01,-71.2
2013-01-20 18:00:00,-0.0,-0.0,-0.0,0.0,39.45,354.6,-33.6,-14.55,-59.83,-3.51,-21.39,-186.83,-0.01,-74.33
2013-01-20 21:00:00,-0.0,-0.0,-0.0,0.0,39.45,202.64,-33.6,-0.2,-31.41,-0.56,-15.36,-136.72,-0.01,-24.23
2013-01-21 00:00:00,-0.0,-0.0,-0.0,0.0,39.45,159.66,-33.6,-0.04,-15.86,-1.58,-15.71,-116.02,-0.01,-16.3
2013-01-21 03:00:00,-0.0,-0.0,-0.0,0.0,39.45,335.06,-33.6,-12.77,-55.67,-4.96,-23.9,-172.98,-0.01,-70.61
2013-01-21 06:00:00,-0.0,-0.0,-0.0,0.0,39.45,359.08,-33.6,-14.16,-57.71,-4.96,-23.73,-173.52,-0.01,-90.85
2013-01-21 09:00:00,-0.0,-0.0,-0.0,0.0,39.45,306.76,-33.6,-11.53,-51.51,-3.91,-21.32,-170.9,-0.01,-53.43
2013-01-21 12:00:00,-0.0,-0.0,-0.0,0.0,39.45,296.03,-33.6,-10.54,-48.92,-3.16,-19.11,-179.43,-0.01,-40.72
2013-01-21 15:00:00,-5.19,-0.0,-0.0,0.0,39.45,335.71,-33.6,-13.11,-54.54,-3.17,-19.35,-199.81,-0.01,-46.39
2013-01-21 18:00:00,-7.31,-0.0,-0.0,0.0,39.45,337.25,-33.6,-13.5,-56.06,-2.15,-17.26,-198.75,-0.01,-48.06
2013-01-21 21:00:00,-7.31,-0.0,-0.0,0.0,39.45,231.08,-33.6,-0.81,-27.8,-0.38,-11.45,-163.67,-0.01,-25.51
2013-01-22 00:00:00,-7.02,-0.0,-0.0,0.03,39.45,230.64,-33.6,-0.11,-21.37,-2.02,-17.63,-161.26,-0.01,-27.11
2013-01-22 03:00:00,-6.55,-0.0,-0.0,0.0,39.45,378.11,-33.6,-13.26,-58.76,-5.43,-24.96,-193.3,-0.01,-81.68
2013-01-22 06:00:00,-9.97,-0.0,-0.0,0.0,39.45,407.64,-33.6,-15.06,-61.5,-5.39,-24.9,-194.26,-0.01,-102.39
2013-01-22 09:00:00,-1.71,-0.0,-0.0,0.61,39.45,311.43,-33.6,-11.86,-55.93,-4.01,-22.75,-142.0,-0.01,-79.62
2013-01-22 12:00:00,-6.54,-0.0,-0.0,0.0,39.45,310.02,-33.6,-10.95,-52.57,-3.25,-20.65,-149.73,-0.01,-72.18
